Date,Total Cases,Total Deaths,New Cases,New Deaths,New Cases 7 Day Average,New Deaths 7 Day Average
5/12/20,1348,33,8,0,45.57142857142857,1.5714285714285714
5/13/20,1413,33,65,0,47.57142857142857,1.5714285714285714
5/14/20,1456,41,43,8,48.142857142857146,2.5714285714285716
5/15/20,1607,43,151,2,59.57142857142857,1.8571428571428572
5/16/20,1655,45,48,2,54.142857142857146,1.8571428571428572
5/17/20,1726,46,71,1,57.714285714285715,2.0
5/18/20,1772,47,46,1,61.714285714285715,2.0
5/19/20,1852,52,80,5,72.0,2.7142857142857144
5/20/20,1930,54,78,2,73.85714285714286,3.0
5/21/20,2046,57,116,3,84.28571428571429,2.2857142857142856
5/22/20,2046,57,0,0,62.714285714285715,2.0
5/23/20,2265,57,219,0,87.14285714285714,1.7142857142857142
5/24/20,2340,58,75,1,87.71428571428571,1.7142857142857142
5/25/20,2376,58,36,0,86.28571428571429,1.5714285714285714
5/26/20,2393,60,17,2,77.28571428571429,1.1428571428571428
5/27/20,2461,68,68,8,75.85714285714286,2.0
5/28/20,2569,72,108,4,74.71428571428571,2.142857142857143
5/29/20,2569,72,0,0,74.71428571428571,2.142857142857143
5/30/20,2704,78,135,6,62.714285714285715,3.0
5/31/20,2764,78,60,0,60.57142857142857,2.857142857142857
6/1/20,2794,80,30,2,59.714285714285715,3.142857142857143
6/2/20,2833,83,39,3,62.857142857142854,3.2857142857142856
6/3/20,2872,88,39,5,58.714285714285715,2.857142857142857
6/4/20,3069,89,197,1,71.42857142857143,2.4285714285714284
6/5/20,3213,90,144,1,92.0,2.5714285714285716
6/6/20,3298,90,85,0,84.85714285714286,1.7142857142857142
6/7/20,3376,90,78,0,87.42857142857143,1.7142857142857142
6/8/20,3376,90,0,0,83.14285714285714,1.4285714285714286
6/9/20,3512,93,136,3,97.0,1.4285714285714286
6/10/20,3582,93,70,0,101.42857142857143,0.7142857142857143
6/11/20,3650,97,68,4,83.0,1.1428571428571428
6/12/20,3650,97,0,0,62.42857142857143,1.0
6/13/20,3794,100,144,3,70.85714285714286,1.4285714285714286
6/14/20,3834,100,40,0,65.42857142857143,1.4285714285714286
6/15/20,3911,102,77,2,76.42857142857143,1.7142857142857142
6/16/20,3948,109,37,7,62.285714285714285,2.2857142857142856
6/17/20,3999,113,51,4,59.57142857142857,2.857142857142857
6/18/20,4088,119,89,6,62.57142857142857,3.142857142857143
6/19/20,4178,119,90,0,75.42857142857143,3.142857142857143
6/20/20,4340,120,162,1,78.0,2.857142857142857
6/21/20,4488,120,148,0,93.42857142857143,2.857142857142857
6/22/20,4553,120,65,0,91.71428571428571,2.5714285714285716
6/23/20,4677,122,124,2,104.14285714285714,1.8571428571428572
6/24/20,4809,122,132,0,115.71428571428571,1.2857142857142858
6/25/20,4984,125,175,3,128.0,0.8571428571428571
6/26/20,5217,126,233,1,148.42857142857142,1.0
6/27/20,5330,127,113,1,141.42857142857142,1.0
6/28/20,5614,127,284,0,160.85714285714286,1.0
6/29/20,5745,128,131,1,170.28571428571428,1.1428571428571428
6/30/20,5928,130,183,2,178.71428571428572,1.1428571428571428
7/1/20,6124,131,196,1,187.85714285714286,1.2857142857142858
7/2/20,6389,132,265,1,200.71428571428572,1.0
7/3/20,6665,135,276,3,206.85714285714286,1.2857142857142858
7/4/20,6953,135,288,0,231.85714285714286,1.1428571428571428
7/5/20,6953,135,0,0,191.28571428571428,1.1428571428571428
7/6/20,7461,135,508,0,245.14285714285714,1.0
7/7/20,7642,139,181,4,244.85714285714286,1.2857142857142858
7/8/20,8035,144,393,5,273.0,1.8571428571428572
7/9/20,8385,145,350,1,285.14285714285717,1.8571428571428572
7/10/20,8746,150,361,5,297.2857142857143,2.142857142857143
7/11/20,9099,150,353,0,306.57142857142856,2.142857142857143
7/12/20,9510,151,411,1,365.2857142857143,2.2857142857142856
