,Region,Date,New Cases,Estimated Effective R,95% CI Low,95% CI High,one
88,San Francisco,2020-04-30,12,1.01092469103835,0.44196713454559705,1.5798822475311003,1
89,San Francisco,2020-05-01,24,1.00740806391202,0.605790911879811,1.40902521594424,1
90,San Francisco,2020-05-02,26,1.00068036527138,0.616103152130819,1.3852575784119499,1
91,San Francisco,2020-05-03,80,0.991342076589005,0.7731209634203989,1.20956318975761,1
92,San Francisco,2020-05-04,60,0.980455212665544,0.729857273750972,1.2310531515801202,1
93,San Francisco,2020-05-05,68,0.969267919748619,0.735214262937038,1.2033215765602001,1
94,San Francisco,2020-05-06,19,0.9589338725404841,0.5185048083125771,1.39936293676839,1
95,San Francisco,2020-05-07,27,0.950390519141485,0.5825716683326071,1.31820936995036,1
96,San Francisco,2020-05-08,50,0.944325745705028,0.6748959220008922,1.21375556940916,1
97,San Francisco,2020-05-09,38,0.9411717060348851,0.6326272994679211,1.2497161126018501,1
98,San Francisco,2020-05-10,52,0.9410390720019971,0.677296393289068,1.20478175071493,1
99,San Francisco,2020-05-11,11,0.9436325927495121,0.3693929677647871,1.51787221773424,1
100,San Francisco,2020-05-12,23,0.9482521669545401,0.550158243052212,1.34634609085687,1
101,San Francisco,2020-05-13,17,0.9539044124087851,0.489472342003801,1.41833648281377,1
102,San Francisco,2020-05-14,10,0.959503638335083,0.35216699966771103,1.56684027700246,1
103,San Francisco,2020-05-15,25,0.964067983321612,0.5790398450786379,1.34909612156459,1
104,San Francisco,2020-05-16,33,0.966883135002035,0.63126192688826,1.30250434311581,1
105,San Francisco,2020-05-17,32,0.9675713525292561,0.62661359893766,1.3085291061208502,1
106,San Francisco,2020-05-18,38,0.9660871184801421,0.653431250242134,1.27874298671815,1
107,San Francisco,2020-05-19,51,0.962706851340991,0.6932867532028849,1.2321269494791,1
108,San Francisco,2020-05-20,3,0.957978430002113,-0.15034366180132003,2.06630052180554,1
109,San Francisco,2020-05-21,13,0.9526864583592459,0.42177118081706205,1.48360173590143,1
110,San Francisco,2020-05-22,121,0.94774320663443,0.7741703647977242,1.1213160484711397,1
111,San Francisco,2020-05-23,30,0.943948020216413,0.596034994532777,1.2918610459000501,1
112,San Francisco,2020-05-24,17,0.9417136175505879,0.48005330970901505,1.4033739253921598,1
113,San Francisco,2020-05-25,19,0.940951071418501,0.504416758010558,1.37748538482644,1
114,San Francisco,2020-05-26,13,0.9412128991582701,0.413350543792604,1.46907525452394,1
115,San Francisco,2020-05-27,9,0.941970235933379,0.307236726320136,1.5767037455466202,1
116,San Francisco,2020-05-28,29,0.9428554397705642,0.5890808761448829,1.2966300033962401,1
117,San Francisco,2020-05-29,36,0.9437493113333421,0.626048829567803,1.26144979309888,1
118,San Francisco,2020-05-30,59,0.944718540882873,0.6964019246891611,1.19303515707658,1
119,San Francisco,2020-05-31,26,0.945861091053021,0.571519504930772,1.32020267717527,1
120,San Francisco,2020-06-01,12,0.94718796366851,0.39568190594885605,1.4986940213881599,1
121,San Francisco,2020-06-02,17,0.9486625066560022,0.4848908203662439,1.41243419294576,1
122,San Francisco,2020-06-03,26,0.950320833103547,0.5749343386754749,1.32570732753162,1
123,San Francisco,2020-06-04,31,0.9523794572761759,0.6081660873453211,1.29659282720703,1
124,San Francisco,2020-06-05,54,0.9552313273036129,0.6939937907831091,1.2164688638241201,1
125,San Francisco,2020-06-06,14,0.9593310533155359,0.44500056955384204,1.47366153707723,1
126,San Francisco,2020-06-07,35,0.9650814134914829,0.638767370852822,1.2913954561301397,1
127,San Francisco,2020-06-08,32,0.972771137234698,0.630051417093188,1.3154908573762099,1
128,San Francisco,2020-06-09,14,0.982581307782557,0.461612011793801,1.5035506037713102,1
129,San Francisco,2020-06-10,16,0.994635933212498,0.50417475485959,1.48509711156541,1
130,San Francisco,2020-06-11,31,1.0090470264523899,0.654045630377913,1.3640484225268799,1
131,San Francisco,2020-06-12,37,1.0259056807765,0.698124177808106,1.3536871837448898,1
132,San Francisco,2020-06-13,29,1.04519527576118,0.671297005652838,1.41909354586951,1
133,San Francisco,2020-06-14,22,1.06667140097781,0.632743516236169,1.50059928571944,1
134,San Francisco,2020-06-15,24,1.0897852767786702,0.6696017576168061,1.50996879594053,1
135,San Francisco,2020-06-16,19,1.11369866002514,0.63593052013061,1.5914667999196699,1
136,San Francisco,2020-06-17,11,1.13736788528451,0.502132164755447,1.7726036058135801,1
137,San Francisco,2020-06-18,38,1.15966402398552,0.814401977469178,1.50492607050185,1
138,San Francisco,2020-06-19,37,1.17953712760207,0.826286786069528,1.5327874691346002,1
139,San Francisco,2020-06-20,1,1.19615752406651,-0.9914984599186221,3.3838135080516403,1
140,San Francisco,2020-06-21,0,,,,1
141,San Francisco,2020-06-22,127,1.2184125960731598,1.02387329770665,1.41295189443966,1
142,San Francisco,2020-06-23,34,1.2247119171062801,0.846969483569475,1.60245435064309,1
143,San Francisco,2020-06-24,30,1.2289297368888101,0.8252352166893729,1.63262425708824,1
144,San Francisco,2020-06-25,48,1.23219684747601,0.911930334422386,1.55246336052964,1
145,San Francisco,2020-06-26,103,1.23571696296923,1.01622415482656,1.4552097711118999,1
146,San Francisco,2020-06-27,68,1.24058764638591,0.969035595427136,1.51213969734468,1
147,San Francisco,2020-06-28,44,1.24758908257435,0.9077425848962951,1.5874355802524098,1
148,San Francisco,2020-06-29,49,1.25703327315221,0.932421094214932,1.5816454520894798,1
149,San Francisco,2020-06-30,42,1.2687490821041498,0.9147136284432541,1.62278453576505,1
150,San Francisco,2020-07-01,45,1.28219521628769,0.936397336854012,1.6279930957213602,1
151,San Francisco,2020-07-02,71,1.29659470601166,1.0180083973412402,1.57518101468209,1
152,San Francisco,2020-07-03,0,,,,1
153,San Francisco,2020-07-04,62,1.3248978112313101,1.01841065195856,1.63138497050407,1
154,San Francisco,2020-07-05,80,1.3374292538635701,1.06354008498017,1.61131842274696,1
155,San Francisco,2020-07-06,131,1.34831810813754,1.1308458200741203,1.56579039620096,1
156,San Francisco,2020-07-07,28,1.3573776976414698,0.877369447111185,1.83738594817176,1
157,San Francisco,2020-07-08,51,1.3645442511726102,1.00242879828151,1.72665970406371,1
158,San Francisco,2020-07-09,74,1.3699453087050502,1.0629879687638102,1.67690264864629,1
159,San Francisco,2020-07-10,171,1.37392180142185,1.16726523153083,1.5805783713128603,1
160,San Francisco,2020-07-11,110,1.37689506313259,1.11194417166285,1.64184595460234,1
161,San Francisco,2020-07-12,96,1.3791310734706297,1.08640904179293,1.6718531051483203,1
162,San Francisco,2020-07-13,68,1.38049379316251,1.01970335327488,1.74128423305014,1
163,San Francisco,2020-07-14,50,1.38054407256528,0.9418262597270659,1.81926188540349,1
164,San Francisco,2020-07-15,56,1.37879126397825,0.945045590244605,1.8125369377118998,1
165,San Francisco,2020-07-16,164,1.37502732947654,1.10915692502702,1.6408977339260602,1
166,San Francisco,2020-07-17,115,1.3695331900974699,1.03345375948653,1.7056126207084,1
167,San Francisco,2020-07-18,141,1.3630287583549399,1.04038557517991,1.68567194152998,1
168,San Francisco,2020-07-19,86,1.35643617278325,0.9140857735934809,1.79878657197303,1
169,San Francisco,2020-07-20,103,,,,1
