Date,Santa Clara,Alameda,Contra Costa,Marin,San Mateo,San Francisco
2020-03-11,1.2858130729592299,,,,1.26215389338489,
2020-03-12,1.3117969744474,1.15942484242447,,,1.29673490857403,1.18459378642009
2020-03-13,1.33562889405765,,,,,1.2238664618906
2020-03-14,1.35747690171376,,,,1.34747664990916,1.26233163129982
2020-03-15,1.37750350786314,1.2621284071200902,,,,1.2993687815063601
2020-03-16,1.39569051022493,1.2948924182963202,,,1.3769717809203001,1.33414568596197
2020-03-17,1.4116989267457603,1.32449662386742,,,1.38615437356682,1.36563684893859
2020-03-18,1.4248709945551599,1.34972009739872,1.33998751512456,1.4718890949260102,1.39315317401012,1.3927338736504702
2020-03-19,1.434345421514,1.36971112003743,1.36710638476695,1.46059159418798,1.3987071995692801,1.41438237278523
2020-03-20,1.43927984390113,1.38414347944123,1.3908651767779199,1.44255426019471,1.4029752647445903,1.42967761068345
2020-03-21,1.43906613196884,1.39327313194203,1.40990006787213,,1.4055755197159698,1.4379596284645801
2020-03-22,1.43341584088215,1.39777263899948,1.4233340002160502,,1.40580682812888,1.4389444749730602
2020-03-23,1.4223298955041799,1.3984400437993898,1.4308910923523799,1.3685932650589099,1.4029038033375298,1.43285938203693
2020-03-24,1.4060357177217702,1.3959647493852698,1.4328690181773898,1.3390984059441102,1.3961964697530702,1.42050823346071
2020-03-25,1.38493790867838,1.3909054988743201,1.42993280713863,,1.38520454154244,1.4032170709665501
2020-03-26,1.3595352898737698,1.38380679603255,1.42280228093599,1.2719183766526698,1.3696553107728202,1.38269445350847
2020-03-27,1.3303755889953102,1.37520070796218,1.41195740843798,1.23437018728363,1.34948621430345,1.3607719940646898
2020-03-28,1.2980759805806499,1.3654561912044998,1.3974798394716699,1.19487165321764,1.3247614403388601,1.33906775505081
2020-03-29,1.26347207415291,1.3546007225108898,1.3791319616256201,1.15436059954875,1.29565978613829,1.31872408246908
2020-03-30,1.22767347335154,1.3423428675101998,1.3566340701113897,1.1139405203386201,1.26261325879031,1.30030283414921
2020-03-31,1.19187806911622,1.3282974721606002,1.32997613766369,1.07474372715674,,1.28385300746375
2020-04-01,1.15706601862537,1.31222063647945,1.2996116568508702,1.037882277306,1.189126723704,1.2690300931677
2020-04-02,1.12379165097372,1.2941709998534,1.26645295214618,1.00445742901465,1.1524490038186899,1.25523551028012
2020-04-03,1.0921824480407099,1.27449917726623,1.23174668918144,0.975487285956217,1.11876494752323,1.24173609928067
2020-04-04,1.0620334888369498,,1.1968969733057,0.951701801549221,1.08990373416573,1.22776250312709
2020-04-05,1.03294923459656,1.2328437423446499,1.1632470040132,0.9333090940708241,1.06699018828217,1.2126068471107498
2020-04-06,1.0044897980182699,1.21237915364034,1.13187577999678,0.9199284762774008,1.05036538463815,1.1957263960478899
2020-04-07,0.976335125853319,1.19299822401727,1.10345806941274,0.9106872231594271,1.03968037342586,1.17689033354479
2020-04-08,0.9483955815272259,1.1750034188623402,1.0782458103960302,0.9044032710749341,1.03408295667232,1.1562920728403998
2020-04-09,0.920812955406999,1.15843936431918,1.05613892726117,0.8998167636122499,1.03238744524063,1.13454372580028
2020-04-10,0.893900078463179,1.14317681369683,1.0367883314879,,1.0332873525544302,1.11254391186695
2020-04-11,0.868056723801346,1.12899951829012,1.01971450354985,,1.0355424612577602,1.09124623617706
2020-04-12,0.8437435279280359,1.11566092471316,1.00441158561031,0.8868089570572529,,1.0714538952392398
2020-04-13,0.821450160111793,1.1029418604001398,0.9904631575506541,0.881630567528976,1.04058260074219,1.05368846562172
2020-04-14,,1.09070784875725,0.9776111894211271,0.876420142350816,1.0424595805013102,1.03815913448221
2020-04-15,0.7848803614024991,1.07897211696841,0.965757056526737,0.8715690224994129,1.04369253853766,1.0248223152362301
2020-04-16,0.7713713933966809,1.06788349879879,0.954897358657838,0.8672623367261558,,1.01349892648209
2020-04-17,0.761169235800376,1.0576133390852,0.9450807888625451,,1.04406497128121,1.0040499028394498
2020-04-18,,1.04824459870613,0.9364188921079379,0.859514140854838,1.04345270757248,0.996465443236198
2020-04-19,,1.03973619888138,0.9290664280055071,0.85519712948213,,0.990821082201951
2020-04-20,0.7460488865374059,1.03199625896855,0.92318722763337,0.850025941221962,1.04245007095887,0.9871649927710259
2020-04-21,0.7441652885010941,1.02498222518088,0.918888699619552,0.8438073896087339,1.04276513635629,0.9854377595468629
2020-04-22,0.743045507044552,,0.916149256345866,0.8366514914760209,1.04365886957446,0.9854890618500508
2020-04-23,0.7424268658747,1.013693332521,0.914753730337622,0.8290313512319559,1.04471683799647,0.987143605696692
2020-04-24,0.742214887569519,1.01004760554865,0.914303105273855,0.82177187945017,1.04534013842633,0.9902101109869321
2020-04-25,0.7424654878552249,1.0081333590503,0.9143109509068249,0.81590960347449,1.04495461312998,0.9944178063725481
2020-04-26,0.743329810898665,1.00799133378714,0.9143256522034499,0.812520525364505,,0.999322788944502
2020-04-27,0.74498578483557,1.00940768464126,0.914047442711076,0.8125887412817601,1.04001981371271,1.0042614325783001
2020-04-28,0.747588926409293,1.01200310460916,0.913400491558232,0.816983221102061,1.0356426054608199,1.0083721635679699
2020-04-29,0.751280287145977,1.01537140660352,0.912571651562559,0.8264649803304592,1.030502660784,1.01069135108283
2020-04-30,0.7562322201415821,1.0191774748709799,0.9119606314991251,0.841585135868427,1.0251132141819699,1.01034610391277
2020-05-01,0.7626636611184371,1.02320557867115,0.9120505571317579,0.8625075240666491,1.0199697773230199,1.00678770284871
2020-05-02,0.7708138027117131,1.02736081104057,0.9132783047804509,0.888856221541835,1.01548430762003,1.00001618159315
2020-05-03,0.780858519912123,1.03162581285688,0.9159431725136891,0.919701061967535,1.0119597604561301,0.990631490110422
2020-05-04,0.7928378291551851,1.0360206046069,0.920213561677207,,1.0095884519183298,0.9796948131283609
2020-05-05,0.8066237070390201,1.04059872557328,0.9261966725589621,0.989190860805635,1.00847162362028,0.968453243086819
2020-05-06,0.821951481544512,1.04547860663338,0.934003710753837,,1.0086538555715001,0.9580593387104399
2020-05-07,0.8385089034072919,1.05084656969313,0.943744660175898,,1.01013120262997,0.9494494741733991
2020-05-08,0.855997876707346,1.05688905949034,0.95544509457737,1.09114287830053,1.0128319340046399,0.9433104910039191
2020-05-09,0.8741778115812321,1.06368793775716,0.9689540972537379,1.1204997424095602,1.01660412018314,0.94007359327151
2020-05-10,0.8928265900516729,1.07114374063825,0.9838659305304359,1.14653272321607,1.02122844402063,0.939848670518322
2020-05-11,0.91168308326489,1.07894692784831,,1.16859891297981,1.02646750692488,0.9423399749035659
2020-05-12,0.930393095889962,1.08665755642377,1.01502737118725,1.1859342791727,1.0321154696394201,0.946847288063077
2020-05-13,,1.09382462732817,1.0294807206112,1.19779952437287,1.03802258692274,0.952377415132837
2020-05-14,0.965565655046597,1.1001164287813001,1.04200335093504,1.20372822778996,1.04407804596783,0.9578450244229659
2020-05-15,0.981090638733143,1.10539014612471,1.0518938648390301,1.20375440232306,1.05015225266177,0.9622685858104899
2020-05-16,0.994647513022761,1.10964872883654,1.05872862303012,1.19848793396188,1.0560429492271,0.9649338399749591
2020-05-17,1.005807471535,1.11293187786759,1.06241469435431,1.18896447282329,1.0614199253807,0.9654626918198059
2020-05-18,,1.11522027393005,1.0632047781801,1.17633228381549,1.0658061822363298,0.9638087681446721
2020-05-19,1.01939652197728,1.11642576622431,1.06166220071394,1.16160277930562,1.06862659289616,0.9602470255607409
2020-05-20,1.02140040731923,1.1164193400591,1.05860660396347,1.1456093055791599,1.0693438092360799,0.955323224747351
2020-05-21,1.0204258634890602,1.11509254284041,1.05503725582497,1.1291345434905902,1.06762910037784,0.94981914410974
2020-05-22,1.01715244295352,1.11238429104289,1.05201579373676,1.11304566554957,1.06348523499456,0.9446437200187671
2020-05-23,1.01263230877736,1.1082903603253502,1.05053358762879,1.0982561400094102,1.05721036240259,0.940592891689433
2020-05-24,1.0080719600944101,1.1028349427321102,1.05134640894926,1.0855543654416802,1.0492633085621,0.9380765092837858
2020-05-25,1.00454625867418,1.0960549837905,1.05484477202874,1.07540853005448,1.0401498872108599,0.9370037364741101
2020-05-26,1.00275195098381,1.08804393372445,1.0610093752709,1.06789674515117,1.03036504504195,0.936925912548535
2020-05-27,1.00291308108772,1.07899499639826,1.06946957157739,1.06280891149692,1.02040256615344,0.9373131304016441
2020-05-28,1.00489069018811,1.06923433123511,1.07961735812793,1.05983782846683,1.0107319266692099,0.9377961774118431
2020-05-29,1.0083909680873901,1.05921341086963,1.09071589753781,1.0587555716083001,1.00173324297568,0.938253345639204
2020-05-30,1.0131703223608801,1.0494667558464499,1.10199996888102,1.0594751334569,0.9935966888775579,0.9387479673506841
2020-05-31,1.0191103227478802,1.0405162560373298,1.11272842354775,1.06202924868119,0.986289661611312,0.9393742338913299
2020-06-01,1.0261478867307,1.03276715223134,1.12222820702024,1.0664753014105401,0.979613065650816,0.9401393313474201
2020-06-02,1.0341647654093,1.02646302804615,1.12993091474608,1.0728402756361601,0.97331481224653,0.9410025493843129
2020-06-03,1.04295003403606,1.02173465536968,1.13544320803044,1.08113592208123,0.967219904937188,0.94199491857695
2020-06-04,1.0522769457504,1.01870248408169,1.13863649229778,1.0914317050985098,0.9613277991740771,0.943326086714089
2020-06-05,1.0619984872249202,1.01753345676456,1.13971456761013,1.10394609055778,0.9558851373832941,0.945380052032096
2020-06-06,1.0720860199325501,1.01841106140013,1.1392283966863401,1.11904309353589,0.951368418787946,0.948600792646111
2020-06-07,1.08258574110192,1.0214468912980998,1.13797214788884,1.1371502293655,0.94843119561651,0.9533796306860078
2020-06-08,1.09357512709024,1.02661760838547,1.1368379602416498,1.1585923440236898,0.947832684322039,0.959993123275039
2020-06-09,1.1051494822611498,1.0337586126209999,1.13666195054226,1.18342260653,0.9503457799928829,0.9686095486156179
2020-06-10,1.1174054305413899,1.0426010796912901,1.1381038105410801,1.21131272201144,0.956614404561456,0.9793390127229151
2020-06-11,1.1304351893281201,1.05283379631427,1.14157919966216,1.24154434338967,0.966985045117708,0.9922778810836959
2020-06-12,1.14429543392164,1.06412432751873,1.14724302978873,1.27307185575473,0.9814035739644129,1.0075007275252301
2020-06-13,1.1589467815786298,,1.1550103377675902,1.30459671650077,0.9993839417294009,1.0249742523368799
2020-06-14,1.17417604089037,1.08847588736133,1.16457576104788,1.33464768014251,,1.04443982728749
2020-06-15,1.18956455270335,1.10083330761782,1.17545148273425,1.36166318679406,1.04239049090267,1.06533933238656
2020-06-16,1.2045480174145802,1.1128771574363898,1.18704167815751,1.3841188591249698,1.06520017318099,1.08683104269144
2020-06-17,1.2185526519231298,1.1242993189648702,1.1987576144402199,1.40066242019853,1.08746116179187,1.10787525869568
2020-06-18,1.2311428163475902,1.1347889006849,1.21011258675633,1.4102399510297798,1.1082982753227502,1.12735291132763
2020-06-19,1.2421028179984,1.1440603616471001,1.22078085572116,1.41225143285788,1.1270320867306798,1.1442272224136398
2020-06-20,1.25146660159201,1.15191468496339,1.23060976627079,1.40663460191995,1.1431822922364299,1.1576817440817502
2020-06-21,1.2594779399803,,1.23956060551176,1.3938277915407602,1.15648794152281,
2020-06-22,1.2664943084728102,1.1633659833518,1.2475984695652098,1.3746013463065498,1.16691008777806,1.1731155213090099
2020-06-23,1.2728430788442802,1.16735409133092,1.2545886917432099,1.3498527951941899,1.17461103505038,1.1757281460128999
2020-06-24,1.2786215925506799,1.1704783908624798,1.2602321714705702,1.3204959214285201,1.17989643829336,1.1760224080235901
2020-06-25,1.28357730826553,1.17275052592773,1.2640907129288899,1.28748406430576,1.18306763898878,1.1750659445653302
2020-06-26,1.28708921378233,1.17394811675288,1.2656960448443602,1.25193179309336,1.18427662687177,1.17397888138302
2020-06-27,,1.17373561902495,1.26470069708576,1.2152468093731599,1.18347057945195,1.1737627102569599
2020-06-28,1.28650874191741,1.1718672797946599,1.26101603800941,1.17915267685813,1.1805031797106298,1.17510203172583
2020-06-29,,1.16836340803787,1.2548404918173302,1.1454814000103601,1.17534532787294,1.1782265785058301
2020-06-30,1.27265989004079,1.1635566604921599,1.24654829275844,1.11587169436789,1.16826183918001,1.18291046672079
2020-07-01,1.26151730682422,1.15798348575075,1.23650785947224,1.09150194896527,1.15988269974198,1.1885895209216202
2020-07-02,1.24898939549351,1.15220741698057,1.2249688395708402,1.0730125328070401,1.1510719367332198,1.19450204261475
2020-07-03,1.23634037837995,1.1466283947907199,1.21211269552956,1.06056448544328,1.14268283054196,
2020-07-04,1.2245959584222401,1.14140381915118,1.19820390919337,,1.13531231764617,1.20394260160767
2020-07-05,1.21434050875766,1.13647442139852,1.1837141958823703,,,1.20630110584328
2020-07-06,1.2056407485223701,1.13163333712606,1.16933195760533,1.05450370825789,1.12423559821529,1.2066868558178898
2020-07-07,1.1981099436120501,1.12660262193356,1.1558405404940402,1.0593402367239202,1.1201633357221399,1.20505232796264
2020-07-08,1.19109282457034,1.12111536421871,1.1439257170078998,1.06502024084544,1.11660491077022,1.20151221072894
2020-07-09,1.18396049189957,1.11497383056252,1.1340078708686798,1.06968614075051,1.11314801650073,1.19635965665454
2020-07-10,1.1763561691652,1.1080698159059599,1.12620577548869,1.07150505758202,1.10941061059377,1.19006580651586
2020-07-11,1.1682871285743701,1.1004052514651002,1.12040271314201,1.0688508843172801,1.1051217935852,1.18315245269284
2020-07-12,1.1600701264281201,1.0921185976066101,1.1163530101757702,1.0604870409765899,1.1001893495855801,1.17600592053496
2020-07-13,1.15213138151387,1.08349587617425,1.1137513871549398,1.04568300817679,1.09473047204664,1.16878166953233
2020-07-14,1.14477589576855,1.0749319792910499,1.11223602604126,1.02442236027704,1.0890261840022801,1.16146972816826
2020-07-15,1.13803005719183,1.0668437605208,1.1113518414870902,0.9975350592948309,1.08341215651789,1.15407321650721
2020-07-16,1.13162974710207,1.05957959959565,1.1105163556888,0.966773719035116,1.07811240377766,1.14674473352214
2020-07-17,1.12517848270361,1.05335550991683,1.10906554783813,0.93463101830003,1.07315072922188,1.13978558932461
2020-07-18,1.11837838282721,1.04822006273941,1.10636032774278,0.903766460407038,1.06838519058734,1.1335076302220901
2020-07-19,1.11122869267021,1.04406778196542,1.10193333250817,0.876333937375499,1.06364869984476,1.12806544454385
2020-07-20,1.1040827424418602,1.04071079408454,1.09562942677352,0.853553618366281,1.05892262997526,1.12337044098581
2020-07-21,1.09753927171682,1.0380308373441898,1.08770253400062,0.8357355774569691,1.05442441910488,1.11911473096061
2020-07-22,1.0922237947272,1.03611282014011,1.0788122686939499,0.822519097574505,1.05056535528324,1.11487091823618
2020-07-23,1.08858036296229,1.03523412095029,1.0698877838152498,0.813169741871915,1.0477688877363,1.1101979825097301
2020-07-24,1.08675685266819,1.03571667208557,1.06193521401001,0.8068257555793751,1.04630318822356,1.10470946701273
2020-07-25,1.08659729605011,1.03774169262671,1.05587405034669,0.8026990211261371,1.04621132230066,1.09808923179862
2020-07-26,1.08773547996176,1.04128008320874,1.05246062087424,0.800227579905172,1.04738642783918,1.0900992687887199
2020-07-27,1.08971169327573,1.04619143196006,1.0522540814269499,0.799109115188194,1.0497212183235,1.08061242503693
2020-07-28,1.09208145363949,1.05238622686263,1.0555838466846301,,1.05320628335272,1.06968016841804
2020-07-29,1.0945092017314,1.0599123709569498,1.06247601466198,0.800751268695261,1.05792524247428,1.05761600209983
2020-07-30,1.0968201942879698,1.0688829622951899,,0.8036438009311071,1.06391604104741,1.04499684753032
2020-07-31,1.09900522110756,1.07931119232646,1.0851144469,0.807950953034251,1.07104381855568,1.0325363081450898
2020-08-01,1.1011548568391398,1.09093237347376,1.0990394796068101,0.8135179006361949,1.07891538297536,1.0208694757148802
2020-08-02,1.10330155121129,1.10313571590153,1.1131138880529499,0.819977051367527,,1.01038429578138
2020-08-03,1.1052362797047,1.1149835566130601,1.12605849368458,0.826752200053495,1.0942269020976199,1.00118775693346
2020-08-04,1.10641018124142,1.12529115622744,1.1366553519213898,0.833105748443824,1.10008209691871,0.993179829495365
2020-08-05,1.1059975883839799,1.13280587216081,1.14385388718329,0.8382122828536929,1.10370961954386,0.9861616759814441
2020-08-06,1.10309311852767,1.13641969841954,1.1468581333491699,0.8412422635121791,1.10447470076167,0.9799100218438391
2020-08-07,1.09697975452855,,1.14516845924646,0.8414830505027551,1.10195334468151,0.974196282383798
2020-08-08,1.08734030624847,1.1296972670291698,1.13859762817556,0.838482232729121,1.09595508299812,0.968756344504759
2020-08-09,1.07435995079984,1.1196587760191001,1.1272729564651203,0.832212727574759,,0.9632962714889921
2020-08-10,1.0586706728544,1.1060969497184199,1.11165789150998,0.8232080670261259,1.07401360774661,0.957534033093514
2020-08-11,1.0411463827751501,1.08993624761349,1.0925446614616898,0.8125751909661229,1.0589363677997201,
2020-08-12,1.02269508296456,1.07208566779987,1.07096721027368,0.801841961811437,1.04205005809733,0.944583087909687
2020-08-13,1.0041592533344599,1.0533341005928298,1.04803380020679,0.7926200675540319,1.02418407355733,0.937635371183865
2020-08-14,0.986305398958129,1.0342939204778,1.02472878537913,0.7862307910299341,1.00620210494439,0.9308001282195351
2020-08-15,0.9697989881062969,1.0153838225573901,1.00178700344871,0.783451074756467,0.9889165835515981,0.9244347506944379
2020-08-16,0.955121639248851,0.9968672788532579,0.9796649347883091,0.784459224652845,,0.918817480323634
2020-08-17,,0.9789055010135259,0.958595477801943,0.7889405975148891,0.9590476136131469,0.9141113608177601
2020-08-18,0.932089142629395,0.9616304462883081,0.938679082899379,,0.947321512679452,0.910379688318635
2020-08-19,0.9237757486088091,0.9452208385632941,0.919952464429783,0.805593214554958,0.9379627275293209,0.907615756337158
2020-08-20,0.9174581163076271,0.929894818482195,0.902428424047979,0.816085168829342,0.930861811228552,0.905769151105372
2020-08-21,0.912915752401952,0.915809087443293,0.8860983234051328,0.826844953597243,0.9257452408179889,0.904741115778428
2020-08-22,0.90984615442714,0.902967502045715,0.87095125524189,0.837004360469228,0.9222663672233209,0.904355163898609
2020-08-23,,0.8912011835934709,0.85699515274086,0.8457665314992471,,0.904348669821856
2020-08-24,0.9067003506741701,0.8802700403531649,,0.85248496154659,0.919090396316354,0.904396645011255
2020-08-25,0.9058794648664059,0.869977497801183,0.833102435913516,0.8567304091927679,0.919103979060711,0.9041786977763291
