,Region,Date,New Cases,Estimated Effective R,95% CI Low,95% CI High,one
128,San Francisco,2020-06-09,14,0.984042347449832,0.4625019919299821,1.5055827029696798,1
129,San Francisco,2020-06-10,16,0.9962466477271651,0.505194996174855,1.4872982992794799,1
130,San Francisco,2020-06-11,31,1.01082440368074,0.655356901988959,1.36629190537253,1
131,San Francisco,2020-06-12,37,1.0278689021301999,0.6996144534234481,1.35612335083694,1
132,San Francisco,2020-06-13,29,1.0473655498933,0.672871909506718,1.42185919027989,1
133,San Francisco,2020-06-14,22,1.06907173988539,0.634380170741172,1.50376330902961,1
134,San Francisco,2020-06-15,24,1.09244040010222,0.6714431578699829,1.5134376423344698,1
135,San Francisco,2020-06-16,19,1.1166330513250602,0.6378410477460129,1.5954250549041102,1
136,San Francisco,2020-06-17,11,1.14060574371241,0.5038469857853259,1.7773645016394999,1
137,San Francisco,2020-06-18,38,1.1632282714661202,0.817074291451855,1.5093822514803898,1
138,San Francisco,2020-06-19,37,1.18344872255127,0.829189829847191,1.53770761525534,1
139,San Francisco,2020-06-20,1,1.20043586253231,-0.9968613577344551,3.39773308279908,1
140,San Francisco,2020-06-21,0,,,,1
141,San Francisco,2020-06-22,127,1.2234720520044098,1.02818396209278,1.4187601419160403,1
142,San Francisco,2020-06-23,34,1.2301857062638102,0.850812617562222,1.6095587949653998,1
143,San Francisco,2020-06-24,30,1.2348372360583402,0.829200223450581,1.6404742486661001,1
144,San Francisco,2020-06-25,48,1.23856399420734,0.9165899108461021,1.5605380775685802,1
145,San Francisco,2020-06-26,103,1.24257628999124,1.02178399468854,1.46336858529394,1
146,San Francisco,2020-06-27,68,1.24797910430439,0.974624358956889,1.52133384965188,1
147,San Francisco,2020-06-28,44,1.2555630990015,0.9131772804121429,1.59794891759086,1
148,San Francisco,2020-06-29,49,1.26564808082686,0.9383146915376079,1.59298147011612,1
149,San Francisco,2020-06-30,42,1.27806867286954,0.920685332964842,1.63545201277423,1
150,San Francisco,2020-07-01,45,1.29228303576604,0.942798244959448,1.6417678265726199,1
151,San Francisco,2020-07-02,71,1.30749954552109,1.0255718519208001,1.58942723912139,1
152,San Francisco,2020-07-03,0,,,,1
153,San Francisco,2020-07-04,62,1.3375310893038,1.02632168910805,1.64874048949955,1
154,San Francisco,2020-07-05,80,1.35093436577559,1.07226629499103,1.6296024365601498,1
155,San Francisco,2020-07-06,131,1.36267681327194,1.14090528876434,1.5844483377795402,1
156,San Francisco,2020-07-07,28,1.3725258772506597,0.881551367676779,1.8635003868245301,1
157,San Francisco,2020-07-08,51,1.3804040727097198,1.0089721006813,1.75183604473813,1
158,San Francisco,2020-07-09,74,1.3864246025924,1.0705199740283802,1.7023292311564198,1
159,San Francisco,2020-07-10,171,1.39093429098187,1.17745982154428,1.6044087604194701,1
160,San Francisco,2020-07-11,110,1.3944039358522498,1.119497929515,1.6693099421895001,1
161,San Francisco,2020-07-12,96,1.39709645017572,1.09188484761276,1.70230805273869,1
162,San Francisco,2020-07-13,68,1.3989365103317402,1.0206834626752601,1.77718955798823,1
163,San Francisco,2020-07-14,50,1.39951076373557,0.9368007784549741,1.86222074901617,1
164,San Francisco,2020-07-15,56,1.39834422350427,0.938062153740837,1.8586262932677,1
165,San Francisco,2020-07-16,164,1.3952547409900902,1.11141386406619,1.67909561791398,1
166,San Francisco,2020-07-17,115,1.39056599512765,1.02953304240415,1.75159894785114,1
167,San Francisco,2020-07-18,141,1.3850658998451697,1.03651362790922,1.73361817178112,1
168,San Francisco,2020-07-19,86,,,,1
