,Deaths,Cases,Total Deaths,Date,7 day average
64,46,248,4662,05/03/2020,516.5714285714286
65,42,463,4704,05/04/2020,495.7142857142857
66,49,434,4753,05/05/2020,455.57142857142856
67,38,452,4791,05/06/2020,422.7142857142857
68,45,401,4836,05/07/2020,394.2857142857143
69,43,349,4879,05/08/2020,373.0
70,28,122,4907,05/09/2020,352.7142857142857
71,26,191,4933,05/10/2020,344.57142857142856
72,32,410,4965,05/11/2020,337.0
73,33,400,4998,05/12/2020,332.14285714285717
74,23,364,5021,05/13/2020,319.57142857142856
75,14,333,5035,05/14/2020,309.85714285714283
76,26,260,5061,05/15/2020,297.14285714285717
77,24,165,5085,05/16/2020,303.2857142857143
78,19,138,5104,05/17/2020,295.7142857142857
79,15,269,5119,05/18/2020,275.57142857142856
80,16,330,5135,05/19/2020,265.57142857142856
81,21,326,5156,05/20/2020,260.14285714285717
82,15,345,5171,05/21/2020,261.85714285714283
83,14,387,5185,05/22/2020,280.0
84,20,163,5205,05/23/2020,279.7142857142857
85,12,178,5217,05/24/2020,285.42857142857144
86,14,174,5231,05/25/2020,271.85714285714283
87,11,339,5242,05/26/2020,273.14285714285717
88,11,260,5253,05/27/2020,263.7142857142857
89,12,226,5265,05/28/2020,246.71428571428572
90,16,172,5281,05/29/2020,216.0
91,11,111,5292,05/30/2020,208.57142857142858
92,11,81,5303,05/31/2020,194.71428571428572
93,10,253,5313,06/01/2020,206.0
94,6,199,5319,06/02/2020,186.0
95,13,145,5332,06/03/2020,169.57142857142858
96,10,143,5342,06/04/2020,157.71428571428572
97,6,132,5348,06/05/2020,152.0
98,10,60,5358,06/06/2020,144.71428571428572
99,5,54,5363,06/07/2020,140.85714285714286
100,13,113,5376,06/08/2020,120.85714285714286
101,7,129,5383,06/09/2020,110.85714285714286
102,11,99,5394,06/10/2020,104.28571428571429
103,5,108,5399,06/11/2020,99.28571428571429
104,6,124,5405,06/12/2020,98.14285714285714
105,4,54,5409,06/13/2020,97.28571428571429
106,6,55,5415,06/14/2020,97.42857142857143
107,4,111,5419,06/15/2020,97.14285714285714
108,5,134,5424,06/16/2020,97.85714285714286
109,7,108,5431,06/17/2020,99.14285714285714
110,4,112,5435,06/18/2020,99.71428571428571
111,3,90,5438,06/19/2020,94.85714285714286
112,4,45,5442,06/20/2020,93.57142857142857
113,6,52,5448,06/21/2020,93.14285714285714
114,7,109,5455,06/22/2020,92.85714285714286
115,9,95,5464,06/23/2020,87.28571428571429
116,11,100,5475,06/24/2020,86.14285714285714
117,6,82,5481,06/25/2020,81.85714285714286
118,4,93,5485,06/26/2020,82.28571428571429
119,11,66,5496,06/27/2020,85.28571428571429
120,1,58,5497,06/28/2020,86.14285714285714
121,5,126,5502,06/29/2020,88.57142857142857
122,5,135,5507,06/30/2020,94.28571428571429
123,5,120,5512,07/01/2020,97.14285714285714
124,4,125,5516,07/02/2020,103.28571428571429
125,6,69,5522,07/03/2020,99.85714285714286
126,6,22,5528,07/04/2020,93.57142857142857
127,5,53,5533,07/05/2020,92.85714285714286
128,5,119,5538,07/06/2020,91.85714285714286
129,4,88,5542,07/07/2020,85.14285714285714
130,5,93,5547,07/08/2020,81.28571428571429
131,3,74,5550,07/09/2020,74.0
132,2,65,5552,07/10/2020,73.42857142857143
133,2,54,5554,07/11/2020,78.0
134,4,36,5558,07/12/2020,75.57142857142857
135,2,81,5560,07/13/2020,70.14285714285714
136,3,70,5563,07/14/2020,67.57142857142857
137,0,75,5563,07/15/2020,65.0
138,1,17,5564,07/16/2020,56.857142857142854
139,0,4,5564,07/17/2020,48.142857142857146
