Date,Total Cases,Total Deaths,New Cases,New Deaths,New Cases 7 Day Average,New Deaths 7 Day Average
7/11/20,254415,3638,8495,82,8636.714285714286,98.14285714285714
7/12/20,262762,3739,8347,101,9334.42857142857,105.57142857142857
7/13/20,269778,3827,7016,88,9162.285714285714,109.28571428571429
7/14/20,279577,3941,9799,114,9078.714285714286,107.0
7/15/20,290892,4104,11315,163,9423.285714285714,112.14285714285714
7/16/20,305854,4265,14962,161,9901.857142857143,113.28571428571429
7/17/20,317768,4440,11914,175,10264.0,126.28571428571429
7/18/20,327106,4576,9338,136,10384.42857142857,134.0
7/19/20,335257,4679,8151,103,10356.42857142857,134.28571428571428
7/20/20,343783,4796,8526,117,10572.142857142857,138.42857142857142
7/21/20,351071,4916,7288,120,10213.42857142857,139.28571428571428
7/22/20,363615,5172,12544,256,10389.0,152.57142857142858
7/23/20,373037,5362,9422,190,9597.57142857143,156.71428571428572
7/24/20,380364,5523,7327,161,8942.285714285714,154.71428571428572
7/25/20,390286,5705,9922,182,9025.714285714286,161.28571428571428
7/26/20,394084,5798,3798,93,8403.857142857143,159.85714285714286
7/27/20,400336,6483,6252,685,8079.0,241.0
7/28/20,408493,6753,8157,270,8203.142857142857,262.42857142857144
7/29/20,418995,7066,10502,313,7911.428571428572,270.57142857142856
7/30/20,428229,7189,9234,123,7884.571428571428,261.0
7/31/20,438293,7309,10064,120,8275.57142857143,255.14285714285714
8/1/20,444738,7576,6445,267,7778.857142857143,267.2857142857143
8/2/20,448145,7581,3407,5,7723.0,254.71428571428572
8/3/20,456624,7718,8479,137,8041.142857142857,176.42857142857142
8/4/20,466032,7952,9408,234,8219.857142857143,171.28571428571428
8/5/20,476999,8310,10967,358,8286.285714285714,177.71428571428572
8/6/20,483920,8569,6921,259,7955.857142857143,197.14285714285714
8/7/20,491304,8847,7384,278,7573.0,219.71428571428572
8/8/20,497632,9058,6328,211,7556.285714285715,211.71428571428572
8/9/20,503328,9157,5696,99,7883.285714285715,225.14285714285714
8/10/20,509581,9230,6253,73,7565.285714285715,216.0
8/11/20,517700,9222,8119,0,7381.142857142857,182.57142857142858
8/12/20,523977,9527,6277,305,6711.142857142857,175.0
8/13/20,530857,9771,6880,244,6705.285714285715,172.85714285714286
8/14/20,539673,10078,8816,307,6909.857142857143,177.0
8/15/20,546552,10268,6879,190,6988.571428571428,174.0
8/16/20,555394,10396,8842,128,7438.0,178.14285714285714
8/17/20,561110,10447,5716,51,7361.285714285715,175.0
8/18/20,568812,10678,7702,231,7301.714285714285,208.0
8/19/20,574633,10934,5821,256,7236.571428571428,201.0
8/20/20,579892,11174,5259,240,7005.0,200.42857142857142
8/21/20,585562,11415,5670,241,6555.571428571428,191.0
8/22/20,589279,11578,3717,163,6103.857142857143,187.14285714285714
8/23/20,594035,11696,4756,118,5520.142857142857,185.71428571428572
8/24/20,598262,11742,4227,46,5307.428571428572,185.0
8/25/20,604328,11935,6066,193,5073.714285714285,179.57142857142858
8/26/20,610648,12140,6320,205,5145.0,172.28571428571428
8/27/20,614549,12365,3901,225,4951.0,170.14285714285714
8/28/20,619354,12537,4805,172,4827.428571428572,160.28571428571428
8/29/20,626751,12607,7397,70,5353.142857142857,147.0
8/30/20,629570,12683,2819,76,5076.428571428572,141.0
8/31/20,632739,12779,3169,96,4925.285714285715,148.14285714285714
9/1/20,637721,12919,4982,140,4770.428571428572,140.57142857142858
9/2/20,641855,13104,4134,185,4458.142857142857,137.71428571428572
9/3/20,645422,13296,3567,192,4410.428571428572,133.0
9/4/20,651350,13426,5928,130,4570.857142857143,127.0
9/5/20,655815,13576,4465,150,4152.0,138.42857142857142
9/6/20,658202,13654,2387,78,4090.285714285714,138.71428571428572
9/7/20,659041,13697,839,43,3757.4285714285716,131.14285714285714
9/8/20,662427,13792,3386,95,3529.4285714285716,124.71428571428571
9/9/20,667500,13923,5073,131,3663.5714285714284,117.0
9/10/20,669141,13930,1641,7,3388.4285714285716,90.57142857142857
9/11/20,674943,14227,5802,297,3370.4285714285716,114.42857142857143
9/12/20,677625,14332,2682,105,3115.714285714286,108.0
9/13/20,681885,14405,4260,73,3383.285714285714,107.28571428571429
9/14/20,685748,14451,3863,46,3815.285714285714,107.71428571428571
9/15/20,692753,14593,7005,142,4332.285714285715,114.42857142857143
9/16/20,696807,14738,4054,145,4186.714285714285,116.42857142857143
9/17/20,701350,14826,4543,88,4601.285714285715,128.0
9/18/20,704563,14951,3213,125,4231.428571428572,103.42857142857143
9/19/20,707940,15051,3377,100,4330.714285714285,102.71428571428571
9/20/20,713007,15088,5067,37,4446.0,97.57142857142857
9/21/20,734778,15127,21771,39,7004.285714285715,96.57142857142857
9/22/20,741363,15229,6585,102,6944.285714285715,90.85714285714286
9/23/20,742913,15372,1550,143,6586.571428571428,90.57142857142857
9/24/20,747366,15510,4453,138,6573.714285714285,97.71428571428571
9/25/20,751068,15610,3702,100,6643.571428571428,94.14285714285714
9/26/20,754311,15707,3243,97,6624.428571428572,93.71428571428571
9/27/20,758756,15745,4445,38,6535.571428571428,93.85714285714286
9/28/20,761198,15807,2442,62,3774.285714285714,97.14285714285714
9/29/20,763242,15882,2044,75,3125.5714285714284,93.28571428571429
