MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,1077,28,6.54,Chelsea/NoMad/West Chelsea
10002,4067,204,10.15,Chinatown/Lower East Side
10003,1867,39,5.1,East Village/Gramercy/Greenwich Village
10004,200,2,6.42,Financial District
10005,279,0,5.24,Financial District
10006,119,1,5.74,Financial District
10007,266,4,4.9,TriBeCa
10009,2475,88,7.34,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,1231,31,5.16,Flatiron/Gramercy/Kips Bay
10011,1835,52,5.82,Chelsea
10012,880,12,5.66,Greenwich Village/SoHo
10013,1152,24,5.9,Hudson Square/Little Italy/SoHo/TriBeCa
10014,1112,28,5.39,Hudson Square/Meatpacking District/West Village
10016,2238,55,6.46,Kips Bay/Murray Hill/NoMad
10017,608,15,5.95,East Midtown/Murray Hill
10018,403,7,6.17,Hell's Kitchen/Midtown Manhattan
10019,1737,53,6.34,Hell's Kitchen/Midtown Manhattan
10021,1641,74,5.99,Lenox Hill/Upper East Side
10022,1205,40,5.83,East Midtown
10023,1948,61,5.49,Lincoln Square
10024,1977,85,5.75,Upper West Side
10025,3689,214,6.4,Manhattan Valley/Morningside Heights/Upper West Side
10026,1896,68,9.47,Central Harlem (South)
10027,2836,134,8.37,Central Harlem (South)/Morningside Heights/West Harlem
10028,1586,42,5.93,Upper East Side/Yorkville
10029,4590,251,11.17,East Harlem
10030,1472,66,10.34,Central Harlem (North)
10031,3397,158,11.82,Hamilton Heights/West Harlem
10032,4088,199,12.71,Washington Heights (South)
10033,3714,139,12.85,Washington Heights (North)/Washington Heights (South)
10034,2635,83,12.82,Inwood/Washington Heights (North)
10035,2263,152,11.53,East Harlem
10036,1356,48,7.33,Hell's Kitchen/Midtown Manhattan
10037,1048,78,10.38,Central Harlem (North)/East Harlem
10038,963,38,7.54,Chinatown/Financial District
10039,1362,76,11.13,Central Harlem (North)/Washington Heights (South)
10040,3180,138,13.46,Washington Heights (North)
10044,452,38,7.73,Roosevelt Island
10065,1074,33,5.51,Lenox Hill/Upper East Side
10069,284,3,6.15,Lincoln Square
10075,1124,54,7.21,Lenox Hill/Upper East Side
10128,2157,55,5.98,Upper East Side/Yorkville
10280,235,2,5.17,Battery Park City
10282,166,14,5.47,Battery Park City
10301,3366,129,15.21,Silver Lake/St. George
10302,1787,46,17.56,Elm Park
10303,2282,60,15.7,Graniteville/Mariner's Harbor/Port Ivory
10304,4042,226,16.28,New Dorp/Todt Hill
10305,4158,108,17.64,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,5541,178,17.09,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,1359,22,16.91,Tottenville
10308,2615,48,16.61,Great Kills
10309,3169,48,16.93,Charleston/Prince's Bay/Woodrow
10310,2132,45,15.26,Port Richmond/Randall Manor/West Brighton
10312,5498,95,16.39,Annadale/Rossville
10314,8402,286,16.91,Bloomfield/Freshkills Park
10451,3668,166,13.98,Concourse/Melrose
10452,6133,207,15.52,Concourse/Highbridge
10453,6298,197,16.09,Morris Heights/Mount Hope/University Heights
10454,2903,130,14.16,Mott Haven/Port Morris
10455,3163,133,14.52,Mott Haven
10456,6032,308,13.71,Claremont/Morrisania
10457,5425,214,14.72,Belmont/Claremont/Mount Hope/Tremont
10458,5832,156,15.29,Belmont/Fordham University/Kingsbridge
10459,3750,183,14.28,Charlotte Gardens/Hunts Point
10460,4343,158,15.15,Charlotte Gardens/Tremont/Van Nest/West Farms
10461,4375,161,15.59,Morris Park/Pelham Bay/Westchester Square
10462,5716,208,14.63,Parkchester/Pelham Parkway/Van Nest/Westchester Square
10463,4955,251,13.07,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil
10464,302,12,11.93,City Island
10465,3690,117,15.38,Country Club/Throgs Neck
10466,5097,189,14.76,Edenwald/Wakefield
10467,8069,383,15.06,Allerton/Norwood/Pelham Parkway/Williamsbridge
10468,6674,250,16.68,Fordham/Kingsbridge/University Heights
10469,5521,402,15.0,Allerton/Baychester/Pelham Gardens/Williamsbridge
10470,1255,31,15.83,Wakefield/Woodlawn
10471,1669,104,11.65,Fieldston/North Riverdale/Riverdale
10472,5028,230,15.47,Soundview
10473,4846,179,15.16,Castle Hill/Clason Point/Soundview
10474,817,23,14.72,Hunts Point
10475,2999,207,13.28,Co-op City/Edenwald
11004,1169,76,11.96,Bellerose/Douglaston-Little Neck
11101,2026,49,8.37,Astoria (South)/Long Island City/Sunnyside
11102,1951,109,10.67,Astoria (North)
11103,1975,73,9.91,Astoria (North)/Astoria (South)
11104,1407,51,10.01,Sunnyside
11105,1835,64,10.17,Ditmars Steinway
11106,2134,72,10.41,Astoria (South)
11109,251,2,6.37,Long Island City
11201,2036,105,5.13,Brooklyn Heights/DUMBO/Downtown Brooklyn
11203,4343,264,12.91,East Flatbush (North)/East Flatbush (South)
11204,5682,184,16.09,Bensonhurst/Mapleton
11205,2032,63,8.48,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene
11206,4842,191,10.89,Williamsburg (South)
11207,5917,266,13.44,Cypress Hills/East New York
11208,7141,305,16.04,Cypress Hills/East New York
11209,3956,144,11.12,Bay Ridge/Fort Hamilton
11210,4270,180,14.44,Flatlands/Midwood
11211,5710,159,9.7,East Williamsburg/Williamsburg (North)/Williamsburg (South)
11212,4896,279,13.16,Ocean Hill-Brownsville
11213,3668,167,11.82,Crown Heights (East)
11214,5853,276,14.48,Bath Beach/Bensonhurst/Gravesend
11215,2066,57,5.28,Gowanus/Park Slope/Windsor Terrace
11216,2208,89,7.68,Bedford-Stuyvesant (West)/Crown Heights (West)
11217,1614,94,6.41,Boerum Hill/Park Slope
11218,4675,183,12.25,Kensington/Windsor Terrace
11219,6650,219,15.05,Borough Park
11220,6236,218,14.37,Sunset Park
11221,4180,186,10.12,Bedford-Stuyvesant (East)/Bushwick
11222,1567,41,6.75,Greenpoint
11223,6908,186,17.36,Gravesend/Homecrest
11224,3782,281,16.52,Brighton Beach/Coney Island/Seagate
11225,2812,156,9.9,Crown Heights (West)/Prospect Lefferts Gardens
11226,5388,333,11.64,Flatbush/Prospect Lefferts Gardens
11228,2799,113,14.1,Bath Beach/Dyker Heights
11229,6315,203,15.71,Gerritsen Beach/Homecrest/Sheepshead Bay
11230,8482,314,16.95,Midwood
11231,1316,44,6.16,Carroll Gardens/Cobble Hill/Red Hook
11232,1931,48,12.88,Sunset Park
11233,3428,170,10.66,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville
11234,5735,234,13.77,Bergen Beach/Flatlands/Marine Park/Mill Basin
11235,7135,404,17.6,Brighton Beach/Manhattan Beach/Sheepshead Bay
11236,5551,341,13.17,Canarsie
11237,2772,124,11.14,Bushwick/East Williamsburg
11238,2160,118,6.54,Clinton Hill/Prospect Heights
11239,1164,108,15.19,East New York
11354,3128,353,11.75,Flushing/Murray Hill
11355,4908,226,13.73,Flushing/Murray Hill/Queensboro Hill
11356,1625,50,13.75,College Point
11357,2448,115,12.31,Whitestone
11358,1827,61,10.35,Auburndale/Murray Hill
11360,967,42,10.28,Bayside (North)
11361,1326,66,10.25,Bayside (North)/Bayside (South)
11362,832,47,10.26,Douglaston-Little Neck
11363,308,8,9.2,Douglaston-Little Neck
11364,1529,43,10.03,Bayside (South)/Oakland Gardens
11365,2346,94,11.68,Auburndale/Fresh Meadows/Pomonok/Utopia
11366,958,32,14.56,Fresh Meadows/Hillcrest
11367,2791,76,13.59,Kew Gardens Hills/Pomonok
11368,8935,473,15.44,Corona/North Corona
11369,3486,202,16.17,Airport/East Elmhurst
11370,2639,75,16.11,Jackson Heights/Rikers Island
11372,5220,299,14.16,Jackson Heights
11373,7347,310,14.64,Elmhurst
11374,3144,121,14.13,Rego Park
11375,4075,230,11.36,Forest Hills
11377,6621,251,13.9,Woodside
11378,2331,78,13.13,Maspeth
11379,2467,134,13.21,Middle Village
11385,6908,171,14.22,Glendale/Ridgewood
11411,1245,52,14.16,Cambria Heights
11412,2555,103,14.21,St. Albans
11413,2566,116,13.73,Laurelton/Rosedale
11414,2182,83,16.35,Hamilton Beach/Howard Beach/Lindenwood
11415,1373,64,13.17,Kew Gardens
11416,2116,79,17.11,Ozone Park
11417,2619,64,17.19,Ozone Park
11418,2967,101,16.09,Richmond Hill
11419,4188,134,18.92,Richmond Hill/South Ozone Park
11420,3964,123,17.98,South Ozone Park
11421,3429,121,17.86,Woodhaven
11422,2131,80,14.69,Rosedale
11423,2462,122,15.98,Hollis/Holliswood
11426,1353,43,15.54,Bellerose
11427,1722,54,15.4,Bellerose/Hollis Hills/Holliswood
11428,1454,67,15.65,Queens Village
11429,2032,86,14.72,Queens Village
11432,4550,281,15.62,Hillcrest/Jamaica Estates/Jamaica Hills
11433,2334,111,14.47,Jamaica
11434,4309,229,14.02,Airport/South Jamaica/Springfield Gardens/St. Albans
11435,4193,178,16.14,Briarwood/Jamaica
11436,1375,53,15.49,South Jamaica/South Ozone Park
11691,5726,406,16.35,Edgemere/Far Rockaway
11692,1392,96,13.77,Arverne/Edgemere
11693,841,31,14.21,Arverne/Broad Channel
11694,1751,91,14.8,Belle Harbor-Neponsit/Rockaway Park
11697,448,7,13.82,Breezy Point
