MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,1278,31,7.1,Chelsea/NoMad/West Chelsea
10002,4976,235,11.49,Chinatown/Lower East Side
10003,2298,44,5.96,East Village/Gramercy/Greenwich Village
10004,223,2,6.6,Financial District
10005,343,0,6.02,Financial District
10006,143,1,6.38,Financial District
10007,325,4,5.51,TriBeCa
10009,3026,108,8.41,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,1459,35,5.67,Flatiron/Gramercy/Kips Bay
10011,2191,60,6.55,Chelsea
10012,1050,14,6.42,Greenwich Village/SoHo
10013,1398,30,6.74,Hudson Square/Little Italy/SoHo/TriBeCa
10014,1337,30,6.15,Hudson Square/Meatpacking District/West Village
10016,2654,61,7.17,Kips Bay/Murray Hill/NoMad
10017,705,17,6.38,East Midtown/Murray Hill
10018,459,8,6.14,Hell's Kitchen/Midtown Manhattan
10019,2095,60,7.07,Hell's Kitchen/Midtown Manhattan
10021,1936,82,6.65,Lenox Hill/Upper East Side
10022,1373,45,6.09,East Midtown
10023,2331,73,6.11,Lincoln Square
10024,2331,92,6.33,Upper West Side
10025,4404,234,7.16,Manhattan Valley/Morningside Heights/Upper West Side
10026,2279,72,10.61,Central Harlem (South)
10027,3344,149,9.18,Central Harlem (South)/Morningside Heights/West Harlem
10028,1845,46,6.53,Upper East Side/Yorkville
10029,5461,283,12.17,East Harlem
10030,1782,76,11.46,Central Harlem (North)
10031,4048,174,12.93,Hamilton Heights/West Harlem
10032,4766,214,13.77,Washington Heights (South)
10033,4286,150,13.75,Washington Heights (North)/Washington Heights (South)
10034,3133,98,14.17,Inwood/Washington Heights (North)
10035,2698,162,12.65,East Harlem
10036,1562,53,7.81,Hell's Kitchen/Midtown Manhattan
10037,1236,84,11.08,Central Harlem (North)/East Harlem
10038,1130,44,8.24,Chinatown/Financial District
10039,1618,82,12.12,Central Harlem (North)/Washington Heights (South)
10040,3731,147,14.7,Washington Heights (North)
10044,500,38,7.97,Roosevelt Island
10065,1241,38,6.01,Lenox Hill/Upper East Side
10069,337,3,6.86,Lincoln Square
10075,1323,64,8.0,Lenox Hill/Upper East Side
10128,2568,65,6.73,Upper East Side/Yorkville
10280,275,3,5.67,Battery Park City
10282,185,14,5.33,Battery Park City
10301,3821,136,16.21,Silver Lake/St. George
10302,2017,51,18.52,Elm Park
10303,2645,70,17.02,Graniteville/Mariner's Harbor/Port Ivory
10304,4620,241,17.33,New Dorp/Todt Hill
10305,4728,125,18.81,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,6420,201,18.56,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,1608,25,18.63,Tottenville
10308,3062,58,18.05,Great Kills
10309,3724,56,18.46,Charleston/Prince's Bay/Woodrow
10310,2362,48,15.93,Port Richmond/Randall Manor/West Brighton
10312,6393,106,17.7,Annadale/Rossville
10314,9576,305,18.09,Bloomfield/Freshkills Park
10451,4312,177,15.0,Concourse/Melrose
10452,7239,227,16.77,Concourse/Highbridge
10453,7384,217,17.22,Morris Heights/Mount Hope/University Heights
10454,3346,138,15.16,Mott Haven/Port Morris
10455,3688,150,15.6,Mott Haven
10456,7040,331,14.61,Claremont/Morrisania
10457,6368,241,15.77,Belmont/Claremont/Mount Hope/Tremont
10458,6949,175,16.64,Belmont/Fordham University/Kingsbridge
10459,4395,208,15.44,Charlotte Gardens/Hunts Point
10460,5202,182,16.51,Charlotte Gardens/Tremont/Van Nest/West Farms
10461,5005,176,16.57,Morris Park/Pelham Bay/Westchester Square
10462,6781,233,15.95,Parkchester/Pelham Parkway/Van Nest/Westchester Square
10463,5672,271,13.98,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil
10464,339,13,12.62,City Island
10465,4235,135,16.5,Country Club/Throgs Neck
10466,5859,212,15.63,Edenwald/Wakefield
10467,9309,418,16.05,Allerton/Norwood/Pelham Parkway/Williamsbridge
10468,7779,271,17.85,Fordham/Kingsbridge/University Heights
10469,6216,425,15.73,Allerton/Baychester/Pelham Gardens/Williamsbridge
10470,1388,38,16.2,Wakefield/Woodlawn
10471,1877,116,12.22,Fieldston/North Riverdale/Riverdale
10472,5957,250,16.72,Soundview
10473,5578,202,16.22,Castle Hill/Clason Point/Soundview
10474,966,30,15.84,Hunts Point
10475,3352,226,13.88,Co-op City/Edenwald
11004,1312,82,12.77,Bellerose/Douglaston-Little Neck
11101,2492,57,9.07,Astoria (South)/Long Island City/Sunnyside
11102,2294,118,11.67,Astoria (North)
11103,2325,75,10.83,Astoria (North)/Astoria (South)
11104,1679,58,11.05,Sunnyside
11105,2206,73,11.26,Ditmars Steinway
11106,2564,79,11.52,Astoria (South)
11109,308,3,7.24,Long Island City
11201,2427,106,5.77,Brooklyn Heights/DUMBO/Downtown Brooklyn
11203,4987,279,13.62,East Flatbush (North)/East Flatbush (South)
11204,6550,203,16.85,Bensonhurst/Mapleton
11205,2497,69,9.74,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene
11206,5878,221,12.21,Williamsburg (South)
11207,7029,290,14.52,Cypress Hills/East New York
11208,8446,330,17.25,Cypress Hills/East New York
11209,4576,163,11.98,Bay Ridge/Fort Hamilton
11210,4883,196,15.36,Flatlands/Midwood
11211,6789,175,10.76,East Williamsburg/Williamsburg (North)/Williamsburg (South)
11212,5902,302,14.38,Ocean Hill-Brownsville
11213,4440,178,13.01,Crown Heights (East)
