MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,1145,29,6.76,Chelsea/NoMad/West Chelsea
10002,4386,216,10.67,Chinatown/Lower East Side
10003,2018,40,5.4,East Village/Gramercy/Greenwich Village
10004,210,2,6.51,Financial District
10005,300,0,5.52,Financial District
10006,127,1,5.9,Financial District
10007,285,4,5.01,TriBeCa
10009,2677,91,7.78,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,1302,31,5.3,Flatiron/Gramercy/Kips Bay
10011,1954,53,6.09,Chelsea
10012,945,13,5.98,Greenwich Village/SoHo
10013,1230,27,6.16,Hudson Square/Little Italy/SoHo/TriBeCa
10014,1190,28,5.66,Hudson Square/Meatpacking District/West Village
10016,2396,59,6.75,Kips Bay/Murray Hill/NoMad
10017,644,16,6.17,East Midtown/Murray Hill
10018,420,8,6.14,Hell's Kitchen/Midtown Manhattan
10019,1884,57,6.64,Hell's Kitchen/Midtown Manhattan
10021,1742,78,6.21,Lenox Hill/Upper East Side
10022,1278,42,5.99,East Midtown
10023,2086,66,5.74,Lincoln Square
10024,2104,90,5.94,Upper West Side
10025,3949,224,6.69,Manhattan Valley/Morningside Heights/Upper West Side
10026,2020,70,9.9,Central Harlem (South)
10027,3028,141,8.71,Central Harlem (South)/Morningside Heights/West Harlem
10028,1690,44,6.18,Upper East Side/Yorkville
10029,4896,260,11.57,East Harlem
10030,1578,71,10.75,Central Harlem (North)
10031,3630,164,12.27,Hamilton Heights/West Harlem
10032,4327,202,13.13,Washington Heights (South)
10033,3922,142,13.22,Washington Heights (North)/Washington Heights (South)
10034,2823,85,13.38,Inwood/Washington Heights (North)
10035,2405,155,11.91,East Harlem
10036,1428,50,7.5,Hell's Kitchen/Midtown Manhattan
10037,1110,78,10.7,Central Harlem (North)/East Harlem
10038,1026,42,7.81,Chinatown/Financial District
10039,1449,77,11.52,Central Harlem (North)/Washington Heights (South)
10040,3418,140,14.11,Washington Heights (North)
10044,472,38,7.9,Roosevelt Island
10065,1131,33,5.67,Lenox Hill/Upper East Side
10069,308,3,6.55,Lincoln Square
10075,1189,57,7.43,Lenox Hill/Upper East Side
10128,2325,60,6.31,Upper East Side/Yorkville
10280,253,2,5.43,Battery Park City
10282,171,14,5.53,Battery Park City
10301,3516,132,15.55,Silver Lake/St. George
10302,1871,49,17.94,Elm Park
10303,2429,62,16.34,Graniteville/Mariner's Harbor/Port Ivory
10304,4247,232,16.64,New Dorp/Todt Hill
