MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,1134,29,6.71,Chelsea/NoMad/West Chelsea
10002,4326,215,10.57,Chinatown/Lower East Side
10003,2004,40,5.37,East Village/Gramercy/Greenwich Village
10004,207,2,6.46,Financial District
10005,298,0,5.51,Financial District
10006,127,1,5.93,Financial District
10007,280,4,4.97,TriBeCa
10009,2646,88,7.71,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,1285,31,5.26,Flatiron/Gramercy/Kips Bay
10011,1937,53,6.03,Chelsea
10012,937,13,5.94,Greenwich Village/SoHo
10013,1220,27,6.13,Hudson Square/Little Italy/SoHo/TriBeCa
10014,1182,28,5.63,Hudson Square/Meatpacking District/West Village
10016,2372,58,6.7,Kips Bay/Murray Hill/NoMad
10017,632,16,6.08,East Midtown/Murray Hill
10018,418,7,6.17,Hell's Kitchen/Midtown Manhattan
10019,1862,56,6.59,Hell's Kitchen/Midtown Manhattan
10021,1718,77,6.14,Lenox Hill/Upper East Side
10022,1270,42,5.97,East Midtown
10023,2065,65,5.69,Lincoln Square
10024,2080,89,5.9,Upper West Side
10025,3898,220,6.63,Manhattan Valley/Morningside Heights/Upper West Side
10026,2005,70,9.85,Central Harlem (South)
10027,3001,139,8.66,Central Harlem (South)/Morningside Heights/West Harlem
10028,1672,43,6.14,Upper East Side/Yorkville
10029,4852,258,11.51,East Harlem
10030,1560,71,10.7,Central Harlem (North)
10031,3590,164,12.21,Hamilton Heights/West Harlem
10032,4293,202,13.07,Washington Heights (South)
10033,3897,141,13.2,Washington Heights (North)/Washington Heights (South)
10034,2786,85,13.27,Inwood/Washington Heights (North)
10035,2386,154,11.81,East Harlem
10036,1412,50,7.45,Hell's Kitchen/Midtown Manhattan
10037,1108,78,10.69,Central Harlem (North)/East Harlem
10038,1017,41,7.76,Chinatown/Financial District
10039,1435,77,11.45,Central Harlem (North)/Washington Heights (South)
10040,3377,140,14.0,Washington Heights (North)
10044,470,38,7.91,Roosevelt Island
10065,1123,33,5.65,Lenox Hill/Upper East Side
10069,304,3,6.47,Lincoln Square
10075,1176,56,7.34,Lenox Hill/Upper East Side
10128,2301,60,6.25,Upper East Side/Yorkville
10280,247,2,5.3,Battery Park City
10282,170,14,5.53,Battery Park City
10301,3487,132,15.47,Silver Lake/St. George
10302,1851,49,17.82,Elm Park
10303,2406,62,16.23,Graniteville/Mariner's Harbor/Port Ivory
10304,4215,231,16.58,New Dorp/Todt Hill
10305,4309,114,17.89,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,5765,187,17.43,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,1417,23,17.19,Tottenville
10308,2767,51,17.17,Great Kills
10309,3308,50,17.25,Charleston/Prince's Bay/Woodrow
10310,2200,46,15.46,Port Richmond/Randall Manor/West Brighton
10312,5715,98,16.62,Annadale/Rossville
10314,8741,291,17.25,Bloomfield/Freshkills Park
10451,3880,171,14.42,Concourse/Melrose
10452,6450,213,15.92,Concourse/Highbridge
10453,6674,202,16.56,Morris Heights/Mount Hope/University Heights
10454,3023,132,14.53,Mott Haven/Port Morris
10455,3330,137,14.93,Mott Haven
10456,6357,319,14.06,Claremont/Morrisania
10457,5738,222,15.16,Belmont/Claremont/Mount Hope/Tremont
10458,6190,163,15.85,Belmont/Fordham University/Kingsbridge
10459,3965,195,14.73,Charlotte Gardens/Hunts Point
10460,4595,163,15.61,Charlotte Gardens/Tremont/Van Nest/West Farms
10461,4596,168,15.99,Morris Park/Pelham Bay/Westchester Square
