MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10470,471,20,18.66,Wakefield/Woodlawn
10471,829,82,15.9,Fieldston/North Riverdale/Riverdale
10472,2111,188,22.39,Soundview
10473,2034,136,19.84,Castle Hill/Clason Point/Soundview
10474,340,21,20.68,Hunts Point
10475,1798,174,21.53,Co-op City/Edenwald
11004,611,67,15.09,Bellerose/Douglaston-Little Neck
11101,678,38,10.18,Astoria (South)/Long Island City/Sunnyside
11102,663,78,12.38,Astoria (North)
11103,609,52,10.9,Astoria (North)/Astoria (South)
11104,521,42,12.24,Sunnyside
11105,512,43,9.56,Ditmars Steinway
11106,699,51,12.13,Astoria (South)
11109,56,2,6.01,Long Island City
11201,771,93,6.71,Brooklyn Heights/DUMBO/Downtown Brooklyn
11203,2176,241,20.16,East Flatbush (North)/East Flatbush (South)
11204,2119,142,17.65,Bensonhurst/Mapleton
11205,787,50,11.63,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene
11206,1709,154,13.55,Williamsburg (South)
11207,2244,214,18.52,Cypress Hills/East New York
11208,2554,246,20.0,Cypress Hills/East New York
11209,1202,113,11.75,Bay Ridge/Fort Hamilton
11210,1782,149,18.45,Flatlands/Midwood
11211,2219,136,12.23,East Williamsburg/Williamsburg (North)/Williamsburg (South)
11212,2014,232,19.02,Ocean Hill-Brownsville
11213,1485,145,15.72,Crown Heights (East)
11214,1640,181,14.55,Bath Beach/Bensonhurst/Gravesend
11215,655,47,6.41,Gowanus/Park Slope/Windsor Terrace
11216,804,74,9.81,Bedford-Stuyvesant (West)/Crown Heights (West)
11217,655,85,9.57,Boerum Hill/Park Slope
11218,1834,136,15.56,Kensington/Windsor Terrace
11219,3189,231,17.21,Borough Park
11220,1715,164,15.91,Sunset Park
11221,1415,144,12.86,Bedford-Stuyvesant (East)/Bushwick
11222,486,32,7.21,Greenpoint
11223,1803,144,16.99,Gravesend/Homecrest
11224,1300,210,19.27,Brighton Beach/Coney Island/Seagate
11225,1220,138,14.23,Crown Heights (West)/Prospect Lefferts Gardens
11226,2460,300,17.23,Flatbush/Prospect Lefferts Gardens
11228,712,81,14.7,Bath Beach/Dyker Heights
11229,1859,148,12.51,Gerritsen Beach/Homecrest/Sheepshead Bay
11230,2474,227,16.78,Midwood
11231,444,34,7.97,Carroll Gardens/Cobble Hill/Red Hook
11232,586,42,15.25,Sunset Park
11233,1358,136,16.41,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville
11234,2327,192,18.81,Bergen Beach/Flatlands/Marine Park/Mill Basin
11235,2148,296,16.79,Brighton Beach/Manhattan Beach/Sheepshead Bay
11236,2880,297,21.43,Canarsie
11237,1054,114,13.81,Bushwick/East Williamsburg
11238,848,103,8.94,Clinton Hill/Prospect Heights
11239,549,89,18.11,East New York
11354,1317,291,13.49,Flushing/Murray Hill
11355,1471,166,14.03,Flushing/Murray Hill/Queensboro Hill
11356,598,42,18.02,College Point
11357,864,102,14.98,Whitestone
11358,615,43,12.05,Auburndale/Murray Hill
11360,331,27,11.29,Bayside (North)
11361,478,56,12.63,Bayside (North)/Bayside (South)
11362,338,35,13.73,Douglaston-Little Neck
11363,103,5,11.8,Douglaston-Little Neck
11364,481,35,11.64,Bayside (South)/Oakland Gardens
11365,889,67,14.73,Auburndale/Fresh Meadows/Pomonok/Utopia
11366,404,27,19.81,Fresh Meadows/Hillcrest
11367,1089,67,17.22,Kew Gardens Hills/Pomonok
11368,4861,441,23.18,Corona/North Corona
11369,1681,177,24.51,Airport/East Elmhurst
11370,1392,64,23.31,Jackson Heights/Rikers Island
11372,2671,254,20.47,Jackson Heights
11373,3373,295,19.74,Elmhurst
11374,1124,99,17.44,Rego Park
11375,1505,181,15.12,Forest Hills
11377,2382,192,16.01,Woodside
11378,779,72,15.19,Maspeth
11379,856,97,15.71,Middle Village
11385,2298,140,16.75,Glendale/Ridgewood
11411,710,50,24.08,Cambria Heights
11412,1291,91,23.02,St. Albans
11413,1366,102,23.1,Laurelton/Rosedale
11414,833,62,21.74,Hamilton Beach/Howard Beach/Lindenwood
11415,551,51,17.97,Kew Gardens
11416,748,55,21.83,Ozone Park
11417,917,46,20.12,Ozone Park
11418,1168,105,21.06,Richmond Hill
11419,1260,96,22.25,Richmond Hill/South Ozone Park
11420,1427,107,22.54,South Ozone Park
11421,1244,102,21.08,Woodhaven
11422,1032,67,22.27,Rosedale
11423,1119,103,23.14,Hollis/Holliswood
11426,511,34,19.72,Bellerose
11427,813,51,21.02,Bellerose/Hollis Hills/Holliswood
11428,692,54,23.63,Queens Village
11429,1001,75,22.37,Queens Village
11432,1908,251,20.56,Hillcrest/Jamaica Estates/Jamaica Hills
11433,990,79,20.82,Jamaica
11434,2183,194,22.21,Airport/South Jamaica/Springfield Gardens/St. Albans
11435,1698,149,20.48,Briarwood/Jamaica
11436,559,44,21.29,South Jamaica/South Ozone Park
11691,2522,368,19.36,Edgemere/Far Rockaway
11692,660,92,18.09,Arverne/Edgemere
11693,343,29,19.53,Arverne/Broad Channel
11694,756,87,20.5,Belle Harbor-Neponsit/Rockaway Park
11697,110,4,8.44,Breezy Point
