MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,1113,28,6.64,Chelsea/NoMad/West Chelsea
10002,4185,209,10.32,Chinatown/Lower East Side
10003,1934,39,5.22,East Village/Gramercy/Greenwich Village
10004,203,2,6.41,Financial District
10005,288,0,5.36,Financial District
10006,121,1,5.73,Financial District
10007,275,4,4.91,TriBeCa
10009,2561,88,7.53,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,1257,31,5.2,Flatiron/Gramercy/Kips Bay
10011,1893,53,5.94,Chelsea
10012,909,13,5.77,Greenwich Village/SoHo
10013,1188,27,6.0,Hudson Square/Little Italy/SoHo/TriBeCa
10014,1152,28,5.52,Hudson Square/Meatpacking District/West Village
10016,2312,58,6.59,Kips Bay/Murray Hill/NoMad
10017,620,15,6.04,East Midtown/Murray Hill
10018,410,7,6.16,Hell's Kitchen/Midtown Manhattan
10019,1824,55,6.51,Hell's Kitchen/Midtown Manhattan
10021,1687,76,6.08,Lenox Hill/Upper East Side
10022,1245,42,5.93,East Midtown
10023,2011,64,5.58,Lincoln Square
10024,2028,87,5.81,Upper West Side
10025,3789,218,6.49,Manhattan Valley/Morningside Heights/Upper West Side
10026,1953,69,9.64,Central Harlem (South)
10027,2936,138,8.53,Central Harlem (South)/Morningside Heights/West Harlem
10028,1634,43,6.04,Upper East Side/Yorkville
10029,4731,256,11.35,East Harlem
10030,1518,69,10.52,Central Harlem (North)
10031,3494,163,11.99,Hamilton Heights/West Harlem
10032,4194,200,12.88,Washington Heights (South)
10033,3815,140,13.05,Washington Heights (North)/Washington Heights (South)
10034,2704,84,12.99,Inwood/Washington Heights (North)
10035,2333,152,11.69,East Harlem
10036,1390,50,7.4,Hell's Kitchen/Midtown Manhattan
10037,1076,78,10.53,Central Harlem (North)/East Harlem
10038,992,39,7.67,Chinatown/Financial District
10039,1406,76,11.34,Central Harlem (North)/Washington Heights (South)
10040,3288,138,13.75,Washington Heights (North)
10044,460,38,7.81,Roosevelt Island
10065,1102,33,5.59,Lenox Hill/Upper East Side
10069,297,3,6.35,Lincoln Square
10075,1156,56,7.3,Lenox Hill/Upper East Side
10128,2242,57,6.13,Upper East Side/Yorkville
10280,247,2,5.31,Battery Park City
10282,170,14,5.51,Battery Park City
10301,3442,131,15.36,Silver Lake/St. George
10302,1821,49,17.68,Elm Park
10303,2365,62,16.02,Graniteville/Mariner's Harbor/Port Ivory
10304,4142,229,16.44,New Dorp/Todt Hill
10305,4246,112,17.77,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,5672,184,17.27,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,1397,23,17.09,Tottenville
10308,2705,49,16.9,Great Kills
10309,3248,50,17.07,Charleston/Prince's Bay/Woodrow
10310,2181,46,15.4,Port Richmond/Randall Manor/West Brighton
10312,5629,98,16.51,Annadale/Rossville
10314,8598,290,17.07,Bloomfield/Freshkills Park
10451,3781,171,14.21,Concourse/Melrose
10452,6332,210,15.79,Concourse/Highbridge
10453,6535,199,16.34,Morris Heights/Mount Hope/University Heights
10454,2952,131,14.28,Mott Haven/Port Morris
10455,3253,134,14.72,Mott Haven
10456,6219,312,13.92,Claremont/Morrisania
10457,5601,220,14.94,Belmont/Claremont/Mount Hope/Tremont
10458,6056,162,15.65,Belmont/Fordham University/Kingsbridge
10459,3886,190,14.57,Charlotte Gardens/Hunts Point
10460,4508,161,15.45,Charlotte Gardens/Tremont/Van Nest/West Farms
10461,4497,164,15.77,Morris Park/Pelham Bay/Westchester Square
10462,5890,214,14.87,Parkchester/Pelham Parkway/Van Nest/Westchester Square
10463,5097,256,13.26,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil
10464,309,12,12.09,City Island
10465,3772,120,15.58,Country Club/Throgs Neck
10466,5226,192,14.94,Edenwald/Wakefield
10467,8272,393,15.25,Allerton/Norwood/Pelham Parkway/Williamsbridge
10468,6885,255,16.97,Fordham/Kingsbridge/University Heights
