MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,445,26,6.24,Chelsea/NoMad/West Chelsea
10002,1340,161,7.38,Chinatown/Lower East Side
10003,553,36,3.32,East Village/Gramercy/Greenwich Village
10004,40,1,4.61,Financial District
10005,100,2,4.55,Financial District
10006,44,0,4.99,Financial District
10007,73,3,3.36,TriBeCa
10009,841,70,5.09,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,347,19,3.52,Flatiron/Gramercy/Kips Bay
10011,638,44,4.39,Chelsea
10012,228,9,3.25,Greenwich Village/SoHo
10013,330,21,3.7,Hudson Square/Little Italy/SoHo/TriBeCa
10014,382,29,4.0,Hudson Square/Meatpacking District/West Village
10016,852,50,5.49,Kips Bay/Murray Hill/NoMad
10017,167,8,3.92,East Midtown/Murray Hill
10018,220,5,8.92,Hell's Kitchen/Midtown Manhattan
10019,709,42,5.32,Hell's Kitchen/Midtown Manhattan
10021,647,65,4.88,Lenox Hill/Upper East Side
10022,404,32,4.68,East Midtown
10023,659,53,4.11,Lincoln Square
10024,852,75,4.97,Upper West Side
10025,1566,178,5.25,Manhattan Valley/Morningside Heights/Upper West Side
10026,767,48,7.97,Central Harlem (South)
10027,1197,114,7.03,Central Harlem (South)/Morningside Heights/West Harlem
10028,554,34,4.52,Upper East Side/Yorkville
10029,2056,213,9.75,East Harlem
10030,579,57,8.89,Central Harlem (North)
10031,1545,132,10.1,Hamilton Heights/West Harlem
10032,1781,175,11.01,Washington Heights (South)
10033,1547,121,10.55,Washington Heights (North)/Washington Heights (South)
10034,884,72,8.86,Inwood/Washington Heights (North)
10035,1136,136,11.26,East Harlem
10036,525,40,6.07,Hell's Kitchen/Midtown Manhattan
10037,588,65,10.47,Central Harlem (North)/East Harlem
10038,311,28,5.72,Chinatown/Financial District
10039,623,66,10.26,Central Harlem (North)/Washington Heights (South)
10040,1307,119,10.86,Washington Heights (North)
10044,260,36,8.55,Roosevelt Island
10065,368,28,4.08,Lenox Hill/Upper East Side
10069,72,2,3.78,Lincoln Square
10075,452,45,5.93,Lenox Hill/Upper East Side
10128,729,41,4.32,Upper East Side/Yorkville
10280,64,0,3.42,Battery Park City
10282,86,15,7.14,Battery Park City
10301,1342,107,13.17,Silver Lake/St. George
10302,690,32,16.25,Elm Park
10303,956,47,14.92,Graniteville/Mariner's Harbor/Port Ivory
10304,1547,183,13.93,New Dorp/Todt Hill
10305,1381,81,14.1,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,1595,83,12.03,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,421,15,13.31,Tottenville
10308,719,28,11.8,Great Kills
10309,929,32,12.46,Charleston/Prince's Bay/Woodrow
10310,776,33,12.97,Port Richmond/Randall Manor/West Brighton
10312,1690,59,12.5,Annadale/Rossville
10314,2937,202,13.38,Bloomfield/Freshkills Park
10451,1765,152,13.29,Concourse/Melrose
10452,2799,177,14.09,Concourse/Highbridge
10453,2763,166,14.64,Morris Heights/Mount Hope/University Heights
10454,1295,106,13.66,Mott Haven/Port Morris
10455,1485,112,13.99,Mott Haven
10456,2888,294,13.09,Claremont/Morrisania
10457,2519,188,13.49,Belmont/Claremont/Mount Hope/Tremont
