MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
11206,1721,153,13.08,Williamsburg (South)
11207,2265,214,18.01,Cypress Hills/East New York
11208,2563,246,19.52,Cypress Hills/East New York
11209,1207,113,11.39,Bay Ridge/Fort Hamilton
11210,1791,149,17.87,Flatlands/Midwood
11211,2236,136,11.87,East Williamsburg/Williamsburg (North)/Williamsburg (South)
11212,2028,232,18.46,Ocean Hill-Brownsville
11213,1497,145,15.24,Crown Heights (East)
11214,1651,181,14.2,Bath Beach/Bensonhurst/Gravesend
11215,657,46,6.11,Gowanus/Park Slope/Windsor Terrace
11216,810,74,9.45,Bedford-Stuyvesant (West)/Crown Heights (West)
11217,659,85,9.19,Boerum Hill/Park Slope
11218,1841,135,15.08,Kensington/Windsor Terrace
11219,3200,232,16.92,Borough Park
11220,1734,163,15.21,Sunset Park
11221,1424,145,12.4,Bedford-Stuyvesant (East)/Bushwick
11222,494,32,7.01,Greenpoint
11223,1815,144,16.32,Gravesend/Homecrest
11224,1303,210,18.78,Brighton Beach/Coney Island/Seagate
11225,1223,138,13.72,Crown Heights (West)/Prospect Lefferts Gardens
11226,2472,302,16.61,Flatbush/Prospect Lefferts Gardens
11228,716,82,14.13,Bath Beach/Dyker Heights
11229,1870,149,12.2,Gerritsen Beach/Homecrest/Sheepshead Bay
11230,2488,227,16.22,Midwood
11231,446,34,7.58,Carroll Gardens/Cobble Hill/Red Hook
11232,590,42,14.78,Sunset Park
11233,1364,136,15.86,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville
11234,2346,195,18.25,Bergen Beach/Flatlands/Marine Park/Mill Basin
11235,2159,296,16.33,Brighton Beach/Manhattan Beach/Sheepshead Bay
11236,2887,297,20.78,Canarsie
11237,1064,114,13.5,Bushwick/East Williamsburg
11238,850,103,8.54,Clinton Hill/Prospect Heights
11239,551,89,17.78,East New York
11354,1327,293,13.12,Flushing/Murray Hill
11355,1488,166,13.63,Flushing/Murray Hill/Queensboro Hill
11356,601,42,17.46,College Point
11357,871,104,14.55,Whitestone
11358,617,43,11.68,Auburndale/Murray Hill
11360,331,27,10.89,Bayside (North)
11361,478,57,12.14,Bayside (North)/Bayside (South)
11362,340,35,13.36,Douglaston-Little Neck
11363,103,5,11.34,Douglaston-Little Neck
11364,482,35,11.19,Bayside (South)/Oakland Gardens
11365,890,67,14.31,Auburndale/Fresh Meadows/Pomonok/Utopia
11366,404,27,19.21,Fresh Meadows/Hillcrest
11367,1099,67,16.61,Kew Gardens Hills/Pomonok
11368,4885,442,22.66,Corona/North Corona
11369,1686,177,23.94,Airport/East Elmhurst
11370,1400,64,22.83,Jackson Heights/Rikers Island
11372,2684,254,19.94,Jackson Heights
11373,3388,295,19.26,Elmhurst
11374,1124,99,16.84,Rego Park
11375,1501,181,14.53,Forest Hills
11377,2393,193,15.57,Woodside
11378,782,73,14.8,Maspeth
11379,857,97,15.22,Middle Village
11385,2303,140,16.09,Glendale/Ridgewood
11411,713,50,23.43,Cambria Heights
11412,1293,91,22.39,St. Albans
11413,1372,102,22.64,Laurelton/Rosedale
11414,834,62,21.14,Hamilton Beach/Howard Beach/Lindenwood
11415,554,51,17.54,Kew Gardens
11416,749,55,21.26,Ozone Park
11417,921,46,19.62,Ozone Park
11418,1175,107,20.59,Richmond Hill
11419,1264,96,21.68,Richmond Hill/South Ozone Park
11420,1428,107,21.84,South Ozone Park
11421,1248,103,20.56,Woodhaven
11422,1035,67,21.78,Rosedale
11423,1127,104,22.72,Hollis/Holliswood
11426,514,34,19.2,Bellerose
11427,817,51,20.43,Bellerose/Hollis Hills/Holliswood
11428,693,54,23.12,Queens Village
11429,1002,75,21.74,Queens Village
11432,1917,252,20.04,Hillcrest/Jamaica Estates/Jamaica Hills
11433,992,79,20.18,Jamaica
11434,2192,194,21.67,Airport/South Jamaica/Springfield Gardens/St. Albans
11435,1704,149,19.88,Briarwood/Jamaica
11436,560,45,20.59,South Jamaica/South Ozone Park
11691,2535,367,18.94,Edgemere/Far Rockaway
11692,664,92,17.65,Arverne/Edgemere
11693,344,29,18.8,Arverne/Broad Channel
11694,755,87,19.94,Belle Harbor-Neponsit/Rockaway Park
11697,111,4,8.39,Breezy Point
