MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,415,25,7.64,Chelsea/NoMad/West Chelsea
10002,1218,160,10.85,Chinatown/Lower East Side
10003,505,34,5.82,East Village/Gramercy/Greenwich Village
10004,36,1,6.27,Financial District
10005,76,2,5.58,Financial District
10006,35,0,5.7,Financial District
10007,67,3,4.67,TriBeCa
10009,776,69,7.8,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,306,19,5.14,Flatiron/Gramercy/Kips Bay
10011,577,43,6.39,Chelsea
10012,187,9,5.25,Greenwich Village/SoHo
10013,299,21,5.63,Hudson Square/Little Italy/SoHo/TriBeCa
10014,356,29,5.89,Hudson Square/Meatpacking District/West Village
10016,786,49,7.51,Kips Bay/Murray Hill/NoMad
10017,157,8,5.59,East Midtown/Murray Hill
10018,245,5,8.34,Hell's Kitchen/Midtown Manhattan
10019,658,41,7.51,Hell's Kitchen/Midtown Manhattan
10021,607,64,6.9,Lenox Hill/Upper East Side
10022,373,31,6.25,East Midtown
10023,609,54,5.78,Lincoln Square
10024,787,74,7.16,Upper West Side
10025,1469,174,7.66,Manhattan Valley/Morningside Heights/Upper West Side
10026,704,47,11.44,Central Harlem (South)
10027,1124,113,10.97,Central Harlem (South)/Morningside Heights/West Harlem
10028,508,33,6.28,Upper East Side/Yorkville
10029,1931,211,13.88,East Harlem
10030,547,56,12.8,Central Harlem (North)
10031,1436,131,13.43,Hamilton Heights/West Harlem
10032,1667,174,14.81,Washington Heights (South)
10033,1450,120,14.6,Washington Heights (North)/Washington Heights (South)
10034,787,71,11.71,Inwood/Washington Heights (North)
10035,1082,134,15.57,East Harlem
10036,487,40,8.75,Hell's Kitchen/Midtown Manhattan
10037,553,63,13.21,Central Harlem (North)/East Harlem
10038,269,28,8.15,Chinatown/Financial District
10039,571,64,14.44,Central Harlem (North)/Washington Heights (South)
10040,1209,118,15.16,Washington Heights (North)
10044,249,36,12.2,Roosevelt Island
10065,342,28,5.73,Lenox Hill/Upper East Side
10069,63,2,6.16,Lincoln Square
10075,435,45,8.61,Lenox Hill/Upper East Side
10128,688,41,6.35,Upper East Side/Yorkville
10280,62,0,5.67,Battery Park City
10282,79,15,10.41,Battery Park City
10301,1273,106,17.15,Silver Lake/St. George
10302,654,32,21.34,Elm Park
10303,918,45,19.51,Graniteville/Mariner's Harbor/Port Ivory
10304,1448,182,18.04,New Dorp/Todt Hill
10305,1316,80,18.09,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,1519,82,15.92,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,406,15,17.5,Tottenville
10308,678,28,15.95,Great Kills
10309,886,31,16.55,Charleston/Prince's Bay/Woodrow
10310,730,33,16.54,Port Richmond/Randall Manor/West Brighton
10312,1600,59,16.79,Annadale/Rossville
10314,2780,203,17.63,Bloomfield/Freshkills Park
10451,1662,149,17.48,Concourse/Melrose
10452,2603,169,18.61,Concourse/Highbridge
10453,2575,163,19.53,Morris Heights/Mount Hope/University Heights
10454,1225,105,17.23,Mott Haven/Port Morris
10455,1392,108,18.52,Mott Haven
10456,2726,288,17.21,Claremont/Morrisania
10457,2365,185,17.45,Belmont/Claremont/Mount Hope/Tremont
10458,2262,125,18.09,Belmont/Fordham University/Kingsbridge
10459,1614,166,18.57,Charlotte Gardens/Hunts Point
10460,1792,126,18.61,Charlotte Gardens/Tremont/Van Nest/West Farms
10461,1930,139,18.51,Morris Park/Pelham Bay/Westchester Square
10462,2393,180,17.29,Parkchester/Pelham Parkway/Van Nest/Westchester Square
10463,2173,213,15.14,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil
10464,129,9,14.33,City Island
10465,1558,84,18.1,Country Club/Throgs Neck
10466,2536,168,20.95,Edenwald/Wakefield
10467,3651,316,19.63,Allerton/Norwood/Pelham Parkway/Williamsbridge
10468,2968,220,18.76,Fordham/Kingsbridge/University Heights
10469,3165,357,20.76,Allerton/Baychester/Pelham Gardens/Williamsbridge
10470,474,20,17.59,Wakefield/Woodlawn
10471,839,83,15.23,Fieldston/North Riverdale/Riverdale
10472,2144,188,21.02,Soundview
10473,2065,137,18.69,Castle Hill/Clason Point/Soundview
10474,346,21,19.07,Hunts Point
10475,1810,175,20.45,Co-op City/Edenwald
11004,612,68,14.31,Bellerose/Douglaston-Little Neck
11101,686,39,9.25,Astoria (South)/Long Island City/Sunnyside
11102,672,79,11.47,Astoria (North)
11103,617,52,9.96,Astoria (North)/Astoria (South)
11104,532,42,11.25,Sunnyside
11105,521,43,8.88,Ditmars Steinway
11106,722,52,11.36,Astoria (South)
11109,60,2,5.78,Long Island City
11201,782,94,6.11,Brooklyn Heights/DUMBO/Downtown Brooklyn
11203,2197,242,18.82,East Flatbush (North)/East Flatbush (South)
11204,2135,142,16.59,Bensonhurst/Mapleton
11205,792,50,10.54,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene
