MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,902,24,5.84,Chelsea/NoMad/West Chelsea
10002,3436,183,9.12,Chinatown/Lower East Side
10003,1564,36,4.46,East Village/Gramercy/Greenwich Village
10004,170,1,5.86,Financial District
10005,242,0,4.82,Financial District
10006,108,1,5.49,Financial District
10007,220,4,4.25,TriBeCa
10009,2064,81,6.38,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,1046,28,4.62,Flatiron/Gramercy/Kips Bay
10011,1587,47,5.25,Chelsea
10012,737,12,4.92,Greenwich Village/SoHo
10013,928,22,4.99,Hudson Square/Little Italy/SoHo/TriBeCa
10014,971,27,4.87,Hudson Square/Meatpacking District/West Village
10016,1973,45,5.92,Kips Bay/Murray Hill/NoMad
10017,520,14,5.43,East Midtown/Murray Hill
10018,337,7,5.57,Hell's Kitchen/Midtown Manhattan
10019,1499,50,5.7,Hell's Kitchen/Midtown Manhattan
10021,1445,72,5.44,Lenox Hill/Upper East Side
10022,1029,38,5.33,East Midtown
10023,1639,58,4.8,Lincoln Square
10024,1711,76,5.2,Upper West Side
10025,3081,196,5.59,Manhattan Valley/Morningside Heights/Upper West Side
10026,1559,57,8.17,Central Harlem (South)
10027,2385,122,7.37,Central Harlem (South)/Morningside Heights/West Harlem
10028,1362,36,5.25,Upper East Side/Yorkville
10029,3854,235,9.89,East Harlem
10030,1248,63,9.32,Central Harlem (North)
10031,2945,144,10.81,Hamilton Heights/West Harlem
10032,3564,185,11.68,Washington Heights (South)
10033,3306,128,11.97,Washington Heights (North)/Washington Heights (South)
10034,2212,75,11.33,Inwood/Washington Heights (North)
10035,1946,143,10.41,East Harlem
10036,1161,45,6.68,Hell's Kitchen/Midtown Manhattan
10037,906,73,9.69,Central Harlem (North)/East Harlem
10038,790,32,6.62,Chinatown/Financial District
10039,1130,72,9.87,Central Harlem (North)/Washington Heights (South)
10040,2703,133,11.98,Washington Heights (North)
10044,428,37,7.52,Roosevelt Island
10065,948,32,5.04,Lenox Hill/Upper East Side
10069,240,3,5.45,Lincoln Square
10075,961,49,6.42,Lenox Hill/Upper East Side
10128,1805,48,5.19,Upper East Side/Yorkville
10280,197,1,4.57,Battery Park City
10282,146,14,4.98,Battery Park City
