MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,455,26,5.87,Chelsea/NoMad/West Chelsea
10002,1352,161,6.84,Chinatown/Lower East Side
10003,570,35,3.15,East Village/Gramercy/Greenwich Village
10004,43,1,4.55,Financial District
10005,103,2,4.32,Financial District
10006,46,0,4.8,Financial District
10007,74,3,3.06,TriBeCa
10009,868,70,4.84,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,355,19,3.35,Flatiron/Gramercy/Kips Bay
10011,650,44,4.13,Chelsea
10012,234,9,3.09,Greenwich Village/SoHo
10013,335,21,3.38,Hudson Square/Little Italy/SoHo/TriBeCa
10014,391,30,3.79,Hudson Square/Meatpacking District/West Village
10016,863,50,5.14,Kips Bay/Murray Hill/NoMad
10017,172,8,3.76,East Midtown/Murray Hill
10018,206,5,7.68,Hell's Kitchen/Midtown Manhattan
10019,722,42,5.01,Hell's Kitchen/Midtown Manhattan
10021,660,65,4.66,Lenox Hill/Upper East Side
10022,414,32,4.45,East Midtown
10023,668,53,3.85,Lincoln Square
10024,859,75,4.61,Upper West Side
10025,1591,178,4.86,Manhattan Valley/Morningside Heights/Upper West Side
10026,781,48,7.5,Central Harlem (South)
10027,1224,113,6.55,Central Harlem (South)/Morningside Heights/West Harlem
10028,566,34,4.31,Upper East Side/Yorkville
10029,2078,212,9.27,East Harlem
10030,587,57,8.26,Central Harlem (North)
10031,1566,132,9.64,Hamilton Heights/West Harlem
10032,1799,176,10.41,Washington Heights (South)
10033,1562,122,9.95,Washington Heights (North)/Washington Heights (South)
10034,889,72,8.43,Inwood/Washington Heights (North)
10035,1146,138,10.46,East Harlem
10036,531,40,5.71,Hell's Kitchen/Midtown Manhattan
10037,598,65,10.03,Central Harlem (North)/East Harlem
10038,318,28,5.36,Chinatown/Financial District
10039,623,66,9.61,Central Harlem (North)/Washington Heights (South)
10040,1327,120,10.39,Washington Heights (North)
10044,262,36,8.14,Roosevelt Island
10065,376,28,3.88,Lenox Hill/Upper East Side
10069,73,2,3.5,Lincoln Square
10075,460,45,5.63,Lenox Hill/Upper East Side
10128,741,41,4.06,Upper East Side/Yorkville
10280,64,0,3.12,Battery Park City
10282,86,15,6.57,Battery Park City
10301,1356,107,12.44,Silver Lake/St. George
10302,697,32,15.11,Elm Park
10303,957,47,14.09,Graniteville/Mariner's Harbor/Port Ivory
10304,1566,182,13.29,New Dorp/Todt Hill
10305,1399,81,13.41,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,1624,83,11.34,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,429,15,12.63,Tottenville
10308,737,28,11.18,Great Kills
10309,955,32,11.91,Charleston/Prince's Bay/Woodrow
10310,791,33,12.21,Port Richmond/Randall Manor/West Brighton
10312,1720,59,11.79,Annadale/Rossville
10314,2984,202,12.64,Bloomfield/Freshkills Park
10451,1781,153,12.69,Concourse/Melrose
10452,2847,178,13.48,Concourse/Highbridge
10453,2791,167,13.83,Morris Heights/Mount Hope/University Heights
