MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,441,26,6.69,Chelsea/NoMad/West Chelsea
10002,1332,161,7.9,Chinatown/Lower East Side
10003,538,35,3.63,East Village/Gramercy/Greenwich Village
10004,40,1,4.98,Financial District
10005,95,2,4.65,Financial District
10006,42,0,5.15,Financial District
10007,73,3,3.69,TriBeCa
10009,836,69,5.49,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,339,19,3.73,Flatiron/Gramercy/Kips Bay
10011,630,44,4.7,Chelsea
10012,220,9,3.51,Greenwich Village/SoHo
10013,328,21,4.03,Hudson Square/Little Italy/SoHo/TriBeCa
10014,379,29,4.25,Hudson Square/Meatpacking District/West Village
10016,838,50,5.79,Kips Bay/Murray Hill/NoMad
10017,166,8,4.18,East Midtown/Murray Hill
10018,217,5,9.48,Hell's Kitchen/Midtown Manhattan
10019,700,42,5.61,Hell's Kitchen/Midtown Manhattan
10021,637,65,5.1,Lenox Hill/Upper East Side
10022,401,32,4.96,East Midtown
10023,657,53,4.38,Lincoln Square
10024,834,75,5.24,Upper West Side
10025,1542,178,5.66,Manhattan Valley/Morningside Heights/Upper West Side
10026,756,48,8.42,Central Harlem (South)
10027,1186,114,7.83,Central Harlem (South)/Morningside Heights/West Harlem
10028,550,34,4.77,Upper East Side/Yorkville
10029,2045,213,10.18,East Harlem
10030,573,57,9.26,Central Harlem (North)
10031,1531,132,10.47,Hamilton Heights/West Harlem
10032,1768,175,11.54,Washington Heights (South)
10033,1535,121,11.03,Washington Heights (North)/Washington Heights (South)
10034,869,72,9.23,Inwood/Washington Heights (North)
10035,1133,136,11.8,East Harlem
10036,520,40,6.45,Hell's Kitchen/Midtown Manhattan
10037,583,64,10.87,Central Harlem (North)/East Harlem
10038,299,28,6.09,Chinatown/Financial District
10039,621,66,10.71,Central Harlem (North)/Washington Heights (South)
10040,1298,119,11.36,Washington Heights (North)
10044,260,36,9.19,Roosevelt Island
10065,363,28,4.3,Lenox Hill/Upper East Side
10069,71,2,4.14,Lincoln Square
10075,447,45,6.25,Lenox Hill/Upper East Side
10128,718,41,4.53,Upper East Side/Yorkville
10280,64,0,3.71,Battery Park City
10282,85,15,7.81,Battery Park City
10301,1324,107,13.53,Silver Lake/St. George
10302,688,32,17.1,Elm Park
10303,948,47,15.38,Graniteville/Mariner's Harbor/Port Ivory
10304,1535,183,14.46,New Dorp/Todt Hill
10305,1377,80,14.69,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,1585,83,12.53,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,419,15,13.91,Tottenville
10308,716,28,12.25,Great Kills
10309,917,32,12.94,Charleston/Prince's Bay/Woodrow
10310,766,33,13.45,Port Richmond/Randall Manor/West Brighton
10312,1675,59,13.02,Annadale/Rossville
10314,2912,201,13.88,Bloomfield/Freshkills Park
10451,1755,152,13.82,Concourse/Melrose
10452,2774,176,14.67,Concourse/Highbridge
10453,2741,165,15.25,Morris Heights/Mount Hope/University Heights
10454,1282,106,14.23,Mott Haven/Port Morris
10455,1470,111,14.45,Mott Haven
10456,2861,293,13.67,Claremont/Morrisania
10457,2504,188,14.08,Belmont/Claremont/Mount Hope/Tremont
10458,2438,126,14.24,Belmont/Fordham University/Kingsbridge
10459,1680,166,14.03,Charlotte Gardens/Hunts Point
10460,1899,128,14.39,Charlotte Gardens/Tremont/Van Nest/West Farms
10461,1982,141,14.71,Morris Park/Pelham Bay/Westchester Square
10462,2525,183,13.9,Parkchester/Pelham Parkway/Van Nest/Westchester Square
10463,2276,216,12.13,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil
10464,135,9,12.09,City Island
10465,1601,88,14.35,Country Club/Throgs Neck
10466,2625,171,16.38,Edenwald/Wakefield
10467,3835,326,15.1,Allerton/Norwood/Pelham Parkway/Williamsbridge
10468,3132,224,15.19,Fordham/Kingsbridge/University Heights
10469,3254,365,16.91,Allerton/Baychester/Pelham Gardens/Williamsbridge
10470,493,20,15.24,Wakefield/Woodlawn
10471,863,87,12.04,Fieldston/North Riverdale/Riverdale
10472,2227,190,16.22,Soundview
10473,2171,139,14.87,Castle Hill/Clason Point/Soundview
10474,356,21,13.85,Hunts Point
10475,1865,176,15.96,Co-op City/Edenwald
11004,632,68,11.77,Bellerose/Douglaston-Little Neck
11101,743,39,6.8,Astoria (South)/Long Island City/Sunnyside
11102,722,81,8.72,Astoria (North)
11103,667,54,7.36,Astoria (North)/Astoria (South)
11104,561,42,8.68,Sunnyside
11105,558,43,6.64,Ditmars Steinway
11106,778,55,8.56,Astoria (South)
11109,64,2,4.19,Long Island City
11201,831,95,4.5,Brooklyn Heights/DUMBO/Downtown Brooklyn
11203,2258,243,14.88,East Flatbush (North)/East Flatbush (South)
11204,2261,145,15.1,Bensonhurst/Mapleton
11205,832,50,8.11,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene
11206,1821,153,9.16,Williamsburg (South)
11207,2386,215,12.82,Cypress Hills/East New York
11208,2716,250,14.5,Cypress Hills/East New York
11209,1303,116,8.63,Bay Ridge/Fort Hamilton
11210,1891,150,14.31,Flatlands/Midwood
11211,2355,138,8.84,East Williamsburg/Williamsburg (North)/Williamsburg (South)
11212,2131,235,13.92,Ocean Hill-Brownsville
11213,1581,149,11.38,Crown Heights (East)
11214,1767,184,10.96,Bath Beach/Bensonhurst/Gravesend
11215,707,46,4.13,Gowanus/Park Slope/Windsor Terrace
11216,868,76,6.43,Bedford-Stuyvesant (West)/Crown Heights (West)
11217,702,86,5.92,Boerum Hill/Park Slope
11218,1925,138,11.7,Kensington/Windsor Terrace
11219,3326,237,16.25,Borough Park
11220,1980,167,10.89,Sunset Park
11221,1567,148,8.68,Bedford-Stuyvesant (East)/Bushwick
11222,542,34,4.93,Greenpoint
11223,1924,144,13.07,Gravesend/Homecrest
11224,1352,216,13.46,Brighton Beach/Coney Island/Seagate
11225,1288,140,9.81,Crown Heights (West)/Prospect Lefferts Gardens
11226,2574,302,12.06,Flatbush/Prospect Lefferts Gardens
11228,777,82,10.13,Bath Beach/Dyker Heights
11229,1978,151,13.13,Gerritsen Beach/Homecrest/Sheepshead Bay
11230,2626,229,12.91,Midwood
11231,478,34,5.06,Carroll Gardens/Cobble Hill/Red Hook
11232,642,42,10.19,Sunset Park
11233,1442,138,10.98,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville
11234,2465,195,13.69,Bergen Beach/Flatlands/Marine Park/Mill Basin
11235,2312,301,14.02,Brighton Beach/Manhattan Beach/Sheepshead Bay
11236,3006,300,15.64,Canarsie
11237,1136,114,9.64,Bushwick/East Williamsburg
11238,902,105,5.72,Clinton Hill/Prospect Heights
11239,577,89,16.2,East New York
11354,1424,299,10.33,Flushing/Murray Hill
11355,1585,169,10.17,Flushing/Murray Hill/Queensboro Hill
11356,644,42,13.41,College Point
11357,919,106,11.08,Whitestone
11358,639,43,8.52,Auburndale/Murray Hill
11360,343,28,8.36,Bayside (North)
11361,499,58,8.83,Bayside (North)/Bayside (South)
11362,356,36,9.75,Douglaston-Little Neck
11363,110,5,7.87,Douglaston-Little Neck
11364,514,35,7.98,Bayside (South)/Oakland Gardens
11365,948,67,10.73,Auburndale/Fresh Meadows/Pomonok/Utopia
11366,422,28,14.92,Fresh Meadows/Hillcrest
11367,1162,67,12.77,Kew Gardens Hills/Pomonok
11368,5094,446,18.09,Corona/North Corona
11369,1733,181,17.21,Airport/East Elmhurst
11370,1444,64,17.1,Jackson Heights/Rikers Island
11372,2824,260,15.63,Jackson Heights
11373,3525,297,14.87,Elmhurst
11374,1187,99,12.68,Rego Park
11375,1612,181,10.71,Forest Hills
11377,2494,195,11.35,Woodside
11378,820,74,10.8,Maspeth
11379,894,100,11.31,Middle Village
11385,2441,142,11.74,Glendale/Ridgewood
11411,728,50,18.17,Cambria Heights
11412,1329,92,17.03,St. Albans
11413,1417,103,17.06,Laurelton/Rosedale
11414,871,63,15.61,Hamilton Beach/Howard Beach/Lindenwood
11415,575,52,12.7,Kew Gardens
11416,790,55,15.69,Ozone Park
11417,955,47,14.63,Ozone Park
11418,1207,107,16.21,Richmond Hill
