MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,1092,28,6.6,Chelsea/NoMad/West Chelsea
10002,4117,206,10.24,Chinatown/Lower East Side
10003,1904,39,5.17,East Village/Gramercy/Greenwich Village
10004,202,2,6.42,Financial District
10005,284,0,5.3,Financial District
10006,119,1,5.72,Financial District
10007,272,4,4.89,TriBeCa
10009,2522,88,7.45,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,1240,31,5.17,Flatiron/Gramercy/Kips Bay
10011,1867,52,5.87,Chelsea
10012,894,13,5.72,Greenwich Village/SoHo
10013,1170,25,5.97,Hudson Square/Little Italy/SoHo/TriBeCa
10014,1128,28,5.45,Hudson Square/Meatpacking District/West Village
10016,2269,55,6.51,Kips Bay/Murray Hill/NoMad
10017,614,15,5.99,East Midtown/Murray Hill
10018,407,7,6.19,Hell's Kitchen/Midtown Manhattan
10019,1768,53,6.42,Hell's Kitchen/Midtown Manhattan
10021,1655,75,6.03,Lenox Hill/Upper East Side
10022,1225,42,5.88,East Midtown
10023,1978,61,5.54,Lincoln Square
10024,2002,86,5.79,Upper West Side
10025,3727,215,6.44,Manhattan Valley/Morningside Heights/Upper West Side
10026,1914,68,9.55,Central Harlem (South)
10027,2876,135,8.45,Central Harlem (South)/Morningside Heights/West Harlem
10028,1598,43,5.97,Upper East Side/Yorkville
10029,4649,254,11.26,East Harlem
10030,1490,67,10.41,Central Harlem (North)
10031,3430,161,11.87,Hamilton Heights/West Harlem
10032,4129,199,12.76,Washington Heights (South)
10033,3762,140,12.95,Washington Heights (North)/Washington Heights (South)
10034,2656,84,12.87,Inwood/Washington Heights (North)
10035,2293,152,11.6,East Harlem
10036,1366,48,7.35,Hell's Kitchen/Midtown Manhattan
10037,1061,78,10.47,Central Harlem (North)/East Harlem
10038,971,38,7.56,Chinatown/Financial District
10039,1383,76,11.23,Central Harlem (North)/Washington Heights (South)
10040,3229,138,13.6,Washington Heights (North)
10044,456,38,7.77,Roosevelt Island
10065,1083,33,5.54,Lenox Hill/Upper East Side
10069,291,3,6.26,Lincoln Square
10075,1132,54,7.25,Lenox Hill/Upper East Side
10128,2196,55,6.07,Upper East Side/Yorkville
10280,238,2,5.18,Battery Park City
10282,168,14,5.51,Battery Park City
10301,3397,130,15.29,Silver Lake/St. George
10302,1801,48,17.64,Elm Park
10303,2309,62,15.79,Graniteville/Mariner's Harbor/Port Ivory
10304,4087,228,16.37,New Dorp/Todt Hill
