MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,453,26,6.13,Chelsea/NoMad/West Chelsea
10002,1346,161,7.1,Chinatown/Lower East Side
10003,559,36,3.23,East Village/Gramercy/Greenwich Village
10004,42,1,4.65,Financial District
10005,101,2,4.44,Financial District
10006,46,0,5.01,Financial District
10007,73,3,3.17,TriBeCa
10009,850,70,4.98,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,352,19,3.45,Flatiron/Gramercy/Kips Bay
10011,642,44,4.28,Chelsea
10012,228,9,3.11,Greenwich Village/SoHo
10013,332,21,3.56,Hudson Square/Little Italy/SoHo/TriBeCa
10014,383,30,3.88,Hudson Square/Meatpacking District/West Village
10016,855,50,5.33,Kips Bay/Murray Hill/NoMad
10017,171,8,3.89,East Midtown/Murray Hill
10018,215,5,8.43,Hell's Kitchen/Midtown Manhattan
10019,712,42,5.14,Hell's Kitchen/Midtown Manhattan
10021,653,65,4.78,Lenox Hill/Upper East Side
10022,409,32,4.58,East Midtown
10023,665,53,3.99,Lincoln Square
10024,853,75,4.8,Upper West Side
10025,1578,178,5.06,Manhattan Valley/Morningside Heights/Upper West Side
10026,773,48,7.72,Central Harlem (South)
10027,1204,114,6.81,Central Harlem (South)/Morningside Heights/West Harlem
10028,557,34,4.41,Upper East Side/Yorkville
10029,2064,213,9.49,East Harlem
10030,582,57,8.58,Central Harlem (North)
10031,1554,132,9.88,Hamilton Heights/West Harlem
10032,1788,176,10.69,Washington Heights (South)
10033,1553,122,10.23,Washington Heights (North)/Washington Heights (South)
10034,887,72,8.65,Inwood/Washington Heights (North)
10035,1140,136,10.89,East Harlem
10036,527,40,5.87,Hell's Kitchen/Midtown Manhattan
10037,595,65,10.32,Central Harlem (North)/East Harlem
10038,315,28,5.58,Chinatown/Financial District
10039,623,66,9.98,Central Harlem (North)/Washington Heights (South)
10040,1317,120,10.69,Washington Heights (North)
10044,262,36,8.39,Roosevelt Island
10065,371,28,3.99,Lenox Hill/Upper East Side
10069,73,2,3.67,Lincoln Square
10075,457,45,5.82,Lenox Hill/Upper East Side
10128,730,41,4.16,Upper East Side/Yorkville
10280,64,0,3.27,Battery Park City
10282,86,15,6.85,Battery Park City
10301,1352,107,12.77,Silver Lake/St. George
10302,692,32,15.56,Elm Park
10303,957,47,14.48,Graniteville/Mariner's Harbor/Port Ivory
10304,1556,182,13.59,New Dorp/Todt Hill
10305,1391,81,13.75,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,1606,83,11.63,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,422,15,12.89,Tottenville
10308,728,28,11.38,Great Kills
10309,942,32,12.16,Charleston/Prince's Bay/Woodrow
10310,783,33,12.54,Port Richmond/Randall Manor/West Brighton
10312,1705,59,12.08,Annadale/Rossville
10314,2960,202,12.96,Bloomfield/Freshkills Park
10451,1772,152,12.95,Concourse/Melrose
10452,2813,177,13.77,Concourse/Highbridge
10453,2771,168,14.23,Morris Heights/Mount Hope/University Heights
10454,1300,106,13.4,Mott Haven/Port Morris
10455,1490,112,13.68,Mott Haven
10456,2899,296,12.75,Claremont/Morrisania
10457,2527,189,13.16,Belmont/Claremont/Mount Hope/Tremont
10458,2455,126,13.2,Belmont/Fordham University/Kingsbridge
10459,1704,166,13.0,Charlotte Gardens/Hunts Point
10460,1920,130,13.46,Charlotte Gardens/Tremont/Van Nest/West Farms
10461,2016,141,13.85,Morris Park/Pelham Bay/Westchester Square
10462,2555,183,12.97,Parkchester/Pelham Parkway/Van Nest/Westchester Square
10463,2311,216,11.18,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil
10464,136,9,11.44,City Island
10465,1621,90,13.44,Country Club/Throgs Neck
10466,2649,170,15.35,Edenwald/Wakefield
10467,3877,331,14.02,Allerton/Norwood/Pelham Parkway/Williamsbridge
10468,3169,225,14.35,Fordham/Kingsbridge/University Heights
10469,3273,366,15.79,Allerton/Baychester/Pelham Gardens/Williamsbridge
10470,502,21,14.18,Wakefield/Woodlawn
10471,875,87,11.14,Fieldston/North Riverdale/Riverdale
10472,2248,191,14.74,Soundview
10473,2188,139,13.86,Castle Hill/Clason Point/Soundview
10474,356,21,12.82,Hunts Point
10475,1878,177,14.78,Co-op City/Edenwald
11004,639,68,11.08,Bellerose/Douglaston-Little Neck
11101,756,39,6.21,Astoria (South)/Long Island City/Sunnyside
11102,733,81,8.15,Astoria (North)
11103,686,54,6.93,Astoria (North)/Astoria (South)
11104,570,42,8.12,Sunnyside
11105,574,43,6.25,Ditmars Steinway
11106,791,55,8.0,Astoria (South)
11109,64,2,3.79,Long Island City
11201,840,95,4.1,Brooklyn Heights/DUMBO/Downtown Brooklyn
11203,2280,243,13.87,East Flatbush (North)/East Flatbush (South)
11204,2314,146,14.32,Bensonhurst/Mapleton
11205,839,50,7.51,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene
11206,1846,153,8.55,Williamsburg (South)
11207,2420,217,11.92,Cypress Hills/East New York
11208,2755,248,13.66,Cypress Hills/East New York
11209,1329,116,8.01,Bay Ridge/Fort Hamilton
11210,1928,150,13.49,Flatlands/Midwood
11211,2386,137,8.21,East Williamsburg/Williamsburg (North)/Williamsburg (South)
11212,2137,235,12.91,Ocean Hill-Brownsville
11213,1608,149,10.65,Crown Heights (East)
11214,1805,186,10.23,Bath Beach/Bensonhurst/Gravesend
11215,714,46,3.76,Gowanus/Park Slope/Windsor Terrace
11216,882,76,5.98,Bedford-Stuyvesant (West)/Crown Heights (West)
11217,710,86,5.46,Boerum Hill/Park Slope
11218,1936,138,10.81,Kensington/Windsor Terrace
