MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,966,26,6.07,Chelsea/NoMad/West Chelsea
10002,3693,190,9.56,Chinatown/Lower East Side
10003,1700,37,4.74,East Village/Gramercy/Greenwich Village
10004,181,2,6.09,Financial District
10005,250,0,4.85,Financial District
10006,115,1,5.67,Financial District
10007,236,4,4.46,TriBeCa
10009,2219,84,6.74,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,1123,31,4.87,Flatiron/Gramercy/Kips Bay
10011,1684,49,5.47,Chelsea
10012,801,12,5.3,Greenwich Village/SoHo
10013,1017,22,5.36,Hudson Square/Little Italy/SoHo/TriBeCa
10014,1026,27,5.09,Hudson Square/Meatpacking District/West Village
10016,2077,50,6.15,Kips Bay/Murray Hill/NoMad
10017,562,14,5.73,East Midtown/Murray Hill
10018,365,7,5.87,Hell's Kitchen/Midtown Manhattan
10019,1611,50,6.01,Hell's Kitchen/Midtown Manhattan
10021,1514,73,5.65,Lenox Hill/Upper East Side
10022,1105,38,5.57,East Midtown
10023,1740,57,5.02,Lincoln Square
10024,1799,80,5.39,Upper West Side
10025,3318,197,5.91,Manhattan Valley/Morningside Heights/Upper West Side
10026,1681,59,8.67,Central Harlem (South)
10027,2565,129,7.76,Central Harlem (South)/Morningside Heights/West Harlem
10028,1461,37,5.58,Upper East Side/Yorkville
10029,4101,240,10.36,East Harlem
10030,1335,63,9.77,Central Harlem (North)
10031,3124,149,11.24,Hamilton Heights/West Harlem
10032,3818,192,12.24,Washington Heights (South)
10033,3490,133,12.44,Washington Heights (North)/Washington Heights (South)
10034,2383,77,11.97,Inwood/Washington Heights (North)
10035,2077,144,10.92,East Harlem
10036,1258,45,7.01,Hell's Kitchen/Midtown Manhattan
10037,953,76,9.9,Central Harlem (North)/East Harlem
10038,867,32,7.03,Chinatown/Financial District
10039,1209,74,10.27,Central Harlem (North)/Washington Heights (South)
10040,2883,134,12.55,Washington Heights (North)
10044,436,37,7.61,Roosevelt Island
10065,1009,32,5.3,Lenox Hill/Upper East Side
10069,256,3,5.71,Lincoln Square
10075,1016,50,6.68,Lenox Hill/Upper East Side
10128,1922,50,5.46,Upper East Side/Yorkville
10280,214,1,4.82,Battery Park City
10282,155,14,5.2,Battery Park City
10301,3157,124,14.67,Silver Lake/St. George
10302,1674,43,16.9,Elm Park
10303,2159,60,15.27,Graniteville/Mariner's Harbor/Port Ivory
10304,3785,220,15.62,New Dorp/Todt Hill
10305,3827,101,16.81,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,5184,168,16.46,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,1289,20,16.42,Tottenville
10308,2440,46,16.0,Great Kills
10309,2981,45,16.37,Charleston/Prince's Bay/Woodrow
10310,2005,45,14.81,Port Richmond/Randall Manor/West Brighton
10312,5187,84,15.89,Annadale/Rossville
10314,7844,272,16.23,Bloomfield/Freshkills Park
10451,3311,154,13.07,Concourse/Melrose
10452,5654,195,14.92,Concourse/Highbridge
10453,5692,186,15.09,Morris Heights/Mount Hope/University Heights
