MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,1123,28,6.67,Chelsea/NoMad/West Chelsea
10002,4267,214,10.45,Chinatown/Lower East Side
10003,1974,39,5.3,East Village/Gramercy/Greenwich Village
10004,204,2,6.4,Financial District
10005,293,0,5.41,Financial District
10006,127,1,5.97,Financial District
10007,277,4,4.94,TriBeCa
10009,2618,88,7.64,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,1277,31,5.24,Flatiron/Gramercy/Kips Bay
10011,1927,53,6.01,Chelsea
10012,926,13,5.86,Greenwich Village/SoHo
10013,1204,27,6.07,Hudson Square/Little Italy/SoHo/TriBeCa
10014,1167,28,5.58,Hudson Square/Meatpacking District/West Village
10016,2351,58,6.66,Kips Bay/Murray Hill/NoMad
10017,627,16,6.06,East Midtown/Murray Hill
10018,414,7,6.17,Hell's Kitchen/Midtown Manhattan
10019,1852,56,6.56,Hell's Kitchen/Midtown Manhattan
10021,1699,77,6.09,Lenox Hill/Upper East Side
10022,1262,42,5.95,East Midtown
10023,2046,65,5.66,Lincoln Square
10024,2060,87,5.86,Upper West Side
10025,3847,219,6.54,Manhattan Valley/Morningside Heights/Upper West Side
10026,1983,70,9.74,Central Harlem (South)
10027,2980,139,8.61,Central Harlem (South)/Morningside Heights/West Harlem
10028,1650,43,6.06,Upper East Side/Yorkville
10029,4794,257,11.41,East Harlem
10030,1548,70,10.63,Central Harlem (North)
10031,3550,164,12.1,Hamilton Heights/West Harlem
10032,4251,201,12.97,Washington Heights (South)
10033,3865,140,13.13,Washington Heights (North)/Washington Heights (South)
10034,2768,85,13.13,Inwood/Washington Heights (North)
10035,2364,152,11.75,East Harlem
10036,1404,50,7.43,Hell's Kitchen/Midtown Manhattan
10037,1093,78,10.61,Central Harlem (North)/East Harlem
10038,1002,40,7.68,Chinatown/Financial District
10039,1423,77,11.4,Central Harlem (North)/Washington Heights (South)
10040,3347,139,13.87,Washington Heights (North)
10044,467,38,7.88,Roosevelt Island
10065,1109,33,5.6,Lenox Hill/Upper East Side
10069,302,3,6.42,Lincoln Square
10075,1167,56,7.32,Lenox Hill/Upper East Side
10128,2276,58,6.2,Upper East Side/Yorkville
10280,246,2,5.32,Battery Park City
10282,170,14,5.52,Battery Park City
10301,3472,132,15.41,Silver Lake/St. George
10302,1833,49,17.7,Elm Park
10303,2386,62,16.12,Graniteville/Mariner's Harbor/Port Ivory
10304,4177,231,16.46,New Dorp/Todt Hill
10305,4282,112,17.83,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,5736,186,17.37,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,1405,23,17.14,Tottenville
10308,2740,51,17.02,Great Kills
10309,3282,51,17.17,Charleston/Prince's Bay/Woodrow
10310,2197,46,15.44,Port Richmond/Randall Manor/West Brighton
10312,5682,98,16.57,Annadale/Rossville
10314,8682,290,17.15,Bloomfield/Freshkills Park
10451,3845,171,14.34,Concourse/Melrose
10452,6411,211,15.87,Concourse/Highbridge
10453,6627,200,16.48,Morris Heights/Mount Hope/University Heights
10454,2993,132,14.39,Mott Haven/Port Morris
10455,3300,135,14.82,Mott Haven
10456,6313,314,14.0,Claremont/Morrisania
10457,5689,221,15.07,Belmont/Claremont/Mount Hope/Tremont
10458,6143,163,15.75,Belmont/Fordham University/Kingsbridge
10459,3934,193,14.66,Charlotte Gardens/Hunts Point
10460,4567,161,15.55,Charlotte Gardens/Tremont/Van Nest/West Farms
10461,4555,166,15.88,Morris Park/Pelham Bay/Westchester Square
10462,5999,217,15.02,Parkchester/Pelham Parkway/Van Nest/Westchester Square
