MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
11432,2020,256,15.73,Hillcrest/Jamaica Estates/Jamaica Hills
11433,1048,80,14.82,Jamaica
11434,2264,199,16.18,Airport/South Jamaica/Springfield Gardens/St. Albans
11435,1781,150,15.49,Briarwood/Jamaica
11436,584,46,15.79,South Jamaica/South Ozone Park
11691,2707,374,15.17,Edgemere/Far Rockaway
11692,700,93,13.76,Arverne/Edgemere
11693,350,29,13.92,Arverne/Broad Channel
11694,789,90,15.26,Belle Harbor-Neponsit/Rockaway Park
11697,115,4,7.41,Breezy Point
