MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,618,23,4.59,Chelsea/NoMad/West Chelsea
10002,2124,164,6.62,Chinatown/Lower East Side
10003,1074,33,3.36,East Village/Gramercy/Greenwich Village
10004,93,1,4.04,Financial District
10005,169,0,3.89,Financial District
10006,73,1,4.29,Financial District
10007,144,4,3.19,TriBeCa
10009,1419,66,4.91,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,696,24,3.53,Flatiron/Gramercy/Kips Bay
10011,1114,47,4.14,Chelsea
10012,508,9,3.81,Greenwich Village/SoHo
10013,559,19,3.42,Hudson Square/Little Italy/SoHo/TriBeCa
10014,708,26,4.01,Hudson Square/Meatpacking District/West Village
10016,1331,43,4.57,Kips Bay/Murray Hill/NoMad
10017,334,11,4.1,East Midtown/Murray Hill
10018,221,7,4.47,Hell's Kitchen/Midtown Manhattan
10019,1092,42,4.68,Hell's Kitchen/Midtown Manhattan
10021,1013,68,4.38,Lenox Hill/Upper East Side
10022,679,32,4.26,East Midtown
10023,1118,55,3.74,Lincoln Square
10024,1194,74,4.16,Upper West Side
10025,2219,183,4.53,Manhattan Valley/Morningside Heights/Upper West Side
10026,1112,54,6.66,Central Harlem (South)
10027,1682,117,5.89,Central Harlem (South)/Morningside Heights/West Harlem
10028,904,33,4.04,Upper East Side/Yorkville
10029,2729,215,8.0,East Harlem
10030,890,61,7.67,Central Harlem (North)
10031,2166,133,8.98,Hamilton Heights/West Harlem
10032,2575,173,9.56,Washington Heights (South)
10033,2321,121,9.43,Washington Heights (North)/Washington Heights (South)
10034,1404,70,8.3,Inwood/Washington Heights (North)
10035,1468,136,8.87,East Harlem
10036,844,41,5.5,Hell's Kitchen/Midtown Manhattan
10037,646,62,8.06,Central Harlem (North)/East Harlem
10038,524,27,5.03,Chinatown/Financial District
10039,816,67,8.16,Central Harlem (North)/Washington Heights (South)
10040,1927,127,9.69,Washington Heights (North)
10044,319,36,6.54,Roosevelt Island
10065,646,28,4.02,Lenox Hill/Upper East Side
10069,159,3,4.19,Lincoln Square
10075,650,46,4.99,Lenox Hill/Upper East Side
10128,1188,43,3.9,Upper East Side/Yorkville
10280,116,0,3.17,Battery Park City
10282,115,14,4.61,Battery Park City
10301,2084,111,11.63,Silver Lake/St. George
10302,1081,33,13.2,Elm Park
10303,1416,49,12.18,Graniteville/Mariner's Harbor/Port Ivory
10304,2403,187,12.04,New Dorp/Todt Hill
10305,2323,86,12.46,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,3135,120,12.26,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,790,17,12.36,Tottenville
10308,1462,33,11.8,Great Kills
10309,1677,40,11.43,Charleston/Prince's Bay/Woodrow
10310,1280,38,11.44,Port Richmond/Randall Manor/West Brighton
10312,3088,69,11.59,Annadale/Rossville
10314,4895,217,12.13,Bloomfield/Freshkills Park
10451,2309,152,10.78,Concourse/Melrose
10452,3780,176,11.79,Concourse/Highbridge
10453,3797,168,12.06,Morris Heights/Mount Hope/University Heights
10454,1725,111,10.64,Mott Haven/Port Morris
10455,1996,113,11.37,Mott Haven
10456,3750,294,10.38,Claremont/Morrisania
10457,3315,193,11.09,Belmont/Claremont/Mount Hope/Tremont
10458,3368,134,10.98,Belmont/Fordham University/Kingsbridge
10459,2251,168,10.55,Charlotte Gardens/Hunts Point
10460,2590,134,11.21,Charlotte Gardens/Tremont/Van Nest/West Farms
10461,2699,142,11.61,Morris Park/Pelham Bay/Westchester Square
10462,3399,186,10.75,Parkchester/Pelham Parkway/Van Nest/Westchester Square
10463,2978,223,9.51,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil
10464,193,9,9.49,City Island
10465,2219,92,11.26,Country Club/Throgs Neck
10466,3199,174,11.54,Edenwald/Wakefield
10467,4944,337,11.34,Allerton/Norwood/Pelham Parkway/Williamsbridge
10468,4077,227,12.54,Fordham/Kingsbridge/University Heights
10469,3757,373,12.41,Allerton/Baychester/Pelham Gardens/Williamsbridge
10470,673,24,11.21,Wakefield/Woodlawn
10471,1042,90,8.97,Fieldston/North Riverdale/Riverdale
10472,2926,200,11.47,Soundview
10473,2955,148,11.62,Castle Hill/Clason Point/Soundview
10474,433,20,9.69,Hunts Point
10475,2168,179,11.38,Co-op City/Edenwald
11004,740,66,8.84,Bellerose/Douglaston-Little Neck
11101,1167,40,5.67,Astoria (South)/Long Island City/Sunnyside
11102,1150,83,7.52,Astoria (North)
11103,1106,59,6.59,Astoria (North)/Astoria (South)
11104,830,42,7.11,Sunnyside
11105,1041,46,6.76,Ditmars Steinway
11106,1247,64,7.37,Astoria (South)
11109,121,2,3.7,Long Island City
11201,1172,94,3.48,Brooklyn Heights/DUMBO/Downtown Brooklyn
11203,2815,239,10.47,East Flatbush (North)/East Flatbush (South)
11204,3500,147,12.37,Bensonhurst/Mapleton
11205,1232,50,6.39,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene
11206,2806,161,7.72,Williamsburg (South)
11207,3367,223,9.87,Cypress Hills/East New York
11208,4055,260,11.95,Cypress Hills/East New York
11209,2173,120,7.42,Bay Ridge/Fort Hamilton
11210,2955,167,11.86,Flatlands/Midwood
11211,3749,144,7.46,East Williamsburg/Williamsburg (North)/Williamsburg (South)
11212,2863,239,10.07,Ocean Hill-Brownsville
11213,2283,151,9.03,Crown Heights (East)
11214,2915,216,9.34,Bath Beach/Bensonhurst/Gravesend
11215,1196,50,3.6,Gowanus/Park Slope/Windsor Terrace
11216,1290,75,5.36,Bedford-Stuyvesant (West)/Crown Heights (West)
11217,1007,86,4.65,Boerum Hill/Park Slope
11218,2816,151,8.86,Kensington/Windsor Terrace
11219,4491,196,12.44,Borough Park
11220,2935,175,8.82,Sunset Park
11221,2302,156,6.93,Bedford-Stuyvesant (East)/Bushwick
11222,846,36,4.21,Greenpoint
11223,3966,148,12.63,Gravesend/Homecrest
11224,1891,226,10.8,Brighton Beach/Coney Island/Seagate
11225,1733,145,7.35,Crown Heights (West)/Prospect Lefferts Gardens
11226,3320,298,8.78,Flatbush/Prospect Lefferts Gardens
11228,1361,95,8.84,Bath Beach/Dyker Heights
11229,3256,158,10.3,Gerritsen Beach/Homecrest/Sheepshead Bay
11230,5108,262,12.4,Midwood
11231,751,37,4.15,Carroll Gardens/Cobble Hill/Red Hook
11232,994,41,8.23,Sunset Park
11233,2039,150,8.05,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville
11234,3556,189,10.46,Bergen Beach/Flatlands/Marine Park/Mill Basin
11235,3356,301,10.62,Brighton Beach/Manhattan Beach/Sheepshead Bay
11236,3696,303,10.95,Canarsie
11237,1610,108,7.88,Bushwick/East Williamsburg
11238,1289,107,4.57,Clinton Hill/Prospect Heights
11239,682,93,11.2,East New York
11354,1803,311,8.51,Flushing/Murray Hill
11355,2260,177,8.4,Flushing/Murray Hill/Queensboro Hill
11356,917,43,10.17,College Point
11357,1353,102,8.62,Whitestone
11358,965,46,6.83,Auburndale/Murray Hill
11360,499,29,6.51,Bayside (North)
11361,720,59,6.98,Bayside (North)/Bayside (South)
11362,496,36,7.4,Douglaston-Little Neck
11363,160,8,5.95,Douglaston-Little Neck
11364,801,36,6.55,Bayside (South)/Oakland Gardens
11365,1381,76,8.54,Auburndale/Fresh Meadows/Pomonok/Utopia
11366,592,26,11.16,Fresh Meadows/Hillcrest
11367,1669,68,10.0,Kew Gardens Hills/Pomonok
11368,6158,437,13.06,Corona/North Corona
11369,2330,188,13.26,Airport/East Elmhurst
11370,1811,65,12.94,Jackson Heights/Rikers Island
11372,3524,264,11.32,Jackson Heights
11373,4734,283,11.57,Elmhurst
11374,1737,95,9.77,Rego Park
11375,2384,187,8.09,Forest Hills
11377,3768,206,9.76,Woodside
11378,1265,74,9.09,Maspeth
11379,1338,118,9.07,Middle Village
11385,3646,139,9.6,Glendale/Ridgewood
11411,853,48,12.13,Cambria Heights
11412,1665,89,11.71,St. Albans
11413,1718,106,11.6,Laurelton/Rosedale
11414,1262,63,11.73,Hamilton Beach/Howard Beach/Lindenwood
11415,859,59,9.86,Kew Gardens
11416,1185,63,12.38,Ozone Park
11417,1401,52,11.64,Ozone Park
