MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,867,24,5.68,Chelsea/NoMad/West Chelsea
10002,3272,180,8.79,Chinatown/Lower East Side
10003,1506,36,4.32,East Village/Gramercy/Greenwich Village
10004,166,1,5.7,Financial District
10005,238,0,4.81,Financial District
10006,103,1,5.32,Financial District
10007,208,4,4.06,TriBeCa
10009,1990,78,6.21,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,1000,27,4.46,Flatiron/Gramercy/Kips Bay
10011,1526,47,5.06,Chelsea
10012,701,11,4.75,Greenwich Village/SoHo
10013,885,21,4.8,Hudson Square/Little Italy/SoHo/TriBeCa
10014,945,27,4.78,Hudson Square/Meatpacking District/West Village
10016,1909,44,5.78,Kips Bay/Murray Hill/NoMad
10017,504,14,5.28,East Midtown/Murray Hill
10018,324,7,5.45,Hell's Kitchen/Midtown Manhattan
10019,1450,50,5.5,Hell's Kitchen/Midtown Manhattan
10021,1394,72,5.33,Lenox Hill/Upper East Side
10022,1001,38,5.28,East Midtown
10023,1576,58,4.65,Lincoln Square
10024,1654,76,5.08,Upper West Side
10025,2952,195,5.41,Manhattan Valley/Morningside Heights/Upper West Side
10026,1507,56,7.99,Central Harlem (South)
10027,2271,121,7.08,Central Harlem (South)/Morningside Heights/West Harlem
10028,1298,36,5.06,Upper East Side/Yorkville
10029,3696,229,9.59,East Harlem
10030,1206,63,9.14,Central Harlem (North)
10031,2849,143,10.59,Hamilton Heights/West Harlem
10032,3455,184,11.46,Washington Heights (South)
10033,3193,126,11.7,Washington Heights (North)/Washington Heights (South)
10034,2136,75,11.06,Inwood/Washington Heights (North)
10035,1885,141,10.21,East Harlem
10036,1117,42,6.4,Hell's Kitchen/Midtown Manhattan
10037,874,71,9.46,Central Harlem (North)/East Harlem
10038,752,31,6.36,Chinatown/Financial District
10039,1098,70,9.69,Central Harlem (North)/Washington Heights (South)
10040,2607,132,11.72,Washington Heights (North)
10044,412,37,7.29,Roosevelt Island
10065,917,31,4.98,Lenox Hill/Upper East Side
10069,232,3,5.33,Lincoln Square
10075,935,48,6.3,Lenox Hill/Upper East Side
