MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
11223,1796,144,17.19,Gravesend/Homecrest
11224,1298,210,19.42,Brighton Beach/Coney Island/Seagate
11225,1219,138,14.42,Crown Heights (West)/Prospect Lefferts Gardens
11226,2458,299,17.36,Flatbush/Prospect Lefferts Gardens
11228,710,81,14.85,Bath Beach/Dyker Heights
11229,1853,148,12.57,Gerritsen Beach/Homecrest/Sheepshead Bay
11230,2469,227,16.93,Midwood
11231,443,34,8.1,Carroll Gardens/Cobble Hill/Red Hook
11232,585,42,15.5,Sunset Park
11233,1356,135,16.63,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville
11234,2326,192,19.08,Bergen Beach/Flatlands/Marine Park/Mill Basin
11235,2139,296,16.9,Brighton Beach/Manhattan Beach/Sheepshead Bay
11236,2877,297,21.63,Canarsie
11237,1054,114,14.02,Bushwick/East Williamsburg
11238,846,103,9.07,Clinton Hill/Prospect Heights
11239,545,88,18.15,East New York
11354,1314,291,13.69,Flushing/Murray Hill
11355,1464,165,14.19,Flushing/Murray Hill/Queensboro Hill
11356,597,42,18.18,College Point
11357,860,102,15.15,Whitestone
11358,611,43,12.16,Auburndale/Murray Hill
11360,331,27,11.45,Bayside (North)
11361,477,56,12.85,Bayside (North)/Bayside (South)
11362,338,35,13.89,Douglaston-Little Neck
11363,101,5,11.74,Douglaston-Little Neck
11364,481,35,11.79,Bayside (South)/Oakland Gardens
11365,885,67,14.82,Auburndale/Fresh Meadows/Pomonok/Utopia
11366,402,27,19.92,Fresh Meadows/Hillcrest
11367,1086,67,17.42,Kew Gardens Hills/Pomonok
11368,4858,441,23.35,Corona/North Corona
11369,1681,177,24.68,Airport/East Elmhurst
11370,1387,64,23.47,Jackson Heights/Rikers Island
11372,2670,254,20.61,Jackson Heights
11373,3367,294,19.88,Elmhurst
11374,1122,99,17.56,Rego Park
11375,1504,181,15.28,Forest Hills
11377,2379,192,16.11,Woodside
11378,777,71,15.32,Maspeth
11379,855,97,15.86,Middle Village
11385,2293,140,16.94,Glendale/Ridgewood
11411,710,50,24.3,Cambria Heights
11412,1286,91,23.1,St. Albans
11413,1364,102,23.31,Laurelton/Rosedale
11414,832,62,21.91,Hamilton Beach/Howard Beach/Lindenwood
11415,550,51,18.1,Kew Gardens
11416,746,55,22.05,Ozone Park
11417,917,46,20.28,Ozone Park
11418,1167,105,21.22,Richmond Hill
11419,1258,96,22.43,Richmond Hill/South Ozone Park
11420,1423,107,22.64,South Ozone Park
11421,1243,102,21.28,Woodhaven
11422,1031,67,22.44,Rosedale
11423,1118,103,23.32,Hollis/Holliswood
11426,509,34,19.85,Bellerose
11427,811,51,21.15,Bellerose/Hollis Hills/Holliswood
11428,692,54,23.93,Queens Village
11429,999,75,22.58,Queens Village
11432,1907,251,20.71,Hillcrest/Jamaica Estates/Jamaica Hills
11433,990,79,20.95,Jamaica
11434,2181,194,22.38,Airport/South Jamaica/Springfield Gardens/St. Albans
11435,1696,148,20.6,Briarwood/Jamaica
11436,557,44,21.45,South Jamaica/South Ozone Park
11691,2519,368,19.49,Edgemere/Far Rockaway
11692,659,92,18.26,Arverne/Edgemere
11693,343,29,19.64,Arverne/Broad Channel
11694,756,87,20.63,Belle Harbor-Neponsit/Rockaway Park
11697,110,4,8.49,Breezy Point
