MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,461,27,5.2,Chelsea/NoMad/West Chelsea
10002,1393,161,6.3,Chinatown/Lower East Side
10003,609,35,3.02,East Village/Gramercy/Greenwich Village
10004,48,1,4.23,Financial District
10005,111,2,4.03,Financial District
10006,49,0,4.5,Financial District
10007,79,3,2.85,TriBeCa
10009,897,70,4.49,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,376,19,3.12,Flatiron/Gramercy/Kips Bay
10011,668,43,3.75,Chelsea
10012,253,9,2.97,Greenwich Village/SoHo
10013,351,22,3.12,Hudson Square/Little Italy/SoHo/TriBeCa
10014,409,29,3.49,Hudson Square/Meatpacking District/West Village
10016,903,49,4.78,Kips Bay/Murray Hill/NoMad
10017,178,8,3.39,East Midtown/Murray Hill
10018,214,6,6.89,Hell's Kitchen/Midtown Manhattan
10019,747,42,4.59,Hell's Kitchen/Midtown Manhattan
10021,696,65,4.33,Lenox Hill/Upper East Side
10022,429,33,4.01,East Midtown
10023,709,53,3.61,Lincoln Square
10024,904,75,4.25,Upper West Side
10025,1645,180,4.45,Manhattan Valley/Morningside Heights/Upper West Side
10026,808,49,6.91,Central Harlem (South)
10027,1251,114,6.0,Central Harlem (South)/Morningside Heights/West Harlem
10028,591,34,3.94,Upper East Side/Yorkville
10029,2116,212,8.58,East Harlem
10030,600,58,7.49,Central Harlem (North)
10031,1609,134,8.97,Hamilton Heights/West Harlem
10032,1843,175,9.68,Washington Heights (South)
10033,1613,122,9.22,Washington Heights (North)/Washington Heights (South)
10034,912,72,7.79,Inwood/Washington Heights (North)
10035,1163,138,9.64,East Harlem
10036,554,40,5.28,Hell's Kitchen/Midtown Manhattan
10037,607,65,9.26,Central Harlem (North)/East Harlem
10038,334,28,4.76,Chinatown/Financial District
10039,638,66,8.86,Central Harlem (North)/Washington Heights (South)
10040,1365,120,9.65,Washington Heights (North)
10044,266,36,7.47,Roosevelt Island
10065,399,28,3.61,Lenox Hill/Upper East Side
10069,76,2,3.17,Lincoln Square
10075,478,45,5.2,Lenox Hill/Upper East Side
10128,758,41,3.67,Upper East Side/Yorkville
10280,67,0,2.82,Battery Park City
10282,87,14,5.81,Battery Park City
10301,1397,107,11.6,Silver Lake/St. George
10302,712,32,14.02,Elm Park
10303,968,47,13.02,Graniteville/Mariner's Harbor/Port Ivory
10304,1605,182,12.36,New Dorp/Todt Hill
10305,1441,81,12.4,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,1686,83,10.58,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,445,15,11.81,Tottenville
10308,773,28,10.6,Great Kills
10309,989,32,11.13,Charleston/Prince's Bay/Woodrow
10310,831,34,11.65,Port Richmond/Randall Manor/West Brighton
10312,1789,59,11.03,Annadale/Rossville
10314,3072,203,11.77,Bloomfield/Freshkills Park
