MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
11414,869,63,15.98,Hamilton Beach/Howard Beach/Lindenwood
11415,572,52,12.92,Kew Gardens
11416,787,55,16.04,Ozone Park
11417,954,47,14.92,Ozone Park
11418,1205,107,16.58,Richmond Hill
11419,1319,98,16.89,Richmond Hill/South Ozone Park
11420,1490,107,17.8,South Ozone Park
11421,1309,103,16.26,Woodhaven
11422,1076,67,17.18,Rosedale
11423,1164,106,17.18,Hollis/Holliswood
11426,535,34,14.96,Bellerose
11427,842,51,16.07,Bellerose/Hollis Hills/Holliswood
11428,715,54,18.39,Queens Village
11429,1029,75,17.0,Queens Village
11432,2012,254,16.53,Hillcrest/Jamaica Estates/Jamaica Hills
11433,1042,79,15.38,Jamaica
11434,2249,198,16.9,Airport/South Jamaica/Springfield Gardens/St. Albans
11435,1770,150,16.17,Briarwood/Jamaica
11436,582,46,16.55,South Jamaica/South Ozone Park
11691,2659,374,15.77,Edgemere/Far Rockaway
11692,696,93,14.17,Arverne/Edgemere
11693,349,29,14.6,Arverne/Broad Channel
11694,786,90,15.81,Belle Harbor-Neponsit/Rockaway Park
11697,114,4,7.55,Breezy Point
