MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,444,26,6.41,Chelsea/NoMad/West Chelsea
10002,1337,161,7.5,Chinatown/Lower East Side
10003,547,35,3.43,East Village/Gramercy/Greenwich Village
10004,40,1,4.73,Financial District
10005,98,2,4.56,Financial District
10006,43,0,5.02,Financial District
10007,73,3,3.46,TriBeCa
10009,840,69,5.21,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,345,19,3.61,Flatiron/Gramercy/Kips Bay
10011,637,44,4.51,Chelsea
10012,224,9,3.31,Greenwich Village/SoHo
10013,330,21,3.81,Hudson Square/Little Italy/SoHo/TriBeCa
10014,381,29,4.07,Hudson Square/Meatpacking District/West Village
10016,849,50,5.59,Kips Bay/Murray Hill/NoMad
10017,167,8,4.03,East Midtown/Murray Hill
10018,219,5,9.09,Hell's Kitchen/Midtown Manhattan
10019,706,42,5.41,Hell's Kitchen/Midtown Manhattan
10021,643,65,4.94,Lenox Hill/Upper East Side
10022,401,32,4.76,East Midtown
10023,658,53,4.19,Lincoln Square
10024,846,75,5.04,Upper West Side
10025,1560,178,5.37,Manhattan Valley/Morningside Heights/Upper West Side
10026,766,48,8.12,Central Harlem (South)
10027,1192,113,7.27,Central Harlem (South)/Morningside Heights/West Harlem
10028,551,34,4.58,Upper East Side/Yorkville
10029,2053,213,9.87,East Harlem
10030,577,57,8.99,Central Harlem (North)
10031,1543,132,10.23,Hamilton Heights/West Harlem
10032,1775,175,11.13,Washington Heights (South)
10033,1542,121,10.68,Washington Heights (North)/Washington Heights (South)
10034,883,72,9.0,Inwood/Washington Heights (North)
10035,1136,136,11.44,East Harlem
10036,523,40,6.2,Hell's Kitchen/Midtown Manhattan
10037,585,64,10.59,Central Harlem (North)/East Harlem
10038,309,28,5.8,Chinatown/Financial District
10039,623,66,10.39,Central Harlem (North)/Washington Heights (South)
10040,1306,119,11.02,Washington Heights (North)
10044,260,36,8.66,Roosevelt Island
10065,366,28,4.15,Lenox Hill/Upper East Side
10069,72,2,3.91,Lincoln Square
10075,449,45,5.99,Lenox Hill/Upper East Side
10128,725,41,4.39,Upper East Side/Yorkville
10280,64,0,3.52,Battery Park City
10282,85,15,7.41,Battery Park City
10301,1339,107,13.25,Silver Lake/St. George
10302,690,32,16.62,Elm Park
10303,952,47,15.06,Graniteville/Mariner's Harbor/Port Ivory
10304,1544,183,14.11,New Dorp/Todt Hill
10305,1380,81,14.3,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,1592,83,12.17,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,420,15,13.54,Tottenville
10308,717,28,11.92,Great Kills
10309,926,32,12.65,Charleston/Prince's Bay/Woodrow
10310,771,33,13.09,Port Richmond/Randall Manor/West Brighton
10312,1689,59,12.72,Annadale/Rossville
10314,2927,202,13.52,Bloomfield/Freshkills Park
10451,1763,152,13.47,Concourse/Melrose
10452,2795,177,14.24,Concourse/Highbridge
10453,2758,166,14.82,Morris Heights/Mount Hope/University Heights
10454,1292,106,13.88,Mott Haven/Port Morris
10455,1484,112,14.15,Mott Haven
10456,2877,293,13.24,Claremont/Morrisania
10457,2514,188,13.66,Belmont/Claremont/Mount Hope/Tremont
10458,2448,126,13.76,Belmont/Fordham University/Kingsbridge
10459,1695,166,13.6,Charlotte Gardens/Hunts Point
10460,1911,128,14.0,Charlotte Gardens/Tremont/Van Nest/West Farms
10461,2001,141,14.39,Morris Park/Pelham Bay/Westchester Square
10462,2540,183,13.52,Parkchester/Pelham Parkway/Van Nest/Westchester Square
10463,2290,216,11.73,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil
10464,135,9,11.77,City Island
10465,1609,89,13.99,Country Club/Throgs Neck
10466,2632,170,15.9,Edenwald/Wakefield
10467,3855,329,14.63,Allerton/Norwood/Pelham Parkway/Williamsbridge
10468,3155,224,14.85,Fordham/Kingsbridge/University Heights
10469,3263,366,16.37,Allerton/Baychester/Pelham Gardens/Williamsbridge
10470,498,21,14.81,Wakefield/Woodlawn
10471,867,87,11.64,Fieldston/North Riverdale/Riverdale
