MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,592,23,4.52,Chelsea/NoMad/West Chelsea
10002,1919,162,6.15,Chinatown/Lower East Side
10003,1012,33,3.22,East Village/Gramercy/Greenwich Village
10004,86,1,3.91,Financial District
10005,156,0,3.74,Financial District
10006,70,1,4.24,Financial District
10007,138,4,3.1,TriBeCa
10009,1327,66,4.69,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,656,23,3.42,Flatiron/Gramercy/Kips Bay
10011,1054,47,3.99,Chelsea
10012,475,9,3.65,Greenwich Village/SoHo
10013,521,19,3.25,Hudson Square/Little Italy/SoHo/TriBeCa
10014,670,26,3.87,Hudson Square/Meatpacking District/West Village
10016,1237,42,4.36,Kips Bay/Murray Hill/NoMad
10017,300,11,3.81,East Midtown/Murray Hill
10018,211,7,4.42,Hell's Kitchen/Midtown Manhattan
10019,1042,42,4.54,Hell's Kitchen/Midtown Manhattan
10021,951,68,4.21,Lenox Hill/Upper East Side
10022,642,32,4.14,East Midtown
10023,1029,55,3.51,Lincoln Square
10024,1139,73,4.05,Upper West Side
10025,2107,180,4.39,Manhattan Valley/Morningside Heights/Upper West Side
10026,1077,54,6.58,Central Harlem (South)
10027,1625,116,5.8,Central Harlem (South)/Morningside Heights/West Harlem
10028,849,33,3.86,Upper East Side/Yorkville
10029,2614,215,7.9,East Harlem
10030,847,62,7.5,Central Harlem (North)
10031,2058,132,8.75,Hamilton Heights/West Harlem
10032,2440,171,9.29,Washington Heights (South)
10033,2198,121,9.13,Washington Heights (North)/Washington Heights (South)
10034,1305,71,7.93,Inwood/Washington Heights (North)
10035,1408,135,8.72,East Harlem
10036,796,40,5.33,Hell's Kitchen/Midtown Manhattan
10037,616,62,7.94,Central Harlem (North)/East Harlem
10038,494,26,4.86,Chinatown/Financial District
10039,771,65,7.97,Central Harlem (North)/Washington Heights (South)
10040,1829,127,9.48,Washington Heights (North)
10044,310,36,6.54,Roosevelt Island
10065,606,28,3.84,Lenox Hill/Upper East Side
10069,144,3,3.85,Lincoln Square
10075,619,45,4.88,Lenox Hill/Upper East Side
10128,1134,43,3.78,Upper East Side/Yorkville
10280,112,0,3.15,Battery Park City
10282,111,14,4.58,Battery Park City
10301,1979,112,11.37,Silver Lake/St. George
10302,1025,33,12.98,Elm Park
10303,1346,49,11.99,Graniteville/Mariner's Harbor/Port Ivory
10304,2267,186,11.79,New Dorp/Todt Hill
10305,2176,83,12.07,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,2918,112,11.75,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,742,17,12.05,Tottenville
10308,1370,30,11.35,Great Kills
10309,1560,36,10.98,Charleston/Prince's Bay/Woodrow
10310,1192,38,11.04,Port Richmond/Randall Manor/West Brighton
10312,2886,68,11.18,Annadale/Rossville
10314,4566,213,11.7,Bloomfield/Freshkills Park
10451,2206,151,10.6,Concourse/Melrose
10452,3609,176,11.57,Concourse/Highbridge
10453,3644,166,11.88,Morris Heights/Mount Hope/University Heights
10454,1639,111,10.55,Mott Haven/Port Morris
