MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,448,26,6.16,Chelsea/NoMad/West Chelsea
10002,1343,161,7.21,Chinatown/Lower East Side
10003,555,36,3.26,East Village/Gramercy/Greenwich Village
10004,40,1,4.54,Financial District
10005,100,2,4.47,Financial District
10006,45,0,4.99,Financial District
10007,73,3,3.26,TriBeCa
10009,841,70,5.0,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,347,19,3.46,Flatiron/Gramercy/Kips Bay
10011,639,44,4.32,Chelsea
10012,227,9,3.15,Greenwich Village/SoHo
10013,330,21,3.61,Hudson Square/Little Italy/SoHo/TriBeCa
10014,382,29,3.93,Hudson Square/Meatpacking District/West Village
10016,853,50,5.41,Kips Bay/Murray Hill/NoMad
10017,168,8,3.88,East Midtown/Murray Hill
10018,220,5,8.75,Hell's Kitchen/Midtown Manhattan
10019,709,42,5.19,Hell's Kitchen/Midtown Manhattan
10021,646,65,4.8,Lenox Hill/Upper East Side
10022,404,32,4.61,East Midtown
10023,660,53,4.02,Lincoln Square
10024,852,75,4.87,Upper West Side
10025,1569,178,5.1,Manhattan Valley/Morningside Heights/Upper West Side
10026,767,48,7.81,Central Harlem (South)
10027,1202,114,6.78,Central Harlem (South)/Morningside Heights/West Harlem
10028,554,34,4.45,Upper East Side/Yorkville
10029,2056,213,9.6,East Harlem
10030,580,57,8.73,Central Harlem (North)
10031,1550,132,9.96,Hamilton Heights/West Harlem
10032,1783,175,10.79,Washington Heights (South)
10033,1548,121,10.35,Washington Heights (North)/Washington Heights (South)
10034,884,72,8.73,Inwood/Washington Heights (North)
10035,1136,136,11.12,East Harlem
10036,525,40,5.95,Hell's Kitchen/Midtown Manhattan
10037,588,65,10.34,Central Harlem (North)/East Harlem
10038,312,28,5.63,Chinatown/Financial District
10039,623,66,10.11,Central Harlem (North)/Washington Heights (South)
10040,1313,119,10.78,Washington Heights (North)
10044,260,36,8.45,Roosevelt Island
10065,368,28,4.02,Lenox Hill/Upper East Side
10069,73,2,3.72,Lincoln Square
