MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,722,24,5.01,Chelsea/NoMad/West Chelsea
10002,2690,168,7.75,Chinatown/Lower East Side
10003,1269,34,3.79,East Village/Gramercy/Greenwich Village
10004,114,1,4.36,Financial District
10005,205,0,4.32,Financial District
10006,89,1,4.82,Financial District
10007,173,4,3.57,TriBeCa
10009,1680,73,5.5,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,836,24,3.93,Flatiron/Gramercy/Kips Bay
10011,1300,46,4.54,Chelsea
10012,598,11,4.25,Greenwich Village/SoHo
10013,716,20,4.1,Hudson Square/Little Italy/SoHo/TriBeCa
10014,817,27,4.32,Hudson Square/Meatpacking District/West Village
10016,1587,43,5.06,Kips Bay/Murray Hill/NoMad
10017,422,14,4.76,East Midtown/Murray Hill
10018,272,7,5.01,Hell's Kitchen/Midtown Manhattan
10019,1273,47,5.09,Hell's Kitchen/Midtown Manhattan
10021,1192,70,4.81,Lenox Hill/Upper East Side
10022,829,36,4.69,East Midtown
10023,1299,57,4.05,Lincoln Square
10024,1429,75,4.61,Upper West Side
10025,2551,189,4.92,Manhattan Valley/Morningside Heights/Upper West Side
10026,1285,54,7.21,Central Harlem (South)
10027,1871,117,6.23,Central Harlem (South)/Morningside Heights/West Harlem
10028,1090,35,4.51,Upper East Side/Yorkville
10029,3150,223,8.65,East Harlem
10030,1027,62,8.2,Central Harlem (North)
10031,2477,142,9.7,Hamilton Heights/West Harlem
10032,2969,179,10.4,Washington Heights (South)
10033,2731,126,10.51,Washington Heights (North)/Washington Heights (South)
10034,1726,73,9.49,Inwood/Washington Heights (North)
10035,1677,139,9.57,East Harlem
10036,965,40,5.85,Hell's Kitchen/Midtown Manhattan
10037,733,65,8.53,Central Harlem (North)/East Harlem
10038,627,28,5.61,Chinatown/Financial District
10039,945,70,8.88,Central Harlem (North)/Washington Heights (South)
10040,2239,128,10.65,Washington Heights (North)
10044,347,36,6.58,Roosevelt Island
10065,771,30,4.49,Lenox Hill/Upper East Side
10069,189,3,4.59,Lincoln Square
10075,785,46,5.58,Lenox Hill/Upper East Side
10128,1460,44,4.46,Upper East Side/Yorkville
10280,161,0,3.99,Battery Park City
10282,129,14,4.7,Battery Park City
10301,2466,116,12.71,Silver Lake/St. George
10302,1303,39,14.8,Elm Park
10303,1660,53,13.16,Graniteville/Mariner's Harbor/Port Ivory
10304,2871,198,13.28,New Dorp/Todt Hill
10305,2858,90,13.98,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,3963,143,14.08,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,952,17,13.7,Tottenville
10308,1839,36,13.48,Great Kills
10309,2139,42,13.26,Charleston/Prince's Bay/Woodrow
10310,1581,42,12.93,Port Richmond/Randall Manor/West Brighton
