MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,433,26,6.14,Chelsea/NoMad/West Chelsea
10002,1299,161,8.79,Chinatown/Lower East Side
10003,525,34,4.55,East Village/Gramercy/Greenwich Village
10004,39,1,4.95,Financial District
10005,89,2,4.76,Financial District
10006,39,0,4.73,Financial District
10007,71,3,3.69,TriBeCa
10009,822,69,6.18,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,327,19,4.3,Flatiron/Gramercy/Kips Bay
10011,612,43,5.16,Chelsea
10012,211,9,4.29,Greenwich Village/SoHo
10013,322,21,4.46,Hudson Square/Little Italy/SoHo/TriBeCa
10014,372,29,4.68,Hudson Square/Meatpacking District/West Village
10016,817,50,5.98,Kips Bay/Murray Hill/NoMad
10017,165,8,4.51,East Midtown/Murray Hill
10018,264,5,6.62,Hell's Kitchen/Midtown Manhattan
10019,689,42,6.08,Hell's Kitchen/Midtown Manhattan
10021,626,65,5.48,Lenox Hill/Upper East Side
10022,389,32,5.11,East Midtown
10023,643,54,4.72,Lincoln Square
10024,817,75,5.81,Upper West Side
10025,1515,177,6.33,Manhattan Valley/Morningside Heights/Upper West Side
10026,739,47,9.36,Central Harlem (South)
10027,1166,113,8.73,Central Harlem (South)/Morningside Heights/West Harlem
10028,530,34,5.09,Upper East Side/Yorkville
10029,1995,212,10.87,East Harlem
10030,565,56,10.17,Central Harlem (North)
10031,1503,133,11.11,Hamilton Heights/West Harlem
10032,1734,175,12.06,Washington Heights (South)
10033,1500,121,11.83,Washington Heights (North)/Washington Heights (South)
10034,847,71,9.77,Inwood/Washington Heights (North)
10035,1118,136,12.64,East Harlem
10036,504,40,7.0,Hell's Kitchen/Midtown Manhattan
10037,568,63,10.94,Central Harlem (North)/East Harlem
10038,286,28,6.48,Chinatown/Financial District
10039,602,64,11.24,Central Harlem (North)/Washington Heights (South)
10040,1266,119,12.42,Washington Heights (North)
10044,256,36,10.21,Roosevelt Island
10065,355,28,4.68,Lenox Hill/Upper East Side
10069,68,2,5.05,Lincoln Square
10075,442,45,6.81,Lenox Hill/Upper East Side
10128,712,41,5.1,Upper East Side/Yorkville
10280,64,0,4.5,Battery Park City
10282,84,15,8.54,Battery Park City
10301,1302,106,14.61,Silver Lake/St. George
10302,683,32,18.23,Elm Park
10303,938,47,16.36,Graniteville/Mariner's Harbor/Port Ivory
10304,1508,182,15.59,New Dorp/Todt Hill
10305,1360,80,15.54,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,1563,82,13.51,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,415,15,14.89,Tottenville
10308,699,28,13.43,Great Kills
10309,911,31,13.93,Charleston/Prince's Bay/Woodrow
10310,753,33,14.15,Port Richmond/Randall Manor/West Brighton
10312,1660,59,14.11,Annadale/Rossville
10314,2866,201,14.9,Bloomfield/Freshkills Park
10451,1718,151,14.62,Concourse/Melrose
10452,2712,173,15.18,Concourse/Highbridge
10453,2674,165,16.16,Morris Heights/Mount Hope/University Heights
10454,1266,105,14.72,Mott Haven/Port Morris
10455,1445,111,15.39,Mott Haven
10456,2818,291,14.23,Claremont/Morrisania
10457,2458,187,14.39,Belmont/Claremont/Mount Hope/Tremont
10458,2389,126,15.16,Belmont/Fordham University/Kingsbridge
10459,1657,166,15.03,Charlotte Gardens/Hunts Point
10460,1872,127,15.45,Charlotte Gardens/Tremont/Van Nest/West Farms
10461,1965,140,15.72,Morris Park/Pelham Bay/Westchester Square
10462,2463,183,14.4,Parkchester/Pelham Parkway/Van Nest/Westchester Square
10463,2238,215,12.79,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil
10464,135,9,12.03,City Island
10465,1584,86,15.34,Country Club/Throgs Neck
10466,2591,169,17.32,Edenwald/Wakefield
10467,3795,324,16.21,Allerton/Norwood/Pelham Parkway/Williamsbridge
10468,3083,221,16.11,Fordham/Kingsbridge/University Heights
10469,3222,363,17.96,Allerton/Baychester/Pelham Gardens/Williamsbridge
10470,485,20,15.03,Wakefield/Woodlawn
10471,856,85,13.24,Fieldston/North Riverdale/Riverdale
10472,2201,188,17.5,Soundview
10473,2139,137,15.9,Castle Hill/Clason Point/Soundview
10474,353,21,14.4,Hunts Point
10475,1850,176,16.64,Co-op City/Edenwald
11004,631,68,12.55,Bellerose/Douglaston-Little Neck
