MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,1163,29,6.76,Chelsea/NoMad/West Chelsea
10002,4441,220,10.72,Chinatown/Lower East Side
10003,2054,40,5.43,East Village/Gramercy/Greenwich Village
10004,210,2,6.48,Financial District
10005,300,0,5.49,Financial District
10006,127,1,5.88,Financial District
10007,287,4,5.05,TriBeCa
10009,2716,93,7.8,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,1311,31,5.31,Flatiron/Gramercy/Kips Bay
10011,1983,54,6.12,Chelsea
10012,955,14,6.0,Greenwich Village/SoHo
10013,1250,27,6.2,Hudson Square/Little Italy/SoHo/TriBeCa
10014,1206,29,5.7,Hudson Square/Meatpacking District/West Village
10016,2413,59,6.75,Kips Bay/Murray Hill/NoMad
10017,648,17,6.16,East Midtown/Murray Hill
10018,424,8,6.15,Hell's Kitchen/Midtown Manhattan
10019,1906,57,6.66,Hell's Kitchen/Midtown Manhattan
10021,1759,78,6.22,Lenox Hill/Upper East Side
10022,1291,42,5.99,East Midtown
10023,2108,67,5.75,Lincoln Square
10024,2122,90,5.95,Upper West Side
10025,4022,224,6.73,Manhattan Valley/Morningside Heights/Upper West Side
10026,2037,70,9.9,Central Harlem (South)
10027,3060,142,8.73,Central Harlem (South)/Morningside Heights/West Harlem
10028,1708,44,6.2,Upper East Side/Yorkville
10029,4962,262,11.61,East Harlem
10030,1598,71,10.82,Central Harlem (North)
10031,3673,164,12.31,Hamilton Heights/West Harlem
10032,4388,203,13.17,Washington Heights (South)
10033,3965,143,13.26,Washington Heights (North)/Washington Heights (South)
10034,2865,87,13.44,Inwood/Washington Heights (North)
10035,2437,155,11.93,East Harlem
10036,1440,50,7.52,Hell's Kitchen/Midtown Manhattan
10037,1130,79,10.66,Central Harlem (North)/East Harlem
10038,1038,42,7.85,Chinatown/Financial District
10039,1472,79,11.56,Central Harlem (North)/Washington Heights (South)
10040,3440,140,14.11,Washington Heights (North)
10044,473,38,7.89,Roosevelt Island
10065,1139,33,5.7,Lenox Hill/Upper East Side
10069,310,3,6.55,Lincoln Square
10075,1199,57,7.43,Lenox Hill/Upper East Side
10128,2348,60,6.32,Upper East Side/Yorkville
10280,255,2,5.42,Battery Park City
10282,173,14,5.52,Battery Park City
10301,3545,132,15.56,Silver Lake/St. George
10302,1889,49,17.93,Elm Park
10303,2461,62,16.38,Graniteville/Mariner's Harbor/Port Ivory
10304,4286,232,16.66,New Dorp/Todt Hill
10305,4371,115,17.99,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,5872,189,17.55,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,1445,24,17.39,Tottenville
10308,2816,51,17.24,Great Kills
10309,3373,52,17.38,Charleston/Prince's Bay/Woodrow
10310,2221,46,15.49,Port Richmond/Randall Manor/West Brighton
10312,5827,103,16.75,Annadale/Rossville
10314,8865,297,17.31,Bloomfield/Freshkills Park
10451,3954,171,14.51,Concourse/Melrose
10452,6584,218,16.04,Concourse/Highbridge
10453,6799,203,16.65,Morris Heights/Mount Hope/University Heights
10454,3076,133,14.59,Mott Haven/Port Morris
