MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,418,25,7.12,Chelsea/NoMad/West Chelsea
10002,1228,160,10.24,Chinatown/Lower East Side
10003,514,34,5.55,East Village/Gramercy/Greenwich Village
10004,39,1,6.17,Financial District
10005,79,2,5.36,Financial District
10006,36,0,5.37,Financial District
10007,70,3,4.57,TriBeCa
10009,786,69,7.38,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,309,19,4.92,Flatiron/Gramercy/Kips Bay
10011,590,43,6.07,Chelsea
10012,189,9,4.92,Greenwich Village/SoHo
10013,305,21,5.27,Hudson Square/Little Italy/SoHo/TriBeCa
10014,359,29,5.54,Hudson Square/Meatpacking District/West Village
10016,796,49,7.14,Kips Bay/Murray Hill/NoMad
10017,157,8,5.29,East Midtown/Murray Hill
10018,250,5,7.8,Hell's Kitchen/Midtown Manhattan
10019,666,42,7.14,Hell's Kitchen/Midtown Manhattan
10021,612,64,6.5,Lenox Hill/Upper East Side
10022,378,31,5.94,East Midtown
10023,616,54,5.5,Lincoln Square
10024,795,74,6.85,Upper West Side
10025,1481,176,7.32,Manhattan Valley/Morningside Heights/Upper West Side
10026,714,47,10.97,Central Harlem (South)
10027,1133,113,10.43,Central Harlem (South)/Morningside Heights/West Harlem
10028,516,33,6.01,Upper East Side/Yorkville
10029,1938,212,13.02,East Harlem
10030,551,55,12.07,Central Harlem (North)
10031,1444,131,12.84,Hamilton Heights/West Harlem
10032,1675,174,14.03,Washington Heights (South)
10033,1459,120,13.99,Washington Heights (North)/Washington Heights (South)
10034,801,71,11.16,Inwood/Washington Heights (North)
10035,1096,134,14.73,East Harlem
10036,494,40,8.27,Hell's Kitchen/Midtown Manhattan
10037,560,62,12.73,Central Harlem (North)/East Harlem
10038,273,28,7.73,Chinatown/Financial District
10039,577,64,13.67,Central Harlem (North)/Washington Heights (South)
10040,1224,118,14.37,Washington Heights (North)
10044,252,36,11.83,Roosevelt Island
10065,344,28,5.42,Lenox Hill/Upper East Side
10069,65,2,5.97,Lincoln Square
10075,434,45,8.1,Lenox Hill/Upper East Side
10128,693,41,6.01,Upper East Side/Yorkville
10280,62,0,5.29,Battery Park City
10282,80,15,9.91,Battery Park City
10301,1276,106,16.46,Silver Lake/St. George
10302,661,32,20.53,Elm Park
10303,922,46,18.74,Graniteville/Mariner's Harbor/Port Ivory
10304,1464,182,17.5,New Dorp/Todt Hill
10305,1327,80,17.29,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,1531,82,15.28,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,408,15,16.77,Tottenville
10308,690,28,15.32,Great Kills
10309,898,31,15.81,Charleston/Prince's Bay/Woodrow
10310,737,33,16.06,Port Richmond/Randall Manor/West Brighton
10312,1626,59,16.09,Annadale/Rossville
10314,2804,201,16.86,Bloomfield/Freshkills Park
10451,1671,149,16.73,Concourse/Melrose
10452,2624,170,17.84,Concourse/Highbridge
10453,2594,164,18.69,Morris Heights/Mount Hope/University Heights
10454,1237,105,16.61,Mott Haven/Port Morris
10455,1401,110,17.84,Mott Haven
10456,2744,289,16.48,Claremont/Morrisania
10457,2398,186,16.68,Belmont/Claremont/Mount Hope/Tremont
10458,2296,125,17.37,Belmont/Fordham University/Kingsbridge
10459,1623,166,17.68,Charlotte Gardens/Hunts Point
10460,1806,126,17.81,Charlotte Gardens/Tremont/Van Nest/West Farms
10461,1944,138,17.99,Morris Park/Pelham Bay/Westchester Square
10462,2410,182,16.71,Parkchester/Pelham Parkway/Van Nest/Westchester Square
10463,2191,213,14.6,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil
10464,131,9,13.97,City Island
10465,1563,85,17.43,Country Club/Throgs Neck
10466,2545,168,19.92,Edenwald/Wakefield
10467,3703,318,18.73,Allerton/Norwood/Pelham Parkway/Williamsbridge
10468,2999,220,18.16,Fordham/Kingsbridge/University Heights
10469,3176,359,20.03,Allerton/Baychester/Pelham Gardens/Williamsbridge
10470,480,20,17.02,Wakefield/Woodlawn
