MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
11416,2303,83,17.7,Ozone Park
11417,2854,73,17.99,Ozone Park
11418,3234,104,16.74,Richmond Hill
11419,4581,140,19.64,Richmond Hill/South Ozone Park
11420,4314,130,18.66,South Ozone Park
11421,3708,126,18.45,Woodhaven
11422,2296,86,15.11,Rosedale
11423,2618,127,16.37,Hollis/Holliswood
11426,1440,50,15.91,Bellerose
11427,1859,56,15.94,Bellerose/Hollis Hills/Holliswood
11428,1567,67,16.17,Queens Village
11429,2183,93,15.15,Queens Village
11432,4876,293,16.03,Hillcrest/Jamaica Estates/Jamaica Hills
11433,2515,122,14.98,Jamaica
11434,4579,234,14.31,Airport/South Jamaica/Springfield Gardens/St. Albans
11435,4556,189,16.78,Briarwood/Jamaica
11436,1509,55,16.15,South Jamaica/South Ozone Park
11691,6117,417,16.84,Edgemere/Far Rockaway
11692,1469,98,13.99,Arverne/Edgemere
11693,910,34,14.81,Arverne/Broad Channel
11694,1830,92,15.0,Belle Harbor-Neponsit/Rockaway Park
11697,466,9,13.96,Breezy Point
