MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
11231,1238,43,5.91,Carroll Gardens/Cobble Hill/Red Hook
11232,1784,47,12.12,Sunset Park
11233,3202,164,10.2,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville
11234,5443,219,13.4,Bergen Beach/Flatlands/Marine Park/Mill Basin
11235,6593,377,16.78,Brighton Beach/Manhattan Beach/Sheepshead Bay
11236,5305,335,12.92,Canarsie
11237,2609,116,10.73,Bushwick/East Williamsburg
11238,2015,116,6.21,Clinton Hill/Prospect Heights
11239,1106,105,14.79,East New York
11354,2936,347,11.32,Flushing/Murray Hill
11355,4522,215,13.05,Flushing/Murray Hill/Queensboro Hill
11356,1536,50,13.41,College Point
11357,2308,113,11.86,Whitestone
11358,1714,55,9.94,Auburndale/Murray Hill
11360,904,41,9.79,Bayside (North)
11361,1261,66,9.98,Bayside (North)/Bayside (South)
11362,803,45,10.06,Douglaston-Little Neck
11363,287,7,8.75,Douglaston-Little Neck
11364,1448,43,9.7,Bayside (South)/Oakland Gardens
11365,2211,90,11.27,Auburndale/Fresh Meadows/Pomonok/Utopia
11366,923,29,14.25,Fresh Meadows/Hillcrest
11367,2638,75,13.14,Kew Gardens Hills/Pomonok
11368,8586,466,15.24,Corona/North Corona
11369,3308,197,15.71,Airport/East Elmhurst
11370,2519,73,15.61,Jackson Heights/Rikers Island
11372,4989,293,13.83,Jackson Heights
11373,7004,306,14.31,Elmhurst
11374,2955,113,13.64,Rego Park
11375,3851,225,10.94,Forest Hills
11377,6232,239,13.39,Woodside
11378,2178,76,12.66,Maspeth
11379,2319,132,12.73,Middle Village
11385,6441,160,13.66,Glendale/Ridgewood
11411,1186,50,13.86,Cambria Heights
11412,2436,97,13.96,St. Albans
11413,2445,115,13.44,Laurelton/Rosedale
11414,2065,81,15.79,Hamilton Beach/Howard Beach/Lindenwood
11415,1300,64,12.7,Kew Gardens
11416,2014,76,16.74,Ozone Park
11417,2475,60,16.68,Ozone Park
11418,2788,101,15.56,Richmond Hill
11419,3913,129,18.35,Richmond Hill/South Ozone Park
11420,3718,117,17.42,South Ozone Park
11421,3212,116,17.15,Woodhaven
11422,2025,79,14.28,Rosedale
11423,2364,119,15.64,Hollis/Holliswood
11426,1298,43,15.32,Bellerose
11427,1630,47,14.93,Bellerose/Hollis Hills/Holliswood
11428,1389,64,15.29,Queens Village
11429,1949,84,14.5,Queens Village
11432,4301,272,15.14,Hillcrest/Jamaica Estates/Jamaica Hills
11433,2184,109,14.0,Jamaica
11434,4086,219,13.74,Airport/South Jamaica/Springfield Gardens/St. Albans
11435,3948,171,15.61,Briarwood/Jamaica
11436,1296,51,14.97,South Jamaica/South Ozone Park
11691,5437,398,15.89,Edgemere/Far Rockaway
11692,1327,96,13.4,Arverne/Edgemere
11693,795,31,13.72,Arverne/Broad Channel
11694,1685,91,14.6,Belle Harbor-Neponsit/Rockaway Park
11697,432,7,13.41,Breezy Point
