MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,650,24,4.72,Chelsea/NoMad/West Chelsea
10002,2262,164,6.89,Chinatown/Lower East Side
10003,1136,34,3.5,East Village/Gramercy/Greenwich Village
10004,101,1,4.1,Financial District
10005,180,0,4.0,Financial District
10006,79,1,4.52,Financial District
10007,151,4,3.26,TriBeCa
10009,1492,67,5.05,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,730,24,3.62,Flatiron/Gramercy/Kips Bay
10011,1159,47,4.23,Chelsea
10012,537,9,3.95,Greenwich Village/SoHo
10013,600,19,3.6,Hudson Square/Little Italy/SoHo/TriBeCa
10014,746,26,4.07,Hudson Square/Meatpacking District/West Village
10016,1423,43,4.76,Kips Bay/Murray Hill/NoMad
10017,361,11,4.31,East Midtown/Murray Hill
10018,236,7,4.62,Hell's Kitchen/Midtown Manhattan
10019,1133,44,4.76,Hell's Kitchen/Midtown Manhattan
10021,1067,67,4.5,Lenox Hill/Upper East Side
10022,728,33,4.37,East Midtown
10023,1167,56,3.82,Lincoln Square
10024,1262,75,4.26,Upper West Side
10025,2309,185,4.65,Manhattan Valley/Morningside Heights/Upper West Side
10026,1138,54,6.71,Central Harlem (South)
10027,1725,117,5.95,Central Harlem (South)/Morningside Heights/West Harlem
10028,960,33,4.19,Upper East Side/Yorkville
10029,2842,216,8.14,East Harlem
10030,921,61,7.75,Central Harlem (North)
10031,2240,133,9.12,Hamilton Heights/West Harlem
10032,2663,172,9.73,Washington Heights (South)
10033,2420,120,9.69,Washington Heights (North)/Washington Heights (South)
10034,1486,70,8.59,Inwood/Washington Heights (North)
10035,1528,135,9.02,East Harlem
10036,874,41,5.55,Hell's Kitchen/Midtown Manhattan
10037,658,62,8.04,Central Harlem (North)/East Harlem
10038,549,27,5.12,Chinatown/Financial District
10039,845,68,8.26,Central Harlem (North)/Washington Heights (South)
10040,2005,127,9.91,Washington Heights (North)
10044,325,36,6.44,Roosevelt Island
10065,677,29,4.11,Lenox Hill/Upper East Side
10069,166,3,4.2,Lincoln Square
10075,684,46,5.1,Lenox Hill/Upper East Side
10128,1269,43,4.07,Upper East Side/Yorkville
10280,125,0,3.25,Battery Park City
10282,120,14,4.62,Battery Park City
10301,2166,111,11.84,Silver Lake/St. George
10302,1123,36,13.46,Elm Park
10303,1466,51,12.34,Graniteville/Mariner's Harbor/Port Ivory
10304,2503,189,12.28,New Dorp/Todt Hill
10305,2460,87,12.81,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,3304,128,12.64,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,824,17,12.6,Tottenville
10308,1556,34,12.2,Great Kills
10309,1780,41,11.83,Charleston/Prince's Bay/Woodrow
10310,1356,40,11.77,Port Richmond/Randall Manor/West Brighton
10312,3264,70,11.89,Annadale/Rossville
10314,5156,222,12.53,Bloomfield/Freshkills Park
10451,2379,152,10.93,Concourse/Melrose
