MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,796,24,5.34,Chelsea/NoMad/West Chelsea
10002,2974,173,8.23,Chinatown/Lower East Side
10003,1363,35,4.01,East Village/Gramercy/Greenwich Village
10004,133,1,4.82,Financial District
10005,222,0,4.57,Financial District
10006,99,1,5.21,Financial District
10007,192,4,3.86,TriBeCa
10009,1817,74,5.8,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,901,26,4.11,Flatiron/Gramercy/Kips Bay
10011,1396,47,4.75,Chelsea
10012,633,11,4.38,Greenwich Village/SoHo
10013,799,20,4.42,Hudson Square/Little Italy/SoHo/TriBeCa
10014,875,27,4.52,Hudson Square/Meatpacking District/West Village
10016,1750,44,5.42,Kips Bay/Murray Hill/NoMad
10017,463,14,5.03,East Midtown/Murray Hill
10018,298,7,5.22,Hell's Kitchen/Midtown Manhattan
10019,1352,49,5.26,Hell's Kitchen/Midtown Manhattan
10021,1299,71,5.06,Lenox Hill/Upper East Side
10022,926,36,5.0,East Midtown
10023,1450,57,4.35,Lincoln Square
10024,1532,75,4.79,Upper West Side
10025,2718,190,5.08,Manhattan Valley/Morningside Heights/Upper West Side
10026,1389,53,7.56,Central Harlem (South)
10027,2066,119,6.59,Central Harlem (South)/Morningside Heights/West Harlem
10028,1193,36,4.78,Upper East Side/Yorkville
10029,3387,225,9.0,East Harlem
10030,1108,63,8.59,Central Harlem (North)
10031,2670,140,10.13,Hamilton Heights/West Harlem
10032,3194,181,10.87,Washington Heights (South)
10033,2943,126,11.0,Washington Heights (North)/Washington Heights (South)
10034,1900,75,10.1,Inwood/Washington Heights (North)
10035,1782,138,9.9,East Harlem
10036,1028,40,6.06,Hell's Kitchen/Midtown Manhattan
10037,802,68,8.96,Central Harlem (North)/East Harlem
10038,675,30,5.88,Chinatown/Financial District
10039,1024,70,9.31,Central Harlem (North)/Washington Heights (South)
10040,2397,132,11.09,Washington Heights (North)
10044,377,36,6.9,Roosevelt Island
10065,840,31,4.69,Lenox Hill/Upper East Side
10069,213,3,4.97,Lincoln Square
10075,861,47,5.88,Lenox Hill/Upper East Side
10128,1583,47,4.7,Upper East Side/Yorkville
10280,179,0,4.3,Battery Park City
10282,138,14,4.83,Battery Park City
10301,2667,117,13.27,Silver Lake/St. George
10302,1406,38,15.37,Elm Park
10303,1802,55,13.72,Graniteville/Mariner's Harbor/Port Ivory
10304,3138,205,13.9,New Dorp/Todt Hill
10305,3138,91,14.79,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,4338,154,14.84,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,1064,17,14.55,Tottenville
10308,2045,38,14.33,Great Kills
10309,2421,42,14.33,Charleston/Prince's Bay/Woodrow
10310,1711,44,13.46,Port Richmond/Randall Manor/West Brighton
10312,4317,77,14.11,Annadale/Rossville
10314,6627,252,14.58,Bloomfield/Freshkills Park
10451,2801,153,11.83,Concourse/Melrose
10452,4729,183,13.36,Concourse/Highbridge
10453,4778,176,13.54,Morris Heights/Mount Hope/University Heights
10454,2150,118,11.85,Mott Haven/Port Morris
10455,2386,115,12.33,Mott Haven
10456,4555,294,11.46,Claremont/Morrisania
10457,4059,196,12.27,Belmont/Claremont/Mount Hope/Tremont
10458,4244,137,12.49,Belmont/Fordham University/Kingsbridge
10459,2819,172,11.92,Charlotte Gardens/Hunts Point
10460,3226,141,12.56,Charlotte Gardens/Tremont/Van Nest/West Farms
10461,3347,146,13.03,Morris Park/Pelham Bay/Westchester Square
10462,4223,198,12.07,Parkchester/Pelham Parkway/Van Nest/Westchester Square
10463,3765,236,10.85,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil
10464,249,10,10.64,City Island
10465,2859,96,13.03,Country Club/Throgs Neck
