MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,412,24,8.1,Chelsea/NoMad/West Chelsea
10002,1205,160,11.35,Chinatown/Lower East Side
10003,501,34,6.14,East Village/Gramercy/Greenwich Village
10004,36,1,6.55,Financial District
10005,75,2,5.87,Financial District
10006,34,0,5.87,Financial District
10007,67,3,4.98,TriBeCa
10009,766,69,8.16,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,301,19,5.35,Flatiron/Gramercy/Kips Bay
10011,564,43,6.67,Chelsea
10012,185,9,5.55,Greenwich Village/SoHo
10013,296,21,5.89,Hudson Square/Little Italy/SoHo/TriBeCa
10014,346,28,6.11,Hudson Square/Meatpacking District/West Village
10016,770,49,7.77,Kips Bay/Murray Hill/NoMad
10017,156,8,5.87,East Midtown/Murray Hill
10018,243,5,8.76,Hell's Kitchen/Midtown Manhattan
10019,651,42,7.83,Hell's Kitchen/Midtown Manhattan
10021,605,65,7.2,Lenox Hill/Upper East Side
10022,370,30,6.56,East Midtown
10023,603,53,6.03,Lincoln Square
10024,778,73,7.4,Upper West Side
10025,1463,172,7.97,Manhattan Valley/Morningside Heights/Upper West Side
10026,699,47,11.94,Central Harlem (South)
10027,1119,113,11.48,Central Harlem (South)/Morningside Heights/West Harlem
10028,504,32,6.54,Upper East Side/Yorkville
10029,1917,211,14.39,East Harlem
10030,539,56,13.19,Central Harlem (North)
10031,1427,131,13.92,Hamilton Heights/West Harlem
10032,1655,173,15.27,Washington Heights (South)
10033,1442,120,15.14,Washington Heights (North)/Washington Heights (South)
10034,782,70,12.25,Inwood/Washington Heights (North)
10035,1073,133,16.29,East Harlem
10036,479,39,9.1,Hell's Kitchen/Midtown Manhattan
10037,551,63,13.66,Central Harlem (North)/East Harlem
10038,263,28,8.57,Chinatown/Financial District
10039,563,64,14.87,Central Harlem (North)/Washington Heights (South)
10040,1201,118,15.83,Washington Heights (North)
10044,248,36,12.61,Roosevelt Island
10065,337,28,5.93,Lenox Hill/Upper East Side
10069,63,2,6.41,Lincoln Square
10075,435,45,9.0,Lenox Hill/Upper East Side
10128,679,42,6.6,Upper East Side/Yorkville
10280,61,0,5.87,Battery Park City
10282,78,15,10.99,Battery Park City
10301,1264,106,17.77,Silver Lake/St. George
10302,653,32,21.99,Elm Park
10303,916,45,20.2,Graniteville/Mariner's Harbor/Port Ivory
10304,1441,182,18.54,New Dorp/Todt Hill
10305,1304,80,18.49,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,1514,82,16.47,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,402,15,18.21,Tottenville
10308,675,28,16.6,Great Kills
10309,876,31,17.07,Charleston/Prince's Bay/Woodrow
10310,731,33,17.07,Port Richmond/Randall Manor/West Brighton
10312,1585,59,17.34,Annadale/Rossville
10314,2764,202,18.13,Bloomfield/Freshkills Park
10451,1653,148,18.16,Concourse/Melrose
10452,2588,169,19.23,Concourse/Highbridge
