MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,439,26,6.9,Chelsea/NoMad/West Chelsea
10002,1324,161,8.07,Chinatown/Lower East Side
10003,536,35,3.72,East Village/Gramercy/Greenwich Village
10004,40,1,5.19,Financial District
10005,94,2,4.79,Financial District
10006,39,0,4.81,Financial District
10007,72,3,3.81,TriBeCa
10009,834,69,5.65,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,335,19,3.77,Flatiron/Gramercy/Kips Bay
10011,625,44,4.82,Chelsea
10012,217,9,3.6,Greenwich Village/SoHo
10013,327,21,4.14,Hudson Square/Little Italy/SoHo/TriBeCa
10014,375,29,4.34,Hudson Square/Meatpacking District/West Village
10016,833,50,5.93,Kips Bay/Murray Hill/NoMad
10017,166,8,4.24,East Midtown/Murray Hill
10018,215,5,9.71,Hell's Kitchen/Midtown Manhattan
10019,698,42,5.78,Hell's Kitchen/Midtown Manhattan
10021,634,65,5.25,Lenox Hill/Upper East Side
10022,397,32,5.1,East Midtown
10023,653,54,4.55,Lincoln Square
10024,832,75,5.44,Upper West Side
10025,1536,178,5.89,Manhattan Valley/Morningside Heights/Upper West Side
10026,755,47,8.77,Central Harlem (South)
10027,1182,113,8.19,Central Harlem (South)/Morningside Heights/West Harlem
10028,544,34,4.91,Upper East Side/Yorkville
10029,2029,213,10.43,East Harlem
10030,569,57,9.48,Central Harlem (North)
10031,1521,133,10.7,Hamilton Heights/West Harlem
10032,1754,175,11.89,Washington Heights (South)
10033,1526,121,11.31,Washington Heights (North)/Washington Heights (South)
10034,869,72,9.49,Inwood/Washington Heights (North)
10035,1131,136,12.11,East Harlem
10036,515,40,6.59,Hell's Kitchen/Midtown Manhattan
10037,581,63,11.12,Central Harlem (North)/East Harlem
10038,292,28,5.97,Chinatown/Financial District
10039,619,66,10.97,Central Harlem (North)/Washington Heights (South)
10040,1283,119,11.61,Washington Heights (North)
10044,260,36,9.47,Roosevelt Island
10065,362,28,4.42,Lenox Hill/Upper East Side
10069,69,2,4.3,Lincoln Square
10075,446,45,6.5,Lenox Hill/Upper East Side
10128,715,41,4.67,Upper East Side/Yorkville
10280,64,0,3.84,Battery Park City
10282,85,15,8.13,Battery Park City
10301,1315,107,13.89,Silver Lake/St. George
10302,686,32,17.5,Elm Park
10303,946,47,15.68,Graniteville/Mariner's Harbor/Port Ivory
10304,1530,183,14.5,New Dorp/Todt Hill
10305,1372,80,14.94,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,1580,82,12.83,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,418,15,14.23,Tottenville
10308,710,28,12.49,Great Kills
10309,915,32,13.21,Charleston/Prince's Bay/Woodrow
10310,760,33,13.63,Port Richmond/Randall Manor/West Brighton
10312,1670,59,13.33,Annadale/Rossville
10314,2900,201,14.19,Bloomfield/Freshkills Park
10451,1750,152,14.12,Concourse/Melrose
10452,2752,175,14.9,Concourse/Highbridge
10453,2718,165,15.56,Morris Heights/Mount Hope/University Heights
10454,1282,106,14.56,Mott Haven/Port Morris
10455,1467,111,14.74,Mott Haven
10456,2850,291,14.02,Claremont/Morrisania
10457,2486,187,14.34,Belmont/Claremont/Mount Hope/Tremont
10458,2421,126,14.53,Belmont/Fordham University/Kingsbridge
10459,1675,166,14.4,Charlotte Gardens/Hunts Point
10460,1892,127,14.76,Charlotte Gardens/Tremont/Van Nest/West Farms
10461,1976,141,15.02,Morris Park/Pelham Bay/Westchester Square
10462,2516,183,14.21,Parkchester/Pelham Parkway/Van Nest/Westchester Square
10463,2268,216,12.39,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil
10464,135,9,12.32,City Island
10465,1595,87,14.74,Country Club/Throgs Neck
10466,2620,170,16.83,Edenwald/Wakefield
10467,3822,325,15.41,Allerton/Norwood/Pelham Parkway/Williamsbridge
10468,3122,223,15.48,Fordham/Kingsbridge/University Heights
10469,3247,365,17.28,Allerton/Baychester/Pelham Gardens/Williamsbridge
10470,493,20,15.6,Wakefield/Woodlawn
10471,861,86,12.29,Fieldston/North Riverdale/Riverdale
10472,2221,189,16.66,Soundview
10473,2164,140,15.2,Castle Hill/Clason Point/Soundview
10474,354,21,14.13,Hunts Point
10475,1862,176,16.28,Co-op City/Edenwald
11004,632,68,12.07,Bellerose/Douglaston-Little Neck
11101,734,39,6.93,Astoria (South)/Long Island City/Sunnyside
11102,717,80,8.96,Astoria (North)
11103,664,54,7.52,Astoria (North)/Astoria (South)
11104,558,42,8.84,Sunnyside
11105,556,43,6.78,Ditmars Steinway
11106,779,55,8.77,Astoria (South)
11109,64,2,4.4,Long Island City
11201,823,95,4.6,Brooklyn Heights/DUMBO/Downtown Brooklyn
11203,2249,243,15.24,East Flatbush (North)/East Flatbush (South)
11204,2252,145,15.42,Bensonhurst/Mapleton
11205,823,50,8.3,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene
11206,1816,153,9.39,Williamsburg (South)
11207,2379,216,13.13,Cypress Hills/East New York
11208,2705,250,14.86,Cypress Hills/East New York
11209,1289,117,8.83,Bay Ridge/Fort Hamilton
11210,1883,150,14.67,Flatlands/Midwood
