MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
11238,1439,108,4.84,Clinton Hill/Prospect Heights
11239,778,97,11.96,East New York
11354,2029,315,9.03,Flushing/Murray Hill
11355,2769,181,9.58,Flushing/Murray Hill/Queensboro Hill
11356,1049,45,10.77,College Point
11357,1566,102,9.26,Whitestone
11358,1156,48,7.65,Auburndale/Murray Hill
11360,593,31,7.32,Bayside (North)
11361,837,61,7.6,Bayside (North)/Bayside (South)
11362,563,39,7.93,Douglaston-Little Neck
11363,195,8,6.84,Douglaston-Little Neck
11364,921,36,7.04,Bayside (South)/Oakland Gardens
11365,1583,77,9.18,Auburndale/Fresh Meadows/Pomonok/Utopia
11366,672,27,11.85,Fresh Meadows/Hillcrest
11367,1935,68,10.92,Kew Gardens Hills/Pomonok
11368,6700,443,13.56,Corona/North Corona
11369,2549,188,13.72,Airport/East Elmhurst
11370,1962,66,13.5,Jackson Heights/Rikers Island
11372,3809,270,11.75,Jackson Heights
11373,5188,286,12.06,Elmhurst
11374,2024,99,10.68,Rego Park
11375,2730,193,8.7,Forest Hills
11377,4351,212,10.65,Woodside
11378,1461,75,9.85,Maspeth
11379,1565,118,9.85,Middle Village
11385,4207,140,10.37,Glendale/Ridgewood
11411,935,50,12.51,Cambria Heights
11412,1825,90,12.07,St. Albans
11413,1862,105,11.88,Laurelton/Rosedale
11414,1439,67,12.32,Hamilton Beach/Howard Beach/Lindenwood
11415,953,61,10.43,Kew Gardens
11416,1384,63,13.53,Ozone Park
11417,1617,52,12.6,Ozone Park
11418,1938,94,12.68,Richmond Hill
11419,2412,104,13.85,Richmond Hill/South Ozone Park
11420,2346,101,13.35,South Ozone Park
11421,2150,104,13.64,Woodhaven
11422,1479,69,12.02,Rosedale
11423,1709,115,13.21,Hollis/Holliswood
11426,909,38,12.46,Bellerose
11427,1151,43,12.41,Bellerose/Hollis Hills/Holliswood
11428,1012,59,13.17,Queens Village
11429,1456,78,12.52,Queens Village
11432,3066,246,12.36,Hillcrest/Jamaica Estates/Jamaica Hills
11433,1577,96,11.88,Jamaica
11434,3045,207,12.04,Airport/South Jamaica/Springfield Gardens/St. Albans
11435,2746,161,12.53,Briarwood/Jamaica
11436,901,50,12.33,South Jamaica/South Ozone Park
11691,4118,383,13.76,Edgemere/Far Rockaway
11692,951,94,11.04,Arverne/Edgemere
11693,540,29,10.71,Arverne/Broad Channel
11694,1274,87,12.43,Belle Harbor-Neponsit/Rockaway Park
11697,355,6,11.87,Breezy Point
