MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,1148,29,6.76,Chelsea/NoMad/West Chelsea
10002,4420,219,10.67,Chinatown/Lower East Side
10003,2034,40,5.39,East Village/Gramercy/Greenwich Village
10004,210,2,6.51,Financial District
10005,300,0,5.51,Financial District
10006,127,1,5.9,Financial District
10007,286,4,5.01,TriBeCa
10009,2693,93,7.77,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,1305,31,5.3,Flatiron/Gramercy/Kips Bay
10011,1974,54,6.08,Chelsea
10012,952,13,5.97,Greenwich Village/SoHo
10013,1242,27,6.15,Hudson Square/Little Italy/SoHo/TriBeCa
10014,1199,28,5.66,Hudson Square/Meatpacking District/West Village
10016,2406,59,6.75,Kips Bay/Murray Hill/NoMad
10017,645,16,6.16,East Midtown/Murray Hill
10018,422,8,6.13,Hell's Kitchen/Midtown Manhattan
10019,1889,57,6.63,Hell's Kitchen/Midtown Manhattan
10021,1749,78,6.2,Lenox Hill/Upper East Side
10022,1282,42,5.99,East Midtown
10023,2099,66,5.74,Lincoln Square
10024,2114,90,5.93,Upper West Side
10025,3983,224,6.69,Manhattan Valley/Morningside Heights/Upper West Side
10026,2032,70,9.9,Central Harlem (South)
10027,3046,141,8.7,Central Harlem (South)/Morningside Heights/West Harlem
10028,1696,44,6.19,Upper East Side/Yorkville
10029,4928,261,11.57,East Harlem
10030,1588,71,10.76,Central Harlem (North)
10031,3653,164,12.27,Hamilton Heights/West Harlem
10032,4352,203,13.13,Washington Heights (South)
10033,3939,142,13.22,Washington Heights (North)/Washington Heights (South)
10034,2844,87,13.38,Inwood/Washington Heights (North)
10035,2421,155,11.9,East Harlem
10036,1432,50,7.5,Hell's Kitchen/Midtown Manhattan
10037,1120,79,10.69,Central Harlem (North)/East Harlem
10038,1031,42,7.81,Chinatown/Financial District
10039,1464,77,11.51,Central Harlem (North)/Washington Heights (South)
10040,3427,140,14.1,Washington Heights (North)
10044,473,38,7.89,Roosevelt Island
10065,1137,33,5.67,Lenox Hill/Upper East Side
10069,309,3,6.54,Lincoln Square
10075,1194,57,7.43,Lenox Hill/Upper East Side
10128,2337,60,6.31,Upper East Side/Yorkville
10280,257,2,5.43,Battery Park City
10282,177,14,5.53,Battery Park City
10301,3532,132,15.53,Silver Lake/St. George
10302,1877,49,17.93,Elm Park
10303,2448,62,16.35,Graniteville/Mariner's Harbor/Port Ivory
10304,4267,232,16.64,New Dorp/Todt Hill
10305,4359,115,17.95,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,5846,188,17.51,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,1442,23,17.39,Tottenville
10308,2798,51,17.21,Great Kills
10309,3363,51,17.33,Charleston/Prince's Bay/Woodrow
10310,2221,46,15.49,Port Richmond/Randall Manor/West Brighton
10312,5798,102,16.71,Annadale/Rossville
10314,8827,295,17.3,Bloomfield/Freshkills Park
10451,3929,171,14.45,Concourse/Melrose
10452,6537,217,15.99,Concourse/Highbridge
10453,6766,203,16.62,Morris Heights/Mount Hope/University Heights
10454,3065,132,14.57,Mott Haven/Port Morris
10455,3376,139,15.01,Mott Haven
10456,6441,321,14.12,Claremont/Morrisania
10457,5843,226,15.25,Belmont/Claremont/Mount Hope/Tremont
10458,6296,166,15.92,Belmont/Fordham University/Kingsbridge
10459,4003,197,14.78,Charlotte Gardens/Hunts Point
10460,4673,164,15.7,Charlotte Gardens/Tremont/Van Nest/West Farms
10461,4666,168,16.09,Morris Park/Pelham Bay/Westchester Square
10462,6185,220,15.28,Parkchester/Pelham Parkway/Van Nest/Westchester Square
10463,5266,261,13.42,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil
10464,318,12,12.27,City Island
10465,3921,123,15.89,Country Club/Throgs Neck
10466,5401,193,15.15,Edenwald/Wakefield
10467,8592,403,15.53,Allerton/Norwood/Pelham Parkway/Williamsbridge
10468,7145,258,17.28,Fordham/Kingsbridge/University Heights
10469,5794,407,15.25,Allerton/Baychester/Pelham Gardens/Williamsbridge
10470,1305,34,16.02,Wakefield/Woodlawn
10471,1766,111,11.88,Fieldston/North Riverdale/Riverdale
10472,5401,238,16.0,Soundview
10473,5115,189,15.53,Castle Hill/Clason Point/Soundview
10474,878,25,15.15,Hunts Point
10475,3159,216,13.59,Co-op City/Edenwald
11004,1219,80,12.28,Bellerose/Douglaston-Little Neck
11101,2160,52,8.6,Astoria (South)/Long Island City/Sunnyside
11102,2084,112,11.05,Astoria (North)
11103,2107,74,10.2,Astoria (North)/Astoria (South)
11104,1508,52,10.37,Sunnyside
11105,1969,66,10.47,Ditmars Steinway
11106,2306,75,10.82,Astoria (South)
11109,277,3,6.63,Long Island City
11201,2181,105,5.35,Brooklyn Heights/DUMBO/Downtown Brooklyn
11203,4585,266,13.19,East Flatbush (North)/East Flatbush (South)
11204,6040,196,16.46,Bensonhurst/Mapleton
11205,2214,64,8.95,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene
11206,5246,205,11.45,Williamsburg (South)
11207,6322,278,13.82,Cypress Hills/East New York
11208,7670,317,16.63,Cypress Hills/East New York
11209,4228,155,11.5,Bay Ridge/Fort Hamilton
11210,4521,186,14.76,Flatlands/Midwood
