MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,1172,29,6.82,Chelsea/NoMad/West Chelsea
10002,4479,220,10.8,Chinatown/Lower East Side
10003,2077,41,5.52,East Village/Gramercy/Greenwich Village
10004,210,2,6.42,Financial District
10005,302,0,5.5,Financial District
10006,127,1,5.92,Financial District
10007,289,4,5.09,TriBeCa
10009,2742,94,7.91,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,1320,31,5.33,Flatiron/Gramercy/Kips Bay
10011,1996,55,6.15,Chelsea
10012,964,14,6.07,Greenwich Village/SoHo
10013,1260,27,6.28,Hudson Square/Little Italy/SoHo/TriBeCa
10014,1212,29,5.74,Hudson Square/Meatpacking District/West Village
10016,2424,59,6.78,Kips Bay/Murray Hill/NoMad
10017,650,17,6.17,East Midtown/Murray Hill
10018,425,8,6.15,Hell's Kitchen/Midtown Manhattan
10019,1921,57,6.72,Hell's Kitchen/Midtown Manhattan
10021,1771,78,6.27,Lenox Hill/Upper East Side
10022,1296,42,6.02,East Midtown
10023,2122,68,5.79,Lincoln Square
10024,2133,90,6.0,Upper West Side
10025,4048,225,6.8,Manhattan Valley/Morningside Heights/Upper West Side
10026,2055,70,9.98,Central Harlem (South)
10027,3070,142,8.76,Central Harlem (South)/Morningside Heights/West Harlem
10028,1718,44,6.26,Upper East Side/Yorkville
10029,4997,262,11.68,East Harlem
10030,1610,71,10.88,Central Harlem (North)
10031,3704,164,12.39,Hamilton Heights/West Harlem
10032,4402,203,13.23,Washington Heights (South)
10033,3983,143,13.33,Washington Heights (North)/Washington Heights (South)
10034,2890,87,13.58,Inwood/Washington Heights (North)
10035,2454,156,12.01,East Harlem
10036,1443,50,7.52,Hell's Kitchen/Midtown Manhattan
10037,1138,81,10.71,Central Harlem (North)/East Harlem
10038,1045,42,7.88,Chinatown/Financial District
10039,1495,79,11.73,Central Harlem (North)/Washington Heights (South)
10040,3451,140,14.13,Washington Heights (North)
10044,476,38,7.91,Roosevelt Island
10065,1143,33,5.7,Lenox Hill/Upper East Side
10069,310,3,6.54,Lincoln Square
10075,1203,57,7.48,Lenox Hill/Upper East Side
10128,2363,62,6.35,Upper East Side/Yorkville
10280,256,2,5.42,Battery Park City
10282,174,14,5.58,Battery Park City
