MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,1047,28,6.45,Chelsea/NoMad/West Chelsea
10002,3971,201,10.01,Chinatown/Lower East Side
10003,1830,38,5.03,East Village/Gramercy/Greenwich Village
10004,194,2,6.32,Financial District
10005,275,0,5.2,Financial District
10006,119,1,5.8,Financial District
10007,260,4,4.8,TriBeCa
10009,2411,87,7.18,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,1212,31,5.12,Flatiron/Gramercy/Kips Bay
10011,1799,51,5.74,Chelsea
10012,866,12,5.62,Greenwich Village/SoHo
10013,1119,24,5.8,Hudson Square/Little Italy/SoHo/TriBeCa
10014,1091,28,5.34,Hudson Square/Meatpacking District/West Village
10016,2187,52,6.36,Kips Bay/Murray Hill/NoMad
10017,593,15,5.89,East Midtown/Murray Hill
10018,400,7,6.17,Hell's Kitchen/Midtown Manhattan
10019,1711,52,6.29,Hell's Kitchen/Midtown Manhattan
10021,1614,74,5.92,Lenox Hill/Upper East Side
10022,1184,40,5.82,East Midtown
10023,1896,60,5.39,Lincoln Square
10024,1941,84,5.68,Upper West Side
10025,3612,208,6.31,Manhattan Valley/Morningside Heights/Upper West Side
10026,1851,66,9.36,Central Harlem (South)
10027,2771,131,8.24,Central Harlem (South)/Morningside Heights/West Harlem
10028,1556,42,5.87,Upper East Side/Yorkville
10029,4480,246,11.01,East Harlem
10030,1444,64,10.25,Central Harlem (North)
10031,3328,157,11.68,Hamilton Heights/West Harlem
10032,4027,196,12.64,Washington Heights (South)
10033,3670,138,12.78,Washington Heights (North)/Washington Heights (South)
10034,2577,80,12.68,Inwood/Washington Heights (North)
10035,2206,149,11.33,East Harlem
10036,1336,48,7.31,Hell's Kitchen/Midtown Manhattan
10037,1019,76,10.3,Central Harlem (North)/East Harlem
10038,944,37,7.46,Chinatown/Financial District
10039,1319,75,10.94,Central Harlem (North)/Washington Heights (South)
10040,3108,137,13.33,Washington Heights (North)
10044,449,38,7.72,Roosevelt Island
10065,1061,33,5.48,Lenox Hill/Upper East Side
10069,283,3,6.14,Lincoln Square
10075,1095,52,7.08,Lenox Hill/Upper East Side
10128,2108,55,5.88,Upper East Side/Yorkville
10280,231,2,5.08,Battery Park City
10282,163,14,5.42,Battery Park City
10301,3312,129,15.08,Silver Lake/St. George
10302,1753,46,17.36,Elm Park
10303,2246,60,15.58,Graniteville/Mariner's Harbor/Port Ivory
