MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,455,26,5.77,Chelsea/NoMad/West Chelsea
10002,1357,161,6.77,Chinatown/Lower East Side
10003,573,35,3.13,East Village/Gramercy/Greenwich Village
10004,43,1,4.47,Financial District
10005,106,2,4.36,Financial District
10006,46,0,4.69,Financial District
10007,75,3,3.06,TriBeCa
10009,872,70,4.79,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,356,19,3.32,Flatiron/Gramercy/Kips Bay
10011,651,44,4.08,Chelsea
10012,234,9,3.04,Greenwich Village/SoHo
10013,337,21,3.34,Hudson Square/Little Italy/SoHo/TriBeCa
10014,394,30,3.75,Hudson Square/Meatpacking District/West Village
10016,869,50,5.11,Kips Bay/Murray Hill/NoMad
10017,171,8,3.67,East Midtown/Murray Hill
10018,206,5,7.55,Hell's Kitchen/Midtown Manhattan
10019,728,42,4.97,Hell's Kitchen/Midtown Manhattan
10021,665,65,4.63,Lenox Hill/Upper East Side
10022,414,32,4.38,East Midtown
10023,675,53,3.84,Lincoln Square
10024,866,75,4.58,Upper West Side
10025,1598,178,4.8,Manhattan Valley/Morningside Heights/Upper West Side
10026,786,48,7.44,Central Harlem (South)
10027,1226,113,6.46,Central Harlem (South)/Morningside Heights/West Harlem
10028,566,34,4.25,Upper East Side/Yorkville
10029,2086,212,9.21,East Harlem
10030,587,57,8.15,Central Harlem (North)
10031,1568,132,9.56,Hamilton Heights/West Harlem
10032,1804,176,10.32,Washington Heights (South)
10033,1566,122,9.86,Washington Heights (North)/Washington Heights (South)
10034,893,72,8.37,Inwood/Washington Heights (North)
10035,1146,138,10.33,East Harlem
10036,532,40,5.66,Hell's Kitchen/Midtown Manhattan
10037,600,65,9.95,Central Harlem (North)/East Harlem
10038,318,28,5.08,Chinatown/Financial District
10039,624,66,9.5,Central Harlem (North)/Washington Heights (South)
10040,1328,120,10.28,Washington Heights (North)
10044,263,36,8.08,Roosevelt Island
10065,380,28,3.86,Lenox Hill/Upper East Side
10069,74,2,3.5,Lincoln Square
10075,461,45,5.57,Lenox Hill/Upper East Side
10128,741,41,4.01,Upper East Side/Yorkville
10280,64,0,3.07,Battery Park City
10282,86,15,6.51,Battery Park City
10301,1357,107,12.29,Silver Lake/St. George
10302,698,32,14.98,Elm Park
10303,958,47,13.97,Graniteville/Mariner's Harbor/Port Ivory
10304,1571,182,13.15,New Dorp/Todt Hill
10305,1403,81,13.26,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,1630,83,11.24,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,429,15,12.5,Tottenville
10308,741,28,11.1,Great Kills
10309,959,32,11.81,Charleston/Prince's Bay/Woodrow
10310,797,34,12.15,Port Richmond/Randall Manor/West Brighton
10312,1728,59,11.68,Annadale/Rossville
10314,2993,202,12.54,Bloomfield/Freshkills Park
10451,1786,153,12.58,Concourse/Melrose
10452,2857,178,13.39,Concourse/Highbridge
10453,2795,167,13.72,Morris Heights/Mount Hope/University Heights
10454,1302,106,12.85,Mott Haven/Port Morris
10455,1498,111,13.2,Mott Haven
10456,2929,299,12.3,Claremont/Morrisania
10457,2547,189,12.75,Belmont/Claremont/Mount Hope/Tremont
10458,2470,127,12.59,Belmont/Fordham University/Kingsbridge
10459,1730,167,12.61,Charlotte Gardens/Hunts Point
10460,1929,130,12.96,Charlotte Gardens/Tremont/Van Nest/West Farms
10461,2027,141,13.35,Morris Park/Pelham Bay/Westchester Square
10462,2578,184,12.53,Parkchester/Pelham Parkway/Van Nest/Westchester Square
10463,2332,216,10.83,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil
10464,136,9,10.93,City Island
10465,1632,90,12.97,Country Club/Throgs Neck
10466,2660,171,14.78,Edenwald/Wakefield
10467,3899,333,13.52,Allerton/Norwood/Pelham Parkway/Williamsbridge
10468,3193,225,13.92,Fordham/Kingsbridge/University Heights
10469,3281,369,15.27,Allerton/Baychester/Pelham Gardens/Williamsbridge
10470,507,21,13.58,Wakefield/Woodlawn
10471,880,88,10.83,Fieldston/North Riverdale/Riverdale
10472,2270,191,14.05,Soundview
10473,2203,139,13.36,Castle Hill/Clason Point/Soundview
10474,348,21,12.03,Hunts Point
10475,1890,177,14.28,Co-op City/Edenwald
11004,645,68,10.69,Bellerose/Douglaston-Little Neck
11101,764,39,5.94,Astoria (South)/Long Island City/Sunnyside
11102,742,81,7.84,Astoria (North)
11103,703,54,6.75,Astoria (North)/Astoria (South)
11104,572,42,7.77,Sunnyside
11105,588,43,6.17,Ditmars Steinway
11106,799,55,7.69,Astoria (South)
11109,65,2,3.68,Long Island City
11201,841,95,3.89,Brooklyn Heights/DUMBO/Downtown Brooklyn
11203,2302,245,13.41,East Flatbush (North)/East Flatbush (South)
