MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,440,26,7.18,Chelsea/NoMad/West Chelsea
10002,1318,161,8.33,Chinatown/Lower East Side
10003,534,35,3.91,East Village/Gramercy/Greenwich Village
10004,40,1,5.33,Financial District
10005,94,2,4.91,Financial District
10006,39,0,4.97,Financial District
10007,72,3,3.91,TriBeCa
10009,832,69,5.86,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,331,19,3.85,Flatiron/Gramercy/Kips Bay
10011,620,44,4.92,Chelsea
10012,218,9,3.84,Greenwich Village/SoHo
10013,326,21,4.29,Hudson Square/Little Italy/SoHo/TriBeCa
10014,374,29,4.45,Hudson Square/Meatpacking District/West Village
10016,831,50,6.08,Kips Bay/Murray Hill/NoMad
10017,165,8,4.3,East Midtown/Murray Hill
10018,215,5,9.98,Hell's Kitchen/Midtown Manhattan
10019,695,42,5.89,Hell's Kitchen/Midtown Manhattan
10021,631,65,5.37,Lenox Hill/Upper East Side
10022,396,32,5.21,East Midtown
10023,651,54,4.67,Lincoln Square
10024,830,75,5.57,Upper West Side
10025,1529,178,6.05,Manhattan Valley/Morningside Heights/Upper West Side
10026,751,47,8.94,Central Harlem (South)
10027,1176,113,8.42,Central Harlem (South)/Morningside Heights/West Harlem
10028,544,34,5.03,Upper East Side/Yorkville
10029,2022,213,10.64,East Harlem
10030,567,57,9.63,Central Harlem (North)
10031,1515,133,10.91,Hamilton Heights/West Harlem
10032,1746,175,12.21,Washington Heights (South)
10033,1520,121,11.55,Washington Heights (North)/Washington Heights (South)
10034,867,71,9.7,Inwood/Washington Heights (North)
10035,1128,136,12.33,East Harlem
10036,514,40,6.75,Hell's Kitchen/Midtown Manhattan
10037,577,63,11.19,Central Harlem (North)/East Harlem
10038,291,28,6.14,Chinatown/Financial District
10039,612,66,11.19,Central Harlem (North)/Washington Heights (South)
10040,1279,119,11.81,Washington Heights (North)
10044,258,36,9.65,Roosevelt Island
10065,359,28,4.49,Lenox Hill/Upper East Side
10069,69,2,4.42,Lincoln Square
10075,448,45,6.7,Lenox Hill/Upper East Side
10128,714,41,4.79,Upper East Side/Yorkville
10280,64,0,3.95,Battery Park City
10282,84,15,8.24,Battery Park City
10301,1314,107,14.2,Silver Lake/St. George
10302,686,32,17.84,Elm Park
10303,943,47,15.97,Graniteville/Mariner's Harbor/Port Ivory
10304,1523,183,15.04,New Dorp/Todt Hill
10305,1369,80,15.19,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,1577,82,13.06,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,418,15,14.46,Tottenville
10308,704,28,12.7,Great Kills
10309,914,31,13.45,Charleston/Prince's Bay/Woodrow
10310,759,33,13.93,Port Richmond/Randall Manor/West Brighton
10312,1666,59,13.55,Annadale/Rossville
10314,2891,201,14.46,Bloomfield/Freshkills Park
10451,1737,152,14.35,Concourse/Melrose
10452,2738,175,15.13,Concourse/Highbridge
10453,2706,165,15.83,Morris Heights/Mount Hope/University Heights
10454,1279,105,14.87,Mott Haven/Port Morris
10455,1465,111,15.05,Mott Haven
10456,2837,291,14.25,Claremont/Morrisania
10457,2477,187,14.61,Belmont/Claremont/Mount Hope/Tremont
10458,2413,126,14.85,Belmont/Fordham University/Kingsbridge
10459,1665,166,14.65,Charlotte Gardens/Hunts Point
10460,1885,127,15.03,Charlotte Gardens/Tremont/Van Nest/West Farms
10461,1970,141,15.27,Morris Park/Pelham Bay/Westchester Square
10462,2500,183,14.44,Parkchester/Pelham Parkway/Van Nest/Westchester Square
10463,2255,216,12.61,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil
10464,135,9,12.45,City Island
10465,1593,87,15.02,Country Club/Throgs Neck
10466,2612,170,17.13,Edenwald/Wakefield
10467,3812,324,15.71,Allerton/Norwood/Pelham Parkway/Williamsbridge
10468,3116,221,15.77,Fordham/Kingsbridge/University Heights
10469,3242,364,17.56,Allerton/Baychester/Pelham Gardens/Williamsbridge
10470,492,20,15.89,Wakefield/Woodlawn
10471,860,86,12.51,Fieldston/North Riverdale/Riverdale
10472,2214,189,16.97,Soundview
10473,2162,138,15.53,Castle Hill/Clason Point/Soundview
10474,353,21,14.4,Hunts Point
10475,1861,176,16.6,Co-op City/Edenwald
11004,633,68,12.28,Bellerose/Douglaston-Little Neck
11101,731,40,7.11,Astoria (South)/Long Island City/Sunnyside
11102,714,80,9.13,Astoria (North)
11103,659,54,7.64,Astoria (North)/Astoria (South)
11104,558,42,9.01,Sunnyside
11105,551,43,6.86,Ditmars Steinway
11106,775,55,8.93,Astoria (South)
11109,63,2,4.42,Long Island City
11201,818,95,4.7,Brooklyn Heights/DUMBO/Downtown Brooklyn
11203,2249,243,15.49,East Flatbush (North)/East Flatbush (South)
11204,2247,145,15.6,Bensonhurst/Mapleton
11205,821,50,8.56,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene
11206,1812,153,9.58,Williamsburg (South)
11207,2378,216,13.39,Cypress Hills/East New York
11208,2696,250,15.08,Cypress Hills/East New York
