MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,1021,27,6.3,Chelsea/NoMad/West Chelsea
10002,3883,199,9.85,Chinatown/Lower East Side
10003,1796,37,4.93,East Village/Gramercy/Greenwich Village
10004,192,2,6.27,Financial District
10005,273,0,5.16,Financial District
10006,119,1,5.84,Financial District
10007,253,4,4.7,TriBeCa
10009,2366,87,7.06,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,1190,31,5.05,Flatiron/Gramercy/Kips Bay
10011,1763,51,5.64,Chelsea
10012,853,12,5.54,Greenwich Village/SoHo
10013,1098,24,5.72,Hudson Square/Little Italy/SoHo/TriBeCa
10014,1078,27,5.28,Hudson Square/Meatpacking District/West Village
10016,2162,52,6.32,Kips Bay/Murray Hill/NoMad
10017,587,15,5.86,East Midtown/Murray Hill
10018,393,7,6.11,Hell's Kitchen/Midtown Manhattan
10019,1691,51,6.22,Hell's Kitchen/Midtown Manhattan
10021,1594,74,5.86,Lenox Hill/Upper East Side
10022,1155,40,5.73,East Midtown
10023,1855,60,5.26,Lincoln Square
10024,1912,83,5.61,Upper West Side
10025,3548,204,6.2,Manhattan Valley/Morningside Heights/Upper West Side
10026,1805,63,9.11,Central Harlem (South)
10027,2717,130,8.08,Central Harlem (South)/Morningside Heights/West Harlem
10028,1531,41,5.8,Upper East Side/Yorkville
10029,4365,246,10.78,East Harlem
10030,1420,64,10.14,Central Harlem (North)
10031,3283,156,11.55,Hamilton Heights/West Harlem
10032,3981,196,12.53,Washington Heights (South)
10033,3618,137,12.64,Washington Heights (North)/Washington Heights (South)
10034,2524,79,12.45,Inwood/Washington Heights (North)
10035,2165,147,11.15,East Harlem
10036,1324,47,7.24,Hell's Kitchen/Midtown Manhattan
10037,999,76,10.17,Central Harlem (North)/East Harlem
10038,922,35,7.29,Chinatown/Financial District
10039,1298,75,10.77,Central Harlem (North)/Washington Heights (South)
10040,3048,135,13.07,Washington Heights (North)
10044,445,38,7.69,Roosevelt Island
10065,1046,33,5.43,Lenox Hill/Upper East Side
10069,277,3,6.07,Lincoln Square
10075,1079,52,6.99,Lenox Hill/Upper East Side
10128,2081,55,5.81,Upper East Side/Yorkville
10280,225,2,4.95,Battery Park City
10282,161,14,5.35,Battery Park City
