MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,442,26,7.22,Chelsea/NoMad/West Chelsea
10002,1319,161,8.33,Chinatown/Lower East Side
10003,535,35,3.91,East Village/Gramercy/Greenwich Village
10004,40,1,5.33,Financial District
10005,94,2,4.91,Financial District
10006,39,0,4.97,Financial District
10007,72,3,3.91,TriBeCa
10009,833,69,5.87,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,332,19,3.86,Flatiron/Gramercy/Kips Bay
10011,624,44,4.95,Chelsea
10012,219,9,3.86,Greenwich Village/SoHo
10013,327,21,4.3,Hudson Square/Little Italy/SoHo/TriBeCa
10014,374,29,4.45,Hudson Square/Meatpacking District/West Village
10016,833,50,6.1,Kips Bay/Murray Hill/NoMad
10017,166,8,4.32,East Midtown/Murray Hill
10018,213,5,9.89,Hell's Kitchen/Midtown Manhattan
10019,697,42,5.91,Hell's Kitchen/Midtown Manhattan
10021,633,65,5.39,Lenox Hill/Upper East Side
10022,397,32,5.22,East Midtown
10023,651,54,4.67,Lincoln Square
10024,831,75,5.58,Upper West Side
10025,1533,178,6.06,Manhattan Valley/Morningside Heights/Upper West Side
10026,754,47,8.98,Central Harlem (South)
10027,1180,113,8.45,Central Harlem (South)/Morningside Heights/West Harlem
10028,545,34,5.04,Upper East Side/Yorkville
10029,2024,213,10.65,East Harlem
10030,568,57,9.65,Central Harlem (North)
10031,1516,133,10.92,Hamilton Heights/West Harlem
10032,1750,175,12.23,Washington Heights (South)
10033,1523,121,11.58,Washington Heights (North)/Washington Heights (South)
10034,868,71,9.71,Inwood/Washington Heights (North)
10035,1130,136,12.35,East Harlem
10036,514,40,6.75,Hell's Kitchen/Midtown Manhattan
10037,579,63,11.23,Central Harlem (North)/East Harlem
10038,291,28,6.14,Chinatown/Financial District
10039,614,66,11.23,Central Harlem (North)/Washington Heights (South)
10040,1280,119,11.82,Washington Heights (North)
10044,258,36,9.65,Roosevelt Island
10065,360,28,4.5,Lenox Hill/Upper East Side
