MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,813,24,5.41,Chelsea/NoMad/West Chelsea
10002,3023,174,8.33,Chinatown/Lower East Side
10003,1380,35,4.04,East Village/Gramercy/Greenwich Village
10004,141,1,5.05,Financial District
10005,227,0,4.66,Financial District
10006,100,1,5.24,Financial District
10007,194,4,3.88,TriBeCa
10009,1846,75,5.85,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,913,26,4.14,Flatiron/Gramercy/Kips Bay
10011,1409,47,4.78,Chelsea
10012,637,11,4.41,Greenwich Village/SoHo
10013,808,20,4.46,Hudson Square/Little Italy/SoHo/TriBeCa
10014,880,27,4.54,Hudson Square/Meatpacking District/West Village
10016,1768,44,5.47,Kips Bay/Murray Hill/NoMad
10017,468,14,5.06,East Midtown/Murray Hill
10018,301,7,5.26,Hell's Kitchen/Midtown Manhattan
10019,1358,49,5.26,Hell's Kitchen/Midtown Manhattan
10021,1311,71,5.1,Lenox Hill/Upper East Side
10022,937,36,5.03,East Midtown
10023,1465,57,4.4,Lincoln Square
10024,1543,76,4.82,Upper West Side
10025,2748,192,5.12,Manhattan Valley/Morningside Heights/Upper West Side
10026,1411,53,7.61,Central Harlem (South)
10027,2093,119,6.67,Central Harlem (South)/Morningside Heights/West Harlem
10028,1217,36,4.86,Upper East Side/Yorkville
10029,3424,225,9.08,East Harlem
10030,1124,63,8.66,Central Harlem (North)
10031,2692,141,10.22,Hamilton Heights/West Harlem
10032,3229,181,10.96,Washington Heights (South)
10033,2976,126,11.11,Washington Heights (North)/Washington Heights (South)
10034,1926,75,10.19,Inwood/Washington Heights (North)
10035,1788,139,9.92,East Harlem
10036,1038,40,6.1,Hell's Kitchen/Midtown Manhattan
10037,809,69,9.02,Central Harlem (North)/East Harlem
10038,679,30,5.92,Chinatown/Financial District
10039,1030,70,9.33,Central Harlem (North)/Washington Heights (South)
10040,2420,132,11.16,Washington Heights (North)
10044,379,36,6.89,Roosevelt Island
10065,842,31,4.7,Lenox Hill/Upper East Side
10069,214,3,5.04,Lincoln Square
10075,867,47,5.94,Lenox Hill/Upper East Side
10128,1608,47,4.73,Upper East Side/Yorkville
10280,182,0,4.35,Battery Park City
10282,138,14,4.8,Battery Park City
