MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,594,23,4.54,Chelsea/NoMad/West Chelsea
10002,1969,162,6.3,Chinatown/Lower East Side
10003,1022,33,3.26,East Village/Gramercy/Greenwich Village
10004,89,1,4.01,Financial District
10005,159,0,3.79,Financial District
10006,71,1,4.28,Financial District
10007,138,4,3.15,TriBeCa
10009,1349,66,4.78,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,669,23,3.47,Flatiron/Gramercy/Kips Bay
10011,1071,47,4.05,Chelsea
10012,486,9,3.71,Greenwich Village/SoHo
10013,527,19,3.29,Hudson Square/Little Italy/SoHo/TriBeCa
10014,676,26,3.9,Hudson Square/Meatpacking District/West Village
10016,1262,42,4.45,Kips Bay/Murray Hill/NoMad
10017,305,11,3.87,East Midtown/Murray Hill
10018,214,7,4.5,Hell's Kitchen/Midtown Manhattan
10019,1053,42,4.61,Hell's Kitchen/Midtown Manhattan
10021,958,68,4.25,Lenox Hill/Upper East Side
10022,647,32,4.17,East Midtown
10023,1041,55,3.57,Lincoln Square
10024,1150,74,4.09,Upper West Side
10025,2131,180,4.45,Manhattan Valley/Morningside Heights/Upper West Side
10026,1081,54,6.59,Central Harlem (South)
10027,1636,116,5.83,Central Harlem (South)/Morningside Heights/West Harlem
10028,855,33,3.91,Upper East Side/Yorkville
10029,2646,215,7.96,East Harlem
10030,861,62,7.62,Central Harlem (North)
10031,2080,132,8.84,Hamilton Heights/West Harlem
10032,2473,172,9.42,Washington Heights (South)
10033,2216,121,9.24,Washington Heights (North)/Washington Heights (South)
10034,1320,71,8.06,Inwood/Washington Heights (North)
10035,1425,135,8.82,East Harlem
10036,806,41,5.39,Hell's Kitchen/Midtown Manhattan
10037,624,61,7.99,Central Harlem (North)/East Harlem
10038,504,26,4.95,Chinatown/Financial District
10039,779,65,8.05,Central Harlem (North)/Washington Heights (South)
10040,1849,127,9.55,Washington Heights (North)
10044,312,36,6.59,Roosevelt Island
10065,613,28,3.88,Lenox Hill/Upper East Side
10069,144,3,3.87,Lincoln Square
10075,625,45,4.91,Lenox Hill/Upper East Side
10128,1148,43,3.84,Upper East Side/Yorkville
10280,112,0,3.13,Battery Park City
10282,113,14,4.61,Battery Park City
10301,1998,111,11.49,Silver Lake/St. George
10302,1031,33,13.03,Elm Park
10303,1353,49,12.08,Graniteville/Mariner's Harbor/Port Ivory
10304,2285,186,11.84,New Dorp/Todt Hill
10305,2206,83,12.24,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,2952,113,11.93,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,751,17,12.15,Tottenville
10308,1380,30,11.52,Great Kills
10309,1584,37,11.17,Charleston/Prince's Bay/Woodrow
10310,1203,38,11.13,Port Richmond/Randall Manor/West Brighton
10312,2926,68,11.34,Annadale/Rossville
10314,4621,215,11.82,Bloomfield/Freshkills Park
10451,2219,152,10.64,Concourse/Melrose
10452,3633,177,11.63,Concourse/Highbridge
10453,3674,167,11.94,Morris Heights/Mount Hope/University Heights
10454,1656,111,10.59,Mott Haven/Port Morris
10455,1942,113,11.4,Mott Haven
10456,3633,291,10.32,Claremont/Morrisania
10457,3191,192,10.95,Belmont/Claremont/Mount Hope/Tremont
10458,3243,132,10.87,Belmont/Fordham University/Kingsbridge
10459,2198,168,10.66,Charlotte Gardens/Hunts Point
10460,2508,133,11.16,Charlotte Gardens/Tremont/Van Nest/West Farms
10461,2608,140,11.51,Morris Park/Pelham Bay/Westchester Square
10462,3289,185,10.71,Parkchester/Pelham Parkway/Van Nest/Westchester Square
10463,2837,219,9.27,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil
10464,182,9,9.32,City Island
10465,2148,92,11.22,Country Club/Throgs Neck
10466,3121,174,11.58,Edenwald/Wakefield
10467,4806,336,11.32,Allerton/Norwood/Pelham Parkway/Williamsbridge
10468,3922,227,12.39,Fordham/Kingsbridge/University Heights
10469,3626,372,12.29,Allerton/Baychester/Pelham Gardens/Williamsbridge
10470,648,24,11.08,Wakefield/Woodlawn
10471,1015,90,9.08,Fieldston/North Riverdale/Riverdale
10472,2813,199,11.42,Soundview
10473,2849,148,11.52,Castle Hill/Clason Point/Soundview
10474,420,20,9.64,Hunts Point
10475,2115,179,11.35,Co-op City/Edenwald
11004,709,66,8.69,Bellerose/Douglaston-Little Neck
11101,1095,40,5.49,Astoria (South)/Long Island City/Sunnyside
11102,1097,83,7.35,Astoria (North)
11103,1052,59,6.41,Astoria (North)/Astoria (South)
11104,792,42,6.92,Sunnyside
11105,1002,45,6.64,Ditmars Steinway
11106,1188,63,7.18,Astoria (South)
11109,109,2,3.54,Long Island City
