MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,689,24,4.88,Chelsea/NoMad/West Chelsea
10002,2473,166,7.31,Chinatown/Lower East Side
10003,1190,34,3.62,East Village/Gramercy/Greenwich Village
10004,106,1,4.19,Financial District
10005,190,0,4.13,Financial District
10006,83,1,4.61,Financial District
10007,164,4,3.48,TriBeCa
10009,1577,68,5.25,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,778,24,3.73,Flatiron/Gramercy/Kips Bay
10011,1235,47,4.4,Chelsea
10012,566,10,4.11,Greenwich Village/SoHo
10013,662,20,3.89,Hudson Square/Little Italy/SoHo/TriBeCa
10014,773,27,4.18,Hudson Square/Meatpacking District/West Village
10016,1505,43,4.94,Kips Bay/Murray Hill/NoMad
10017,390,11,4.5,East Midtown/Murray Hill
10018,248,7,4.73,Hell's Kitchen/Midtown Manhattan
10019,1203,47,4.94,Hell's Kitchen/Midtown Manhattan
10021,1125,67,4.65,Lenox Hill/Upper East Side
10022,773,34,4.48,East Midtown
10023,1219,57,3.89,Lincoln Square
10024,1328,75,4.37,Upper West Side
10025,2408,187,4.75,Manhattan Valley/Morningside Heights/Upper West Side
10026,1211,54,6.95,Central Harlem (South)
10027,1798,117,6.08,Central Harlem (South)/Morningside Heights/West Harlem
10028,1024,34,4.36,Upper East Side/Yorkville
10029,2977,219,8.36,East Harlem
10030,967,61,7.97,Central Harlem (North)
10031,2340,139,9.35,Hamilton Heights/West Harlem
10032,2779,177,9.97,Washington Heights (South)
10033,2547,124,10.02,Washington Heights (North)/Washington Heights (South)
10034,1575,74,8.89,Inwood/Washington Heights (North)
10035,1592,136,9.25,East Harlem
10036,918,40,5.68,Hell's Kitchen/Midtown Manhattan
10037,690,63,8.26,Central Harlem (North)/East Harlem
10038,582,26,5.34,Chinatown/Financial District
10039,886,70,8.53,Central Harlem (North)/Washington Heights (South)
10040,2109,129,10.26,Washington Heights (North)
10044,335,36,6.45,Roosevelt Island
10065,719,30,4.26,Lenox Hill/Upper East Side
10069,173,3,4.32,Lincoln Square
10075,732,46,5.32,Lenox Hill/Upper East Side
10128,1358,42,4.21,Upper East Side/Yorkville
10280,139,0,3.55,Battery Park City
10282,128,14,4.68,Battery Park City
10301,2288,113,12.16,Silver Lake/St. George
10302,1186,37,13.87,Elm Park
10303,1543,53,12.69,Graniteville/Mariner's Harbor/Port Ivory
10304,2638,191,12.64,New Dorp/Todt Hill
10305,2593,89,13.18,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,3571,132,13.18,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
