MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,614,23,4.58,Chelsea/NoMad/West Chelsea
10002,2093,163,6.56,Chinatown/Lower East Side
10003,1060,33,3.33,East Village/Gramercy/Greenwich Village
10004,93,1,4.03,Financial District
10005,168,0,3.85,Financial District
10006,73,1,4.3,Financial District
10007,143,4,3.16,TriBeCa
10009,1412,66,4.89,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,688,23,3.51,Flatiron/Gramercy/Kips Bay
10011,1107,47,4.14,Chelsea
10012,501,9,3.78,Greenwich Village/SoHo
10013,554,19,3.4,Hudson Square/Little Italy/SoHo/TriBeCa
10014,701,26,3.98,Hudson Square/Meatpacking District/West Village
10016,1309,43,4.53,Kips Bay/Murray Hill/NoMad
10017,328,11,4.06,East Midtown/Murray Hill
10018,220,7,4.52,Hell's Kitchen/Midtown Manhattan
10019,1083,42,4.65,Hell's Kitchen/Midtown Manhattan
10021,1004,68,4.35,Lenox Hill/Upper East Side
10022,673,32,4.24,East Midtown
10023,1102,55,3.7,Lincoln Square
10024,1189,74,4.14,Upper West Side
10025,2201,182,4.52,Manhattan Valley/Morningside Heights/Upper West Side
10026,1105,54,6.62,Central Harlem (South)
10027,1673,117,5.87,Central Harlem (South)/Morningside Heights/West Harlem
10028,897,33,4.01,Upper East Side/Yorkville
10029,2717,215,8.0,East Harlem
10030,884,62,7.66,Central Harlem (North)
10031,2152,132,8.94,Hamilton Heights/West Harlem
10032,2556,173,9.52,Washington Heights (South)
10033,2304,121,9.4,Washington Heights (North)/Washington Heights (South)
10034,1388,71,8.2,Inwood/Washington Heights (North)
10035,1458,136,8.86,East Harlem
10036,837,41,5.48,Hell's Kitchen/Midtown Manhattan
10037,641,62,8.05,Central Harlem (North)/East Harlem
10038,520,27,5.0,Chinatown/Financial District
10039,812,66,8.09,Central Harlem (North)/Washington Heights (South)
10040,1909,127,9.64,Washington Heights (North)
10044,319,36,6.5,Roosevelt Island
10065,638,28,3.97,Lenox Hill/Upper East Side
10069,159,3,4.2,Lincoln Square
10075,646,46,4.97,Lenox Hill/Upper East Side
10128,1182,43,3.89,Upper East Side/Yorkville
10280,116,0,3.18,Battery Park City
10282,114,14,4.58,Battery Park City
10301,2069,111,11.6,Silver Lake/St. George
10302,1072,33,13.19,Elm Park
10303,1404,49,12.18,Graniteville/Mariner's Harbor/Port Ivory
