MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10462,2542,183,13.43,Parkchester/Pelham Parkway/Van Nest/Westchester Square
10463,2292,216,11.66,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil
10464,135,9,11.66,City Island
10465,1612,89,13.89,Country Club/Throgs Neck
10466,2634,170,15.79,Edenwald/Wakefield
10467,3857,329,14.52,Allerton/Norwood/Pelham Parkway/Williamsbridge
10468,3156,224,14.76,Fordham/Kingsbridge/University Heights
10469,3263,366,16.27,Allerton/Baychester/Pelham Gardens/Williamsbridge
10470,498,21,14.64,Wakefield/Woodlawn
10471,870,87,11.55,Fieldston/North Riverdale/Riverdale
10472,2241,191,15.48,Soundview
10473,2184,139,14.37,Castle Hill/Clason Point/Soundview
10474,356,21,13.31,Hunts Point
10475,1870,177,15.24,Co-op City/Edenwald
11004,636,68,11.36,Bellerose/Douglaston-Little Neck
11101,749,39,6.44,Astoria (South)/Long Island City/Sunnyside
11102,723,81,8.34,Astoria (North)
11103,673,54,7.1,Astoria (North)/Astoria (South)
11104,565,42,8.37,Sunnyside
11105,564,43,6.4,Ditmars Steinway
11106,784,55,8.26,Astoria (South)
11109,64,2,3.96,Long Island City
11201,838,95,4.27,Brooklyn Heights/DUMBO/Downtown Brooklyn
11203,2272,243,14.33,East Flatbush (North)/East Flatbush (South)
11204,2294,146,14.74,Bensonhurst/Mapleton
11205,838,50,7.73,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene
11206,1835,153,8.81,Williamsburg (South)
11207,2401,215,12.27,Cypress Hills/East New York
11208,2742,250,14.04,Cypress Hills/East New York
11209,1315,116,8.35,Bay Ridge/Fort Hamilton
11210,1908,150,13.85,Flatlands/Midwood
11211,2369,137,8.45,East Williamsburg/Williamsburg (North)/Williamsburg (South)
11212,2133,235,13.33,Ocean Hill-Brownsville
11213,1592,149,10.95,Crown Heights (East)
11214,1782,184,10.6,Bath Beach/Bensonhurst/Gravesend
11215,710,46,3.94,Gowanus/Park Slope/Windsor Terrace
11216,872,76,6.16,Bedford-Stuyvesant (West)/Crown Heights (West)
11217,708,86,5.67,Boerum Hill/Park Slope
11218,1935,138,11.28,Kensington/Windsor Terrace
11219,3359,238,15.9,Borough Park
11220,2006,168,10.52,Sunset Park
11221,1579,148,8.33,Bedford-Stuyvesant (East)/Bushwick
11222,547,34,4.76,Greenpoint
11223,1946,144,12.57,Gravesend/Homecrest
11224,1379,216,12.86,Brighton Beach/Coney Island/Seagate
11225,1297,140,9.42,Crown Heights (West)/Prospect Lefferts Gardens
11226,2585,302,11.57,Flatbush/Prospect Lefferts Gardens
11228,784,82,9.8,Bath Beach/Dyker Heights
11229,1997,151,12.61,Gerritsen Beach/Homecrest/Sheepshead Bay
11230,2666,229,12.56,Midwood
11231,478,34,4.85,Carroll Gardens/Cobble Hill/Red Hook
11232,646,42,9.74,Sunset Park
11233,1447,138,10.49,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville
11234,2488,195,13.25,Bergen Beach/Flatlands/Marine Park/Mill Basin
11235,2329,301,13.57,Brighton Beach/Manhattan Beach/Sheepshead Bay
11236,3021,300,15.07,Canarsie
11237,1143,115,9.28,Bushwick/East Williamsburg
11238,914,105,5.54,Clinton Hill/Prospect Heights
11239,580,89,15.63,East New York
11354,1451,300,10.21,Flushing/Murray Hill
11355,1592,169,9.86,Flushing/Murray Hill/Queensboro Hill
11356,649,42,12.97,College Point
11357,930,107,10.77,Whitestone
11358,639,43,8.17,Auburndale/Murray Hill
11360,350,28,8.17,Bayside (North)
11361,505,58,8.57,Bayside (North)/Bayside (South)
11362,356,36,9.28,Douglaston-Little Neck
11363,110,5,7.64,Douglaston-Little Neck
11364,514,35,7.64,Bayside (South)/Oakland Gardens
11365,958,67,10.39,Auburndale/Fresh Meadows/Pomonok/Utopia
11366,425,28,14.44,Fresh Meadows/Hillcrest
11367,1172,67,12.26,Kew Gardens Hills/Pomonok
11368,5115,446,17.65,Corona/North Corona
11369,1736,181,16.71,Airport/East Elmhurst
11370,1446,64,16.46,Jackson Heights/Rikers Island
11372,2830,260,15.12,Jackson Heights
11373,3532,297,14.4,Elmhurst
11374,1205,99,12.29,Rego Park
11375,1627,183,10.29,Forest Hills
11377,2499,195,11.0,Woodside
11378,822,74,10.37,Maspeth
11379,897,100,10.86,Middle Village
11385,2459,143,11.34,Glendale/Ridgewood
11411,729,50,17.51,Cambria Heights
11412,1329,92,16.31,St. Albans
11413,1418,103,16.37,Laurelton/Rosedale
11414,876,63,15.04,Hamilton Beach/Howard Beach/Lindenwood
11415,576,53,12.15,Kew Gardens
11416,793,55,15.2,Ozone Park
11417,958,47,14.11,Ozone Park
11418,1211,107,15.66,Richmond Hill
11419,1330,98,16.0,Richmond Hill/South Ozone Park
11420,1504,107,16.84,South Ozone Park
11421,1318,103,15.47,Woodhaven
11422,1084,67,16.22,Rosedale
11423,1177,106,16.41,Hollis/Holliswood
11426,535,34,14.11,Bellerose
11427,847,51,15.25,Bellerose/Hollis Hills/Holliswood
11428,718,54,17.51,Queens Village
11429,1034,75,16.13,Queens Village
11432,2022,256,15.53,Hillcrest/Jamaica Estates/Jamaica Hills
11433,1049,80,14.56,Jamaica
11434,2267,199,15.94,Airport/South Jamaica/Springfield Gardens/St. Albans
11435,1787,150,15.34,Briarwood/Jamaica
11436,585,46,15.56,South Jamaica/South Ozone Park
11691,2716,374,15.05,Edgemere/Far Rockaway
11692,702,93,13.59,Arverne/Edgemere
11693,350,29,13.75,Arverne/Broad Channel
11694,791,90,15.13,Belle Harbor-Neponsit/Rockaway Park
11697,115,4,7.33,Breezy Point
