MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,636,23,4.66,Chelsea/NoMad/West Chelsea
10002,2199,165,6.75,Chinatown/Lower East Side
10003,1101,33,3.42,East Village/Gramercy/Greenwich Village
10004,93,1,4.0,Financial District
10005,176,0,3.93,Financial District
10006,76,1,4.43,Financial District
10007,148,4,3.22,TriBeCa
10009,1455,67,4.99,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,710,24,3.55,Flatiron/Gramercy/Kips Bay
10011,1139,47,4.18,Chelsea
10012,520,9,3.88,Greenwich Village/SoHo
10013,574,19,3.47,Hudson Square/Little Italy/SoHo/TriBeCa
10014,724,26,4.03,Hudson Square/Meatpacking District/West Village
10016,1369,43,4.66,Kips Bay/Murray Hill/NoMad
10017,350,11,4.23,East Midtown/Murray Hill
10018,226,7,4.52,Hell's Kitchen/Midtown Manhattan
10019,1109,43,4.72,Hell's Kitchen/Midtown Manhattan
10021,1038,68,4.44,Lenox Hill/Upper East Side
10022,702,32,4.31,East Midtown
10023,1141,56,3.77,Lincoln Square
10024,1220,74,4.19,Upper West Side
10025,2259,184,4.58,Manhattan Valley/Morningside Heights/Upper West Side
10026,1122,54,6.66,Central Harlem (South)
10027,1705,117,5.92,Central Harlem (South)/Morningside Heights/West Harlem
10028,934,33,4.14,Upper East Side/Yorkville
10029,2790,215,8.06,East Harlem
10030,906,61,7.7,Central Harlem (North)
10031,2207,133,9.07,Hamilton Heights/West Harlem
10032,2620,172,9.65,Washington Heights (South)
10033,2367,120,9.54,Washington Heights (North)/Washington Heights (South)
10034,1432,70,8.39,Inwood/Washington Heights (North)
10035,1501,136,8.96,East Harlem
10036,852,41,5.52,Hell's Kitchen/Midtown Manhattan
10037,651,62,8.02,Central Harlem (North)/East Harlem
10038,534,27,5.07,Chinatown/Financial District
10039,826,68,8.17,Central Harlem (North)/Washington Heights (South)
10040,1954,127,9.77,Washington Heights (North)
10044,324,36,6.45,Roosevelt Island
10065,661,28,4.06,Lenox Hill/Upper East Side
10069,163,3,4.2,Lincoln Square
10075,661,46,5.03,Lenox Hill/Upper East Side
10128,1233,43,3.98,Upper East Side/Yorkville
10280,118,0,3.18,Battery Park City
10282,119,14,4.65,Battery Park City
10301,2122,111,11.71,Silver Lake/St. George
10302,1096,34,13.3,Elm Park
10303,1443,50,12.24,Graniteville/Mariner's Harbor/Port Ivory
10304,2440,188,12.15,New Dorp/Todt Hill
10305,2376,87,12.55,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,3210,122,12.4,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,808,17,12.47,Tottenville
10308,1497,34,11.94,Great Kills
10309,1716,40,11.51,Charleston/Prince's Bay/Woodrow
10310,1305,39,11.5,Port Richmond/Randall Manor/West Brighton
10312,3157,70,11.68,Annadale/Rossville
10314,5025,222,12.32,Bloomfield/Freshkills Park
10451,2342,152,10.83,Concourse/Melrose
10452,3842,176,11.84,Concourse/Highbridge
10453,3879,168,12.12,Morris Heights/Mount Hope/University Heights
10454,1752,112,10.65,Mott Haven/Port Morris
10455,2021,114,11.44,Mott Haven
10456,3802,295,10.45,Claremont/Morrisania
10457,3369,192,11.11,Belmont/Claremont/Mount Hope/Tremont
