MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
11418,1194,106,17.08,Richmond Hill
11419,1297,98,18.36,Richmond Hill/South Ozone Park
11420,1459,107,18.52,South Ozone Park
11421,1291,103,17.25,Woodhaven
11422,1063,67,18.21,Rosedale
11423,1148,105,19.2,Hollis/Holliswood
11426,527,34,16.1,Bellerose
11427,835,51,17.24,Bellerose/Hollis Hills/Holliswood
11428,708,54,19.38,Queens Village
11429,1023,75,18.68,Queens Village
11432,1956,254,16.77,Hillcrest/Jamaica Estates/Jamaica Hills
11433,1023,79,16.84,Jamaica
11434,2226,197,18.11,Airport/South Jamaica/Springfield Gardens/St. Albans
11435,1738,150,16.85,Briarwood/Jamaica
11436,577,46,17.76,South Jamaica/South Ozone Park
11691,2611,372,16.76,Edgemere/Far Rockaway
11692,685,93,15.0,Arverne/Edgemere
11693,348,29,15.68,Arverne/Broad Channel
11694,769,89,16.79,Belle Harbor-Neponsit/Rockaway Park
11697,113,4,7.72,Breezy Point
