MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,947,26,6.01,Chelsea/NoMad/West Chelsea
10002,3631,190,9.45,Chinatown/Lower East Side
10003,1646,37,4.62,East Village/Gramercy/Greenwich Village
10004,177,2,5.97,Financial District
10005,246,0,4.84,Financial District
10006,113,1,5.64,Financial District
10007,232,4,4.37,TriBeCa
10009,2164,82,6.61,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,1102,28,4.78,Flatiron/Gramercy/Kips Bay
10011,1646,47,5.39,Chelsea
10012,782,12,5.18,Greenwich Village/SoHo
10013,987,22,5.19,Hudson Square/Little Italy/SoHo/TriBeCa
10014,1004,27,5.01,Hudson Square/Meatpacking District/West Village
10016,2047,49,6.09,Kips Bay/Murray Hill/NoMad
10017,546,14,5.59,East Midtown/Murray Hill
10018,360,7,5.77,Hell's Kitchen/Midtown Manhattan
10019,1571,50,5.9,Hell's Kitchen/Midtown Manhattan
10021,1489,73,5.55,Lenox Hill/Upper East Side
10022,1082,38,5.49,East Midtown
10023,1701,57,4.94,Lincoln Square
10024,1772,79,5.3,Upper West Side
10025,3252,197,5.81,Manhattan Valley/Morningside Heights/Upper West Side
10026,1637,58,8.44,Central Harlem (South)
10027,2508,127,7.63,Central Harlem (South)/Morningside Heights/West Harlem
10028,1430,37,5.47,Upper East Side/Yorkville
10029,4016,238,10.2,East Harlem
10030,1300,63,9.54,Central Harlem (North)
10031,3055,147,11.07,Hamilton Heights/West Harlem
10032,3756,191,12.1,Washington Heights (South)
10033,3441,131,12.32,Washington Heights (North)/Washington Heights (South)
10034,2331,75,11.75,Inwood/Washington Heights (North)
10035,2040,143,10.76,East Harlem
10036,1211,45,6.83,Hell's Kitchen/Midtown Manhattan
10037,939,76,9.8,Central Harlem (North)/East Harlem
10038,843,32,6.88,Chinatown/Financial District
10039,1181,72,10.06,Central Harlem (North)/Washington Heights (South)
10040,2833,134,12.36,Washington Heights (North)
10044,431,37,7.54,Roosevelt Island
10065,987,32,5.19,Lenox Hill/Upper East Side
10069,253,3,5.7,Lincoln Square
10075,996,49,6.57,Lenox Hill/Upper East Side
10128,1885,48,5.37,Upper East Side/Yorkville
10280,210,1,4.73,Battery Park City
10282,150,14,5.06,Battery Park City
10301,3107,122,14.5,Silver Lake/St. George
10302,1654,42,16.75,Elm Park
10303,2121,60,15.13,Graniteville/Mariner's Harbor/Port Ivory
10304,3720,217,15.45,New Dorp/Todt Hill
10305,3762,100,16.63,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,5099,168,16.29,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,1276,20,16.35,Tottenville
10308,2402,46,15.86,Great Kills
10309,2942,44,16.22,Charleston/Prince's Bay/Woodrow
10310,1986,44,14.73,Port Richmond/Randall Manor/West Brighton
10312,5134,84,15.84,Annadale/Rossville
10314,7726,272,16.04,Bloomfield/Freshkills Park
10451,3256,154,12.95,Concourse/Melrose
