MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
11229,7381,238,17.21,Gerritsen Beach/Homecrest/Sheepshead Bay
11230,9634,350,18.19,Midwood
11231,1531,49,6.83,Carroll Gardens/Cobble Hill/Red Hook
11232,2157,52,13.69,Sunset Park
11233,3949,184,11.49,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville
11234,6366,253,14.42,Bergen Beach/Flatlands/Marine Park/Mill Basin
11235,8328,464,18.95,Brighton Beach/Manhattan Beach/Sheepshead Bay
11236,6182,358,13.75,Canarsie
11237,3225,127,12.14,Bushwick/East Williamsburg
11238,2490,122,7.19,Clinton Hill/Prospect Heights
11239,1302,112,16.09,East New York
11354,3631,371,12.72,Flushing/Murray Hill
11355,5961,257,15.18,Flushing/Murray Hill/Queensboro Hill
11356,1918,55,14.99,College Point
11357,2866,120,13.42,Whitestone
11358,2103,67,11.23,Auburndale/Murray Hill
11360,1101,49,11.0,Bayside (North)
11361,1512,69,11.08,Bayside (North)/Bayside (South)
11362,924,54,10.73,Douglaston-Little Neck
11363,347,9,9.77,Douglaston-Little Neck
11364,1743,49,10.77,Bayside (South)/Oakland Gardens
11365,2726,102,12.79,Auburndale/Fresh Meadows/Pomonok/Utopia
11366,1065,36,15.3,Fresh Meadows/Hillcrest
11367,3162,90,14.37,Kew Gardens Hills/Pomonok
11368,9927,498,16.05,Corona/North Corona
11369,3847,206,16.73,Airport/East Elmhurst
11370,2894,79,17.13,Jackson Heights/Rikers Island
11372,5755,306,14.71,Jackson Heights
11373,8253,330,15.43,Elmhurst
11374,3637,131,15.31,Rego Park
11375,4611,252,12.12,Forest Hills
11377,7564,270,14.88,Woodside
11378,2643,81,13.96,Maspeth
11379,2824,146,14.22,Middle Village
11385,7982,184,15.39,Glendale/Ridgewood
11411,1370,58,14.64,Cambria Heights
11412,2825,108,14.81,St. Albans
11413,2859,123,14.31,Laurelton/Rosedale
11414,2455,94,17.14,Hamilton Beach/Howard Beach/Lindenwood
11415,1536,65,14.01,Kew Gardens
11416,2437,86,18.14,Ozone Park
11417,3008,74,18.5,Ozone Park
11418,3383,108,17.1,Richmond Hill
11419,4819,149,20.01,Richmond Hill/South Ozone Park
11420,4517,136,19.05,South Ozone Park
11421,3880,128,18.8,Woodhaven
11422,2395,88,15.41,Rosedale
11423,2707,129,16.56,Hollis/Holliswood
11426,1500,50,16.2,Bellerose
11427,1926,58,16.16,Bellerose/Hollis Hills/Holliswood
11428,1643,69,16.52,Queens Village
11429,2286,94,15.48,Queens Village
11432,5066,300,16.25,Hillcrest/Jamaica Estates/Jamaica Hills
11433,2616,128,15.15,Jamaica
11434,4763,239,14.49,Airport/South Jamaica/Springfield Gardens/St. Albans
11435,4733,195,16.98,Briarwood/Jamaica
11436,1569,57,16.39,South Jamaica/South Ozone Park
11691,6354,425,17.1,Edgemere/Far Rockaway
11692,1514,98,14.1,Arverne/Edgemere
11693,946,35,15.04,Arverne/Broad Channel
11694,1896,94,15.28,Belle Harbor-Neponsit/Rockaway Park
11697,473,9,14.13,Breezy Point
