MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
11361,501,58,8.72,Bayside (North)/Bayside (South)
11362,356,36,9.56,Douglaston-Little Neck
11363,110,5,7.76,Douglaston-Little Neck
11364,514,35,7.84,Bayside (South)/Oakland Gardens
11365,950,67,10.6,Auburndale/Fresh Meadows/Pomonok/Utopia
11366,422,28,14.75,Fresh Meadows/Hillcrest
11367,1164,67,12.59,Kew Gardens Hills/Pomonok
11368,5104,446,17.94,Corona/North Corona
11369,1735,181,17.06,Airport/East Elmhurst
11370,1444,64,16.88,Jackson Heights/Rikers Island
11372,2826,260,15.44,Jackson Heights
11373,3527,297,14.71,Elmhurst
11374,1192,99,12.53,Rego Park
11375,1618,181,10.56,Forest Hills
11377,2496,195,11.23,Woodside
11378,820,74,10.64,Maspeth
11379,895,100,11.13,Middle Village
11385,2445,142,11.59,Glendale/Ridgewood
11411,728,50,17.9,Cambria Heights
11412,1329,92,16.78,St. Albans
11413,1418,103,16.79,Laurelton/Rosedale
11414,873,63,15.4,Hamilton Beach/Howard Beach/Lindenwood
11415,576,53,12.54,Kew Gardens
11416,792,55,15.51,Ozone Park
11417,956,47,14.43,Ozone Park
11418,1209,107,16.04,Richmond Hill
11419,1324,98,16.37,Richmond Hill/South Ozone Park
11420,1501,107,17.27,South Ozone Park
11421,1315,103,15.78,Woodhaven
11422,1081,67,16.56,Rosedale
11423,1170,106,16.7,Hollis/Holliswood
11426,535,34,14.47,Bellerose
11427,845,51,15.62,Bellerose/Hollis Hills/Holliswood
11428,717,54,17.92,Queens Village
11429,1033,75,16.5,Queens Village
11432,2018,254,15.94,Hillcrest/Jamaica Estates/Jamaica Hills
11433,1046,80,14.97,Jamaica
11434,2260,199,16.35,Airport/South Jamaica/Springfield Gardens/St. Albans
11435,1778,150,15.66,Briarwood/Jamaica
11436,584,46,15.98,South Jamaica/South Ozone Park
11691,2690,374,15.3,Edgemere/Far Rockaway
11692,698,93,13.87,Arverne/Edgemere
11693,350,29,14.11,Arverne/Broad Channel
11694,787,90,15.4,Belle Harbor-Neponsit/Rockaway Park
11697,115,4,7.47,Breezy Point
