MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,1137,29,6.73,Chelsea/NoMad/West Chelsea
10002,4355,215,10.62,Chinatown/Lower East Side
10003,2012,40,5.38,East Village/Gramercy/Greenwich Village
10004,208,2,6.48,Financial District
10005,299,0,5.5,Financial District
10006,127,1,5.92,Financial District
10007,281,4,4.98,TriBeCa
10009,2667,90,7.75,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,1297,31,5.28,Flatiron/Gramercy/Kips Bay
10011,1947,53,6.07,Chelsea
10012,945,13,5.97,Greenwich Village/SoHo
10013,1225,27,6.13,Hudson Square/Little Italy/SoHo/TriBeCa
10014,1184,28,5.64,Hudson Square/Meatpacking District/West Village
10016,2383,59,6.71,Kips Bay/Murray Hill/NoMad
10017,638,16,6.09,East Midtown/Murray Hill
10018,419,7,6.17,Hell's Kitchen/Midtown Manhattan
10019,1874,57,6.6,Hell's Kitchen/Midtown Manhattan
10021,1726,77,6.16,Lenox Hill/Upper East Side
10022,1274,42,6.0,East Midtown
10023,2073,65,5.72,Lincoln Square
10024,2090,89,5.92,Upper West Side
10025,3919,223,6.66,Manhattan Valley/Morningside Heights/Upper West Side
10026,2015,70,9.88,Central Harlem (South)
10027,3016,140,8.69,Central Harlem (South)/Morningside Heights/West Harlem
10028,1678,44,6.15,Upper East Side/Yorkville
10029,4876,259,11.55,East Harlem
10030,1573,71,10.74,Central Harlem (North)
10031,3617,164,12.25,Hamilton Heights/West Harlem
10032,4313,202,13.1,Washington Heights (South)
10033,3908,141,13.21,Washington Heights (North)/Washington Heights (South)
10034,2809,85,13.34,Inwood/Washington Heights (North)
10035,2397,155,11.88,East Harlem
10036,1423,50,7.48,Hell's Kitchen/Midtown Manhattan
10037,1109,78,10.66,Central Harlem (North)/East Harlem
10038,1022,41,7.79,Chinatown/Financial District
10039,1446,77,11.5,Central Harlem (North)/Washington Heights (South)
10040,3401,140,14.07,Washington Heights (North)
10044,471,38,7.9,Roosevelt Island
10065,1126,33,5.66,Lenox Hill/Upper East Side
10069,305,3,6.54,Lincoln Square
10075,1184,56,7.4,Lenox Hill/Upper East Side
10128,2316,60,6.28,Upper East Side/Yorkville
10280,252,2,5.37,Battery Park City
10282,170,14,5.51,Battery Park City
10301,3503,132,15.51,Silver Lake/St. George
10302,1859,49,17.84,Elm Park
10303,2421,62,16.27,Graniteville/Mariner's Harbor/Port Ivory
10304,4231,231,16.61,New Dorp/Todt Hill
10305,4323,115,17.92,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,5798,187,17.5,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,1423,23,17.27,Tottenville
10308,2778,51,17.19,Great Kills
10309,3323,50,17.29,Charleston/Prince's Bay/Woodrow
10310,2207,46,15.49,Port Richmond/Randall Manor/West Brighton
10312,5733,99,16.66,Annadale/Rossville
10314,8769,291,17.27,Bloomfield/Freshkills Park
10451,3890,171,14.42,Concourse/Melrose
10452,6490,215,15.97,Concourse/Highbridge
10453,6703,203,16.59,Morris Heights/Mount Hope/University Heights
10454,3038,132,14.55,Mott Haven/Port Morris
10455,3350,139,14.97,Mott Haven
10456,6390,319,14.11,Claremont/Morrisania
10457,5772,224,15.2,Belmont/Claremont/Mount Hope/Tremont
10458,6227,165,15.89,Belmont/Fordham University/Kingsbridge
10459,3978,196,14.76,Charlotte Gardens/Hunts Point
10460,4616,164,15.65,Charlotte Gardens/Tremont/Van Nest/West Farms
10461,4624,168,16.06,Morris Park/Pelham Bay/Westchester Square
10462,6122,219,15.25,Parkchester/Pelham Parkway/Van Nest/Westchester Square
10463,5221,261,13.42,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil
10464,315,12,12.24,City Island
10465,3881,122,15.85,Country Club/Throgs Neck
10466,5361,193,15.14,Edenwald/Wakefield
10467,8512,400,15.51,Allerton/Norwood/Pelham Parkway/Williamsbridge
10468,7064,258,17.25,Fordham/Kingsbridge/University Heights
10469,5732,406,15.23,Allerton/Baychester/Pelham Gardens/Williamsbridge
10470,1296,34,15.99,Wakefield/Woodlawn
10471,1753,109,11.91,Fieldston/North Riverdale/Riverdale
10472,5350,236,15.92,Soundview
10473,5070,189,15.48,Castle Hill/Clason Point/Soundview
10474,866,24,15.07,Hunts Point
10475,3136,213,13.56,Co-op City/Edenwald
11004,1211,80,12.28,Bellerose/Douglaston-Little Neck
11101,2141,52,8.59,Astoria (South)/Long Island City/Sunnyside
11102,2067,112,11.02,Astoria (North)
11103,2093,74,10.2,Astoria (North)/Astoria (South)
11104,1494,52,10.35,Sunnyside
11105,1952,66,10.46,Ditmars Steinway
11106,2279,74,10.79,Astoria (South)
11109,272,3,6.59,Long Island City
11201,2150,105,5.32,Brooklyn Heights/DUMBO/Downtown Brooklyn
11203,4555,266,13.19,East Flatbush (North)/East Flatbush (South)
11204,5968,194,16.42,Bensonhurst/Mapleton
11205,2175,64,8.89,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene
11206,5191,203,11.4,Williamsburg (South)
11207,6248,275,13.79,Cypress Hills/East New York
11208,7600,314,16.6,Cypress Hills/East New York
11209,4178,152,11.45,Bay Ridge/Fort Hamilton
11210,4450,183,14.7,Flatlands/Midwood
11211,6019,165,10.0,East Williamsburg/Williamsburg (North)/Williamsburg (South)
11212,5199,287,13.56,Ocean Hill-Brownsville
11213,3908,172,12.22,Crown Heights (East)
11214,6214,293,14.9,Bath Beach/Bensonhurst/Gravesend
11215,2179,60,5.47,Gowanus/Park Slope/Windsor Terrace
11216,2368,92,8.05,Bedford-Stuyvesant (West)/Crown Heights (West)
11217,1731,96,6.74,Boerum Hill/Park Slope
11218,4931,189,12.57,Kensington/Windsor Terrace
11219,6885,222,15.08,Borough Park
11220,6548,229,14.65,Sunset Park
11221,4447,190,10.47,Bedford-Stuyvesant (East)/Bushwick
11222,1657,43,6.97,Greenpoint
11223,7266,195,17.79,Gravesend/Homecrest
11224,4010,295,17.06,Brighton Beach/Coney Island/Seagate
11225,2969,162,10.21,Crown Heights (West)/Prospect Lefferts Gardens
11226,5727,340,12.05,Flatbush/Prospect Lefferts Gardens
