MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,1228,31,6.96,Chelsea/NoMad/West Chelsea
10002,4733,226,11.14,Chinatown/Lower East Side
10003,2207,43,5.79,East Village/Gramercy/Greenwich Village
10004,216,2,6.52,Financial District
10005,315,0,5.62,Financial District
10006,135,1,6.1,Financial District
10007,302,4,5.24,TriBeCa
10009,2899,100,8.19,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,1378,32,5.46,Flatiron/Gramercy/Kips Bay
10011,2095,58,6.37,Chelsea
10012,1004,14,6.22,Greenwich Village/SoHo
10013,1337,27,6.54,Hudson Square/Little Italy/SoHo/TriBeCa
10014,1285,29,5.99,Hudson Square/Meatpacking District/West Village
10016,2541,60,6.96,Kips Bay/Murray Hill/NoMad
10017,679,17,6.27,East Midtown/Murray Hill
10018,441,8,6.14,Hell's Kitchen/Midtown Manhattan
10019,2018,59,6.92,Hell's Kitchen/Midtown Manhattan
10021,1856,81,6.47,Lenox Hill/Upper East Side
10022,1338,42,6.04,East Midtown
10023,2221,71,5.95,Lincoln Square
10024,2228,91,6.16,Upper West Side
10025,4238,231,7.0,Manhattan Valley/Morningside Heights/Upper West Side
10026,2173,72,10.33,Central Harlem (South)
10027,3208,146,8.97,Central Harlem (South)/Morningside Heights/West Harlem
10028,1785,45,6.39,Upper East Side/Yorkville
10029,5264,273,12.01,East Harlem
10030,1688,74,11.11,Central Harlem (North)
10031,3888,169,12.68,Hamilton Heights/West Harlem
10032,4597,208,13.52,Washington Heights (South)
10033,4118,149,13.47,Washington Heights (North)/Washington Heights (South)
10034,3028,94,13.93,Inwood/Washington Heights (North)
10035,2594,159,12.41,East Harlem
10036,1496,52,7.64,Hell's Kitchen/Midtown Manhattan
10037,1178,81,10.83,Central Harlem (North)/East Harlem
10038,1084,43,8.03,Chinatown/Financial District
10039,1556,80,11.9,Central Harlem (North)/Washington Heights (South)
10040,3622,144,14.5,Washington Heights (North)
10044,491,38,7.96,Roosevelt Island
10065,1184,35,5.82,Lenox Hill/Upper East Side
10069,324,3,6.68,Lincoln Square
10075,1273,60,7.76,Lenox Hill/Upper East Side
10128,2471,65,6.55,Upper East Side/Yorkville
10280,269,3,5.63,Battery Park City
10282,181,14,5.75,Battery Park City
10301,3687,134,15.91,Silver Lake/St. George
10302,1978,51,18.49,Elm Park
10303,2551,66,16.68,Graniteville/Mariner's Harbor/Port Ivory
10304,4485,237,17.1,New Dorp/Todt Hill
10305,4560,119,18.45,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,6143,195,18.05,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,1533,25,18.07,Tottenville
10308,2935,53,17.63,Great Kills
10309,3553,55,17.94,Charleston/Prince's Bay/Woodrow
10310,2285,46,15.64,Port Richmond/Randall Manor/West Brighton
10312,6141,104,17.32,Annadale/Rossville
10314,9244,303,17.76,Bloomfield/Freshkills Park
10451,4150,176,14.77,Concourse/Melrose
10452,6960,224,16.49,Concourse/Highbridge
10453,7121,212,16.98,Morris Heights/Mount Hope/University Heights
10454,3218,135,14.88,Mott Haven/Port Morris
10455,3574,142,15.41,Mott Haven
10456,6798,325,14.43,Claremont/Morrisania
