MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,733,24,5.03,Chelsea/NoMad/West Chelsea
10002,2750,170,7.83,Chinatown/Lower East Side
10003,1285,34,3.84,East Village/Gramercy/Greenwich Village
10004,118,1,4.45,Financial District
10005,209,0,4.36,Financial District
10006,95,1,5.06,Financial District
10007,174,4,3.59,TriBeCa
10009,1715,73,5.59,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,847,24,3.97,Flatiron/Gramercy/Kips Bay
10011,1318,47,4.58,Chelsea
10012,602,11,4.27,Greenwich Village/SoHo
10013,736,20,4.17,Hudson Square/Little Italy/SoHo/TriBeCa
10014,826,27,4.34,Hudson Square/Meatpacking District/West Village
10016,1618,43,5.15,Kips Bay/Murray Hill/NoMad
10017,431,14,4.82,East Midtown/Murray Hill
10018,273,7,5.0,Hell's Kitchen/Midtown Manhattan
10019,1288,47,5.15,Hell's Kitchen/Midtown Manhattan
10021,1214,70,4.86,Lenox Hill/Upper East Side
10022,846,36,4.77,East Midtown
10023,1327,57,4.1,Lincoln Square
10024,1454,75,4.66,Upper West Side
10025,2595,189,4.98,Manhattan Valley/Morningside Heights/Upper West Side
10026,1302,54,7.26,Central Harlem (South)
10027,1924,117,6.35,Central Harlem (South)/Morningside Heights/West Harlem
10028,1113,35,4.57,Upper East Side/Yorkville
10029,3209,224,8.75,East Harlem
10030,1047,63,8.31,Central Harlem (North)
10031,2520,142,9.79,Hamilton Heights/West Harlem
10032,3022,179,10.53,Washington Heights (South)
10033,2775,126,10.62,Washington Heights (North)/Washington Heights (South)
10034,1769,73,9.66,Inwood/Washington Heights (North)
10035,1701,139,9.65,East Harlem
10036,979,40,5.89,Hell's Kitchen/Midtown Manhattan
10037,752,65,8.66,Central Harlem (North)/East Harlem
10038,634,29,5.66,Chinatown/Financial District
10039,969,70,9.04,Central Harlem (North)/Washington Heights (South)
10040,2272,131,10.75,Washington Heights (North)
10044,352,36,6.65,Roosevelt Island
10065,783,30,4.51,Lenox Hill/Upper East Side
10069,196,3,4.71,Lincoln Square
10075,804,46,5.66,Lenox Hill/Upper East Side
10128,1487,44,4.51,Upper East Side/Yorkville
10280,167,0,4.11,Battery Park City
10282,130,14,4.67,Battery Park City
10301,2527,116,12.92,Silver Lake/St. George
10302,1333,39,15.0,Elm Park
10303,1692,53,13.28,Graniteville/Mariner's Harbor/Port Ivory
10304,2940,199,13.44,New Dorp/Todt Hill
10305,2958,91,14.32,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,4082,147,14.36,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,984,17,13.97,Tottenville
10308,1899,37,13.76,Great Kills
10309,2243,42,13.7,Charleston/Prince's Bay/Woodrow
10310,1618,44,13.14,Port Richmond/Randall Manor/West Brighton
10312,3998,75,13.52,Annadale/Rossville
10314,6205,240,14.02,Bloomfield/Freshkills Park
10451,2666,153,11.57,Concourse/Melrose
10452,4447,181,12.92,Concourse/Highbridge
10453,4512,173,13.14,Morris Heights/Mount Hope/University Heights
10454,2039,116,11.57,Mott Haven/Port Morris
10455,2274,114,12.1,Mott Haven
10456,4321,293,11.18,Claremont/Morrisania
10457,3845,194,11.91,Belmont/Claremont/Mount Hope/Tremont
10458,3996,137,12.09,Belmont/Fordham University/Kingsbridge
10459,2668,171,11.57,Charlotte Gardens/Hunts Point
10460,3056,140,12.22,Charlotte Gardens/Tremont/Van Nest/West Farms
10461,3162,146,12.63,Morris Park/Pelham Bay/Westchester Square
10462,3986,194,11.72,Parkchester/Pelham Parkway/Van Nest/Westchester Square
10463,3554,235,10.45,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil
10464,239,10,10.37,City Island
10465,2684,94,12.52,Country Club/Throgs Neck
10466,3647,175,12.14,Edenwald/Wakefield
10467,5653,341,12.07,Allerton/Norwood/Pelham Parkway/Williamsbridge
10468,4767,229,13.62,Fordham/Kingsbridge/University Heights
10469,4280,380,13.18,Allerton/Baychester/Pelham Gardens/Williamsbridge
10470,877,26,13.06,Wakefield/Woodlawn
10471,1233,92,9.84,Fieldston/North Riverdale/Riverdale
10472,3480,203,12.52,Soundview
10473,3499,157,12.6,Castle Hill/Clason Point/Soundview
10474,555,21,11.29,Hunts Point
10475,2376,184,11.74,Co-op City/Edenwald
11004,882,71,9.9,Bellerose/Douglaston-Little Neck
