MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,433,26,7.25,Chelsea/NoMad/West Chelsea
10002,1306,161,8.67,Chinatown/Lower East Side
10003,525,34,4.56,East Village/Gramercy/Greenwich Village
10004,39,1,5.47,Financial District
10005,92,2,5.02,Financial District
10006,39,0,5.24,Financial District
10007,72,3,4.2,TriBeCa
10009,825,69,6.11,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,330,19,4.1,Flatiron/Gramercy/Kips Bay
10011,613,43,5.12,Chelsea
10012,213,9,4.18,Greenwich Village/SoHo
10013,324,21,4.62,Hudson Square/Little Italy/SoHo/TriBeCa
10014,373,29,4.68,Hudson Square/Meatpacking District/West Village
10016,823,50,6.26,Kips Bay/Murray Hill/NoMad
10017,165,8,4.43,East Midtown/Murray Hill
10018,218,5,10.59,Hell's Kitchen/Midtown Manhattan
10019,691,42,6.09,Hell's Kitchen/Midtown Manhattan
10021,627,65,5.58,Lenox Hill/Upper East Side
10022,390,32,5.34,East Midtown
10023,647,54,4.86,Lincoln Square
10024,826,75,5.79,Upper West Side
10025,1521,178,6.3,Manhattan Valley/Morningside Heights/Upper West Side
10026,742,47,9.21,Central Harlem (South)
10027,1170,113,8.83,Central Harlem (South)/Morningside Heights/West Harlem
10028,536,34,5.16,Upper East Side/Yorkville
10029,2012,213,11.0,East Harlem
10030,565,56,9.96,Central Harlem (North)
10031,1508,133,11.21,Hamilton Heights/West Harlem
10032,1739,175,12.6,Washington Heights (South)
10033,1515,121,11.93,Washington Heights (North)/Washington Heights (South)
10034,855,71,9.93,Inwood/Washington Heights (North)
10035,1121,136,12.62,East Harlem
10036,509,40,6.93,Hell's Kitchen/Midtown Manhattan
10037,570,63,11.42,Central Harlem (North)/East Harlem
10038,288,28,6.34,Chinatown/Financial District
10039,606,64,11.58,Central Harlem (North)/Washington Heights (South)
10040,1272,119,12.23,Washington Heights (North)
10044,258,36,10.1,Roosevelt Island
10065,355,28,4.59,Lenox Hill/Upper East Side
10069,68,2,4.57,Lincoln Square
10075,443,45,6.88,Lenox Hill/Upper East Side
10128,711,41,4.97,Upper East Side/Yorkville
10280,64,0,4.16,Battery Park City
10282,84,15,8.59,Battery Park City
10301,1307,107,14.74,Silver Lake/St. George
10302,684,32,18.37,Elm Park
10303,943,47,16.42,Graniteville/Mariner's Harbor/Port Ivory
10304,1510,182,15.51,New Dorp/Todt Hill
10305,1364,80,15.62,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,1571,82,13.45,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,416,15,15.07,Tottenville
10308,702,28,13.15,Great Kills
10309,911,31,13.94,Charleston/Prince's Bay/Woodrow
10310,759,33,14.3,Port Richmond/Randall Manor/West Brighton
10312,1665,59,14.1,Annadale/Rossville
10314,2874,201,14.85,Bloomfield/Freshkills Park
10451,1726,152,14.69,Concourse/Melrose
