MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,417,25,7.37,Chelsea/NoMad/West Chelsea
10002,1226,160,10.53,Chinatown/Lower East Side
10003,508,34,5.65,East Village/Gramercy/Greenwich Village
10004,38,1,6.33,Financial District
10005,76,2,5.37,Financial District
10006,36,0,5.58,Financial District
10007,69,3,4.63,TriBeCa
10009,779,69,7.55,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,308,19,5.04,Flatiron/Gramercy/Kips Bay
10011,582,43,6.19,Chelsea
10012,189,9,5.12,Greenwich Village/SoHo
10013,301,21,5.39,Hudson Square/Little Italy/SoHo/TriBeCa
10014,357,29,5.7,Hudson Square/Meatpacking District/West Village
10016,793,49,7.32,Kips Bay/Murray Hill/NoMad
10017,157,8,5.43,East Midtown/Murray Hill
10018,241,5,7.9,Hell's Kitchen/Midtown Manhattan
10019,661,41,7.3,Hell's Kitchen/Midtown Manhattan
10021,609,64,6.7,Lenox Hill/Upper East Side
10022,375,31,6.06,East Midtown
10023,616,54,5.68,Lincoln Square
10024,791,74,7.02,Upper West Side
10025,1472,176,7.46,Manhattan Valley/Morningside Heights/Upper West Side
10026,712,47,11.23,Central Harlem (South)
10027,1129,113,10.71,Central Harlem (South)/Morningside Heights/West Harlem
10028,512,33,6.12,Upper East Side/Yorkville
10029,1933,211,13.38,East Harlem
10030,549,55,12.38,Central Harlem (North)
10031,1438,131,13.1,Hamilton Heights/West Harlem
10032,1668,174,14.37,Washington Heights (South)
10033,1451,120,14.24,Washington Heights (North)/Washington Heights (South)
10034,794,71,11.37,Inwood/Washington Heights (North)
10035,1089,134,15.11,East Harlem
10036,488,40,8.44,Hell's Kitchen/Midtown Manhattan
10037,555,62,12.92,Central Harlem (North)/East Harlem
10038,269,28,7.88,Chinatown/Financial District
10039,574,64,13.99,Central Harlem (North)/Washington Heights (South)
10040,1212,118,14.61,Washington Heights (North)
10044,252,36,12.01,Roosevelt Island
10065,343,28,5.55,Lenox Hill/Upper East Side
10069,63,2,5.97,Lincoln Square
10075,437,45,8.36,Lenox Hill/Upper East Side
10128,688,41,6.14,Upper East Side/Yorkville
10280,62,0,5.49,Battery Park City
10282,80,15,10.24,Battery Park City
10301,1274,106,16.78,Silver Lake/St. George
10302,657,32,20.89,Elm Park
10303,921,45,19.16,Graniteville/Mariner's Harbor/Port Ivory
10304,1454,182,17.68,New Dorp/Todt Hill
10305,1320,80,17.58,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,1520,82,15.52,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,407,15,17.12,Tottenville
10308,684,28,15.6,Great Kills
10309,888,31,16.09,Charleston/Prince's Bay/Woodrow
10310,733,33,16.28,Port Richmond/Randall Manor/West Brighton
10312,1615,59,16.4,Annadale/Rossville
10314,2789,201,17.2,Bloomfield/Freshkills Park
10451,1666,149,17.05,Concourse/Melrose
10452,2614,170,18.13,Concourse/Highbridge
10453,2584,163,19.05,Morris Heights/Mount Hope/University Heights
10454,1235,105,16.88,Mott Haven/Port Morris
10455,1395,109,18.06,Mott Haven
10456,2731,289,16.71,Claremont/Morrisania
10457,2383,186,17.04,Belmont/Claremont/Mount Hope/Tremont
10458,2281,125,17.71,Belmont/Fordham University/Kingsbridge
10459,1617,166,18.07,Charlotte Gardens/Hunts Point
10460,1799,126,18.18,Charlotte Gardens/Tremont/Van Nest/West Farms
10461,1936,137,18.19,Morris Park/Pelham Bay/Westchester Square
10462,2401,181,17.01,Parkchester/Pelham Parkway/Van Nest/Westchester Square
10463,2186,212,14.87,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil
10464,129,9,14.04,City Island
10465,1560,85,17.7,Country Club/Throgs Neck
10466,2538,168,20.36,Edenwald/Wakefield
10467,3680,317,19.12,Allerton/Norwood/Pelham Parkway/Williamsbridge
10468,2984,220,18.42,Fordham/Kingsbridge/University Heights
10469,3170,356,20.32,Allerton/Baychester/Pelham Gardens/Williamsbridge
10470,479,20,17.31,Wakefield/Woodlawn
10471,842,85,14.98,Fieldston/North Riverdale/Riverdale
10472,2147,188,20.55,Soundview
10473,2078,137,18.36,Castle Hill/Clason Point/Soundview
10474,346,21,18.56,Hunts Point
10475,1813,176,20.05,Co-op City/Edenwald
11004,613,68,14.05,Bellerose/Douglaston-Little Neck
11101,694,39,8.95,Astoria (South)/Long Island City/Sunnyside
11102,677,79,11.17,Astoria (North)
11103,620,52,9.67,Astoria (North)/Astoria (South)
11104,533,42,10.87,Sunnyside
11105,528,43,8.76,Ditmars Steinway
11106,731,53,11.06,Astoria (South)
11109,59,2,5.48,Long Island City
11201,786,95,5.94,Brooklyn Heights/DUMBO/Downtown Brooklyn
11203,2199,242,18.32,East Flatbush (North)/East Flatbush (South)
11204,2140,142,16.31,Bensonhurst/Mapleton
